"","ny","nx","lat","lon","clima","forest","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood"
"3383",187,266,3.75,-46.75,"lowprec",1,3084449800,1.505915,1.652393,0.80099,84.43693,4.768836,0.211293,8.812482,0.60513,0.714756,7.492596
"3384",187,267,3.75,-46.25,"lowprec",1,3084449800,1.957636,1.986659,0.953077,86.7371,4.772711,0.228982,9.814631,0.721611,0.850938,8.242085
"3385",187,268,3.75,-45.75,"lowprec",1,3084449800,1.977328,1.992662,0.948208,91.98797,4.81966,0.230459,9.818995,0.716566,0.844713,8.257717
"3386",187,269,3.75,-45.25,"lowprec",1,3084449800,2.00339,2.009151,0.948985,98.91195,4.891246,0.230664,9.794726,0.718359,0.846436,8.229931
"3387",188,210,4.25,-74.75,"lowprec",1,3082568200,4.157506,2.723704,1.433802,82.831894,3.955444,0.350955,12.841694,1.089446,1.328036,10.424212
"3388",188,211,4.25,-74.25,"lowprec",1,3082568200,2.095824,1.871272,0.795419,80.75654,4.065447,0.235162,9.36129,0.662672,0.872907,7.82571
"3389",188,212,4.25,-73.75,"lowprec",1,3082568200,3.412913,2.511636,1.137937,83.42075,4.118363,0.300431,12.067575,0.953479,1.182186,9.931911
"3390",188,213,4.25,-73.25,"lowprec",1,3082568200,4.661267,3.094317,1.566949,80.995094,4.175393,0.328446,14.931371,1.258132,1.434833,12.238405
"3391",188,214,4.25,-72.75,"lowprec",1,3082568200,3.888334,2.725774,1.280982,80.53089,4.229106,0.297687,13.189401,1.059393,1.299741,10.830268
"3392",188,215,4.25,-72.25,"lowprec",1,3082568200,4.091269,2.836331,1.368908,79.15324,4.259288,0.30605,13.851956,1.109982,1.334981,11.406992
"3393",188,216,4.25,-71.75,"lowprec",1,3082568200,4.342031,2.939049,1.442151,77.92625,4.26853,0.314093,14.434502,1.150198,1.370658,11.913646
"3394",188,217,4.25,-71.25,"lowprec",1,3082568200,2.965016,2.340558,1.157509,78.28164,4.276063,0.282777,12.793187,0.88342,1.031486,10.878281
"3395",188,218,4.25,-70.75,"lowprec",1,3082568200,2.68908,2.209111,1.091281,77.51119,4.279119,0.274798,12.477184,0.832068,0.975693,10.669422
"3396",188,219,4.25,-70.25,"lowprec",1,3082568200,2.892916,2.300519,1.148357,76.197586,4.270897,0.278593,12.84373,0.87413,1.019888,10.949712
"3397",188,220,4.25,-69.75,"lowprec",1,3082568200,3.993939,2.777729,1.367442,76.71075,4.269872,0.308306,13.930143,1.08546,1.292862,11.551822
"3398",188,221,4.25,-69.25,"lowprec",1,3082568200,2.298466,1.968816,0.958487,75.572945,4.280709,0.258888,11.729514,0.731767,0.867296,10.130452
"3399",188,222,4.25,-68.75,"lowprec",1,3082568200,0.96491,1.054418,0.423047,72.47716,4.308892,0.197798,7.902942,0.361204,0.48367,7.058067
"3400",188,223,4.25,-68.25,"lowprec",1,3082568200,0.695433,0.944385,0.325824,62.94721,4.399073,0.158932,6.030296,0.335457,0.431301,5.263538
"3401",188,224,4.25,-67.75,"lowprec",1,3082568200,0.672328,0.932123,0.321472,62.957886,4.410549,0.156119,5.979651,0.330115,0.424434,5.225102
"3402",188,225,4.25,-67.25,"lowprec",1,3082568200,0.490221,0.721537,0.224556,63.002014,4.416192,0.143027,5.658148,0.250017,0.32145,5.086681
"3403",188,226,4.25,-66.75,"lowprec",1,3082568200,1.310486,1.430221,0.5958,72.03324,4.343546,0.200938,8.598816,0.494434,0.650913,7.453468
"3404",188,227,4.25,-66.25,"lowprec",1,3082568200,1.812757,1.725811,0.812884,74.89448,4.348688,0.237287,10.763312,0.625262,0.746176,9.391874
"3405",188,228,4.25,-65.75,"lowprec",1,3082568200,2.306484,2.041602,0.981432,75.076775,4.357478,0.254093,11.66029,0.752181,0.882388,10.02572
"3406",188,229,4.25,-65.25,"lowprec",1,3082568200,1.662431,1.732644,0.724795,73.48398,4.376723,0.213415,9.041804,0.602339,0.788418,7.651048
"3407",188,231,4.25,-64.25,"lowprec",1,3082568200,0.257429,0.853213,0.021009,73.44389,4.351457,0.01701,10.431824,0.286467,0.350519,9.794838
"3408",188,232,4.25,-63.75,"lowprec",1,3082568200,0.328911,0.880144,0.04831,74.674774,4.335203,0.037744,10.51696,0.306672,0.375233,9.835055
"3409",188,234,4.25,-62.75,"lowprec",1,3082568200,0.831137,1.114431,0.377405,67.62931,4.417456,0.161558,6.084786,0.388321,0.499271,5.197195
"3410",188,235,4.25,-62.25,"lowprec",1,3082568200,1.601086,1.563353,0.714934,80.58286,4.316601,0.229544,10.124821,0.558588,0.678121,8.888112
"3411",188,236,4.25,-61.75,"lowprec",1,3082568200,2.339033,2.096366,1.00454,80.9708,4.335309,0.255527,11.7108,0.777556,0.910054,10.02319
"3412",188,237,4.25,-61.25,"lowprec",1,3082568200,2.153826,2.012588,0.95874,80.8886,4.424128,0.248661,11.458143,0.741173,0.869277,9.847692
"3413",188,238,4.25,-60.75,"lowprec",1,3082568200,1.580766,1.752069,0.73429,79.09227,4.566525,0.210113,8.99018,0.602414,0.787526,7.600239
"3414",188,243,4.25,-58.25,"lowprec",1,3082568200,0.832222,1.078428,0.407345,74.38322,4.823159,0.175488,8.139129,0.37554,0.456778,7.306811
"3415",188,244,4.25,-57.75,"lowprec",1,3082568200,1.108433,1.329085,0.539901,77.4633,4.757008,0.189865,7.879961,0.448094,0.585429,6.846438
"3416",188,245,4.25,-57.25,"lowprec",1,3082568200,1.570087,1.606256,0.738908,79.16025,4.710506,0.224475,9.945546,0.563236,0.677402,8.704907
"3417",188,246,4.25,-56.75,"lowprec",1,3082568200,1.1093,1.321388,0.53724,76.74654,4.724251,0.187433,7.869798,0.445258,0.580764,6.843777
"3418",188,247,4.25,-56.25,"lowprec",1,3082568200,0.603878,0.87914,0.300724,67.81657,4.787327,0.152217,5.228271,0.297669,0.382717,4.547885
"3419",188,248,4.25,-55.75,"lowprec",1,3082568200,0.910047,1.156031,0.461943,77.502914,4.662972,0.175907,7.366553,0.388595,0.503615,6.474343
"3420",188,249,4.25,-55.25,"lowprec",1,3082568200,1.335843,1.578347,0.657912,77.1195,4.583182,0.191388,8.077398,0.539281,0.702583,6.835535
"3421",188,250,4.25,-54.75,"lowprec",1,3082568200,1.154339,1.307912,0.594946,78.45606,4.482469,0.203345,8.474702,0.45872,0.560538,7.455444
"3422",188,251,4.25,-54.25,"lowprec",1,3082568200,1.172456,1.326574,0.608686,78.411194,4.402913,0.204879,8.388482,0.467002,0.568001,7.353479
"3423",188,252,4.25,-53.75,"lowprec",1,3082568200,1.769806,1.801734,0.866646,79.169044,4.337946,0.229966,10.126436,0.652591,0.764352,8.709493
"3424",188,253,4.25,-53.25,"lowprec",1,3082568200,2.342739,2.144965,1.053338,79.61883,4.25617,0.255169,11.419419,0.790543,0.91326,9.715617
"3425",188,254,4.25,-52.75,"lowprec",1,3082568200,2.886349,2.411944,1.188079,80.25474,4.199842,0.275101,12.51167,0.889386,1.028648,10.593636
"3426",188,255,4.25,-52.25,"lowprec",1,3082568200,3.712975,2.739341,1.351376,81.065704,4.169159,0.301898,13.997877,1.060471,1.229819,11.707588
"3427",188,256,4.25,-51.75,"lowprec",1,3082568200,3.102646,2.486289,1.219519,84.667244,4.184347,0.282229,12.600952,0.917164,1.067494,10.616295
"3428",188,257,4.25,-51.25,"lowprec",1,3082568200,2.712509,2.348438,1.148269,88.05955,4.223959,0.268016,11.763924,0.861344,1.007139,9.895441
"3429",188,258,4.25,-50.75,"lowprec",1,3082568200,2.339972,2.171533,1.056774,89.0075,4.289342,0.253308,10.867883,0.796037,0.932547,9.139298
"3430",188,259,4.25,-50.25,"lowprec",1,3082568200,2.186263,2.086034,1.00479,91.24882,4.382609,0.244622,10.391576,0.756344,0.886967,8.748266
"3431",188,260,4.25,-49.75,"lowprec",1,3082568200,2.13795,2.067844,0.985289,93.42965,4.491398,0.240844,10.222481,0.740554,0.868135,8.613791
"3432",188,261,4.25,-49.25,"lowprec",1,3082568200,2.109374,2.05599,0.978199,94.11334,4.610629,0.238965,10.218721,0.733191,0.858748,8.626783
"3433",188,262,4.25,-48.75,"lowprec",1,3082568200,1.856209,1.890702,0.9009,90.691864,4.712763,0.227715,9.571774,0.671134,0.784982,8.11566
"3434",188,263,4.25,-48.25,"lowprec",1,3082568200,0.790455,1.097029,0.427114,83.31098,4.839173,0.156341,6.493641,0.384506,0.466766,5.64237
"3435",188,265,4.25,-47.25,"lowprec",1,3082568200,0.521394,0.829506,0.281472,77.0492,4.996843,0.131477,4.055584,0.283237,0.364162,3.408186
"3436",188,266,4.25,-46.75,"lowprec",0,3082568200,1.047644,1.353963,0.563236,87.00718,4.887715,0.170773,6.465748,0.462365,0.600781,5.402602
"3437",188,267,4.25,-46.25,"lowprec",0,3082568200,1.746006,1.831288,0.880475,89.13562,4.830643,0.21874,9.176171,0.663772,0.782925,7.729474
"3438",188,268,4.25,-45.75,"lowprec",0,3082568200,1.806255,1.872672,0.893052,92.21232,4.83837,0.221327,9.285549,0.674444,0.795276,7.81583
"3439",189,204,4.75,-77.75,"lowprec",1,3080451800,0.09953,0.830908,0.000854,73.82531,4.587729,0.000791,11.535881,0.296048,0.361751,10.87808
"3440",189,210,4.75,-74.75,"lowprec",1,3080451800,0.904649,1.138369,0.348634,73.07769,4.156336,0.16721,5.701748,0.392613,0.510177,4.798958
"3441",189,211,4.75,-74.25,"lowprec",1,3080451800,1.434968,1.426876,0.590845,82.29284,4.111764,0.214758,8.342962,0.492944,0.654814,7.195204
"3442",189,212,4.75,-73.75,"lowprec",1,3080451800,1.299569,1.32331,0.544829,82.19628,4.169424,0.208553,8.178213,0.457704,0.610975,7.109534
"3443",189,213,4.75,-73.25,"lowprec",1,3080451800,3.73881,2.642685,1.244496,82.74122,4.202419,0.297791,12.850517,1.011569,1.234855,10.604093
"3444",189,214,4.75,-72.75,"lowprec",1,3080451800,2.945566,2.250714,1.098833,80.82419,4.269793,0.27744,12.251235,0.836718,0.9934,10.421117
"3445",189,215,4.75,-72.25,"lowprec",1,3080451800,2.608325,2.154268,1.054551,79.898125,4.287233,0.268596,12.174511,0.79872,0.936814,10.438977
"3446",189,216,4.75,-71.75,"lowprec",1,3080451800,2.503725,2.117546,1.033498,78.89519,4.303332,0.266254,12.058228,0.783124,0.919502,10.3556
"3447",189,217,4.75,-71.25,"lowprec",1,3080451800,2.253876,1.975299,0.954032,78.71034,4.313449,0.262044,11.656991,0.730863,0.868455,10.057673
"3448",189,218,4.75,-70.75,"lowprec",1,3080451800,2.132342,1.903239,0.919726,77.925316,4.31402,0.256515,11.526136,0.703195,0.838712,9.984228
"3449",189,219,4.75,-70.25,"lowprec",1,3080451800,1.855908,1.725748,0.823012,77.29463,4.311752,0.245714,11.022517,0.630626,0.760311,9.63158
"3450",189,220,4.75,-69.75,"lowprec",1,3080451800,2.37696,2.054152,1.012056,76.76362,4.302736,0.261214,12.073491,0.765196,0.899958,10.408339
"3451",189,221,4.75,-69.25,"lowprec",1,3080451800,2.896822,2.337019,1.167906,75.72337,4.31565,0.276767,12.909142,0.87205,1.01177,11.02532
"3452",189,222,4.75,-68.75,"lowprec",1,3080451800,2.461442,2.108823,1.038251,74.83537,4.321989,0.262984,12.139577,0.772814,0.904465,10.462298
"3453",189,223,4.75,-68.25,"lowprec",1,3080451800,1.166686,1.283184,0.533253,72.57762,4.331542,0.197436,8.364737,0.444298,0.587493,7.332946
"3454",189,226,4.75,-66.75,"lowprec",1,3080451800,0.85446,1.125392,0.379125,63.386303,4.445049,0.161632,6.248091,0.393513,0.505944,5.348634
"3455",189,227,4.75,-66.25,"lowprec",1,3080451800,1.426098,1.529222,0.636396,72.96384,4.386718,0.206111,8.701139,0.521557,0.685352,7.494231
"3456",189,228,4.75,-65.75,"lowprec",1,3080451800,1.554738,1.536392,0.700275,75.43037,4.379869,0.228081,10.12601,0.540082,0.65952,8.926409
"3457",189,229,4.75,-65.25,"lowprec",1,3080451800,1.912032,1.803504,0.848754,75.747826,4.380894,0.240369,10.88904,0.64572,0.769285,9.474036
"3458",189,230,4.75,-64.75,"lowprec",1,3080451800,1.683183,1.632065,0.750789,75.875984,4.382007,0.233371,10.355806,0.579782,0.702512,9.073513
"3459",189,231,4.75,-64.25,"lowprec",1,3080451800,0.507574,0.7302,0.218624,65.56736,4.476386,0.147582,5.550519,0.247442,0.31814,4.984937
"3460",189,232,4.75,-63.75,"lowprec",1,3080451800,0.527375,0.756756,0.21992,66.077156,4.474105,0.143129,5.602887,0.25547,0.328461,5.018956
"3461",189,233,4.75,-63.25,"lowprec",1,3080451800,1.445528,1.5182,0.629945,75.533134,4.37532,0.206073,8.612244,0.516252,0.678511,7.417481
"3462",189,234,4.75,-62.75,"lowprec",1,3080451800,1.743032,1.62943,0.7528,79.20881,4.33204,0.237121,10.319104,0.572718,0.692734,9.053652
"3463",189,235,4.75,-62.25,"lowprec",1,3080451800,2.046733,1.841941,0.871562,79.83386,4.327115,0.248649,10.959337,0.65588,0.778799,9.524658
"3464",189,236,4.75,-61.75,"lowprec",1,3080451800,2.012533,1.86532,0.883467,80.337074,4.339148,0.243213,11.054158,0.675845,0.799759,9.578554
"3465",189,237,4.75,-61.25,"lowprec",1,3080451800,1.806376,1.771721,0.834162,79.86985,4.407849,0.235388,10.808147,0.637663,0.75657,9.413914
"3466",189,238,4.75,-60.75,"lowprec",1,3080451800,1.556476,1.732946,0.731049,78.27794,4.540105,0.206242,8.974046,0.591464,0.773382,7.6092
"3467",189,243,4.75,-58.25,"lowprec",1,3080451800,0.741866,1.025997,0.359769,70.66433,4.890961,0.163466,5.641401,0.351442,0.451854,4.838106
"3468",189,244,4.75,-57.75,"lowprec",1,3080451800,0.791386,1.103053,0.381246,69.94201,4.883754,0.156674,5.690409,0.377942,0.485927,4.82654
"3469",189,245,4.75,-57.25,"lowprec",1,3080451800,0.711777,0.925706,0.33691,74.40683,4.787913,0.163312,7.759332,0.319967,0.391124,7.048242
"3470",189,247,4.75,-56.25,"lowprec",1,3080451800,0.614703,0.853319,0.308243,73.788536,4.715919,0.15754,7.607279,0.293054,0.356901,6.957324
"3471",189,248,4.75,-55.75,"lowprec",1,3080451800,1.42734,1.651132,0.698342,76.77322,4.633234,0.197334,8.422812,0.562223,0.733743,7.126845
"3472",189,249,4.75,-55.25,"lowprec",1,3080451800,1.20534,1.340451,0.609168,78.679665,4.555301,0.205055,8.938924,0.468536,0.571006,7.899382
"3473",189,250,4.75,-54.75,"lowprec",1,3080451800,1.336511,1.599545,0.677415,75.98562,4.504057,0.193879,7.854944,0.548,0.713846,6.593098
"3474",189,251,4.75,-54.25,"lowprec",1,3080451800,1.185723,1.337339,0.61405,78.858025,4.411875,0.205108,8.62106,0.468978,0.568985,7.583097
"3475",189,252,4.75,-53.75,"lowprec",1,3080451800,2.098212,2.009669,0.986989,78.256,4.336929,0.244339,10.858871,0.735869,0.85392,9.269082
"3476",189,253,4.75,-53.25,"lowprec",1,3080451800,2.429376,2.211704,1.09472,78.307785,4.290548,0.26035,11.595884,0.814821,0.94354,9.837523
"3477",189,254,4.75,-52.75,"lowprec",1,3080451800,2.855148,2.387662,1.182281,79.460464,4.242101,0.2733,12.382017,0.878922,1.0178,10.485294
"3478",189,255,4.75,-52.25,"lowprec",1,3080451800,3.205156,2.517682,1.245262,79.68724,4.237461,0.286071,12.942561,0.939089,1.091152,10.912322
"3479",189,256,4.75,-51.75,"lowprec",1,3080451800,2.861666,2.413054,1.188902,80.61816,4.244081,0.274774,12.235449,0.885072,1.03157,10.318807
"3480",189,257,4.75,-51.25,"lowprec",1,3080451800,2.623642,2.299651,1.137238,81.38424,4.258827,0.265665,11.599957,0.84669,0.989415,9.763852
"3481",189,258,4.75,-50.75,"lowprec",1,3080451800,2.22654,2.099311,1.043482,82.778175,4.3209,0.250606,10.826087,0.778271,0.909405,9.138411
"3482",189,259,4.75,-50.25,"lowprec",1,3080451800,1.916059,1.902029,0.927019,84.848976,4.430398,0.234119,9.808111,0.690346,0.806267,8.311499
"3483",189,260,4.75,-49.75,"lowprec",1,3080451800,1.829985,1.855303,0.888884,87.106865,4.527064,0.229618,9.512756,0.659276,0.770711,8.082768
"3484",189,261,4.75,-49.25,"lowprec",1,3080451800,1.443865,1.564331,0.730276,89.57941,4.634356,0.211515,8.564749,0.545479,0.648871,7.370399
"3485",189,262,4.75,-48.75,"lowprec",1,3080451800,1.286194,1.563312,0.651607,87.30172,4.788961,0.186491,7.263325,0.526044,0.684521,6.052761
"3486",190,212,5.25,-73.75,"lowprec",1,3078101000,1.019179,1.12364,0.417719,81.738396,4.204745,0.191054,5.995624,0.368419,0.525092,5.102113
"3487",190,213,5.25,-73.25,"lowprec",1,3078101000,2.580482,2.101146,1.013902,82.95811,4.243873,0.26655,11.813307,0.772071,0.909934,10.131302
"3488",190,214,5.25,-72.75,"lowprec",1,3078101000,2.716544,2.208135,1.077379,81.09315,4.305819,0.270303,12.248872,0.816796,0.957193,10.474882
"3489",190,215,5.25,-72.25,"lowprec",1,3078101000,2.59886,2.16043,1.054161,80.35532,4.318072,0.26715,12.147389,0.797142,0.93527,10.414976
"3490",190,216,5.25,-71.75,"lowprec",1,3078101000,1.788098,1.670805,0.78166,79.79867,4.331251,0.243539,10.69121,0.601254,0.730556,9.359402
"3491",190,217,5.25,-71.25,"lowprec",1,3078101000,1.678542,1.720051,0.735004,76.36141,4.354954,0.221772,9.28673,0.599743,0.787125,7.899861
"3492",190,218,5.25,-70.75,"lowprec",1,3078101000,1.366143,1.467416,0.621695,75.72709,4.360216,0.21035,8.834319,0.50922,0.668508,7.65659
"3493",190,219,5.25,-70.25,"lowprec",1,3078101000,1.583601,1.669827,0.715972,75.378365,4.37003,0.215228,9.25599,0.583034,0.763505,7.909451
"3494",190,220,5.25,-69.75,"lowprec",1,3078101000,2.517197,2.158268,1.071547,76.1448,4.339609,0.264255,12.394461,0.797895,0.931429,10.665137
"3495",190,221,5.25,-69.25,"lowprec",1,3078101000,2.843832,2.339393,1.171911,75.405655,4.333949,0.275244,12.941581,0.867436,1.00509,11.069056
"3496",190,222,5.25,-68.75,"lowprec",1,3078101000,2.681951,2.252528,1.116819,75.1899,4.347509,0.269519,12.568593,0.826228,0.960728,10.781638
"3497",190,223,5.25,-68.25,"lowprec",1,3078101000,1.700442,1.620852,0.760041,74.881996,4.343932,0.235267,10.586112,0.57625,0.697733,9.312128
"3498",190,224,5.25,-67.75,"lowprec",1,3078101000,0.688105,0.918728,0.300558,63.279896,4.440008,0.160311,5.961148,0.316278,0.406643,5.238227
"3499",190,225,5.25,-67.25,"lowprec",1,3078101000,0.798601,1.037819,0.343638,63.262985,4.451601,0.163491,6.120296,0.359962,0.462809,5.297526
"3500",190,226,5.25,-66.75,"lowprec",1,3078101000,1.577641,1.674666,0.703984,73.15476,4.391057,0.211395,9.01294,0.571272,0.749039,7.692629
"3501",190,227,5.25,-66.25,"lowprec",1,3078101000,1.58693,1.560963,0.718571,74.5833,4.382024,0.229434,10.265367,0.546899,0.66532,9.053148
"3502",190,228,5.25,-65.75,"lowprec",1,3078101000,1.934056,1.818458,0.861283,75.20552,4.414251,0.240096,10.992031,0.644382,0.7661,9.58155
"3503",190,229,5.25,-65.25,"lowprec",1,3078101000,3.157565,2.524284,1.242982,75.77336,4.42859,0.28124,13.144302,0.921586,1.062165,11.160551
"3504",190,230,5.25,-64.75,"lowprec",1,3078101000,3.305825,2.593239,1.274347,75.01964,4.416025,0.285397,13.400553,0.948149,1.095336,11.357067
"3505",190,231,5.25,-64.25,"lowprec",1,3078101000,2.605102,2.240989,1.091378,76.30906,4.396225,0.264483,12.212143,0.805133,0.93464,10.472368
"3506",190,232,5.25,-63.75,"lowprec",1,3078101000,1.735542,1.648207,0.763325,77.31946,4.390385,0.235363,10.369456,0.57712,0.697064,9.095272
"3507",190,233,5.25,-63.25,"lowprec",1,3078101000,1.927449,1.777248,0.835252,77.35259,4.380206,0.244446,10.778982,0.626443,0.749137,9.403401
"3508",190,234,5.25,-62.75,"lowprec",1,3078101000,1.703558,1.607816,0.740669,78.62153,4.358974,0.238085,10.237782,0.560773,0.680853,8.996157
"3509",190,235,5.25,-62.25,"lowprec",1,3078101000,1.027283,1.134796,0.455865,77.05505,4.372596,0.193332,7.748334,0.379603,0.501147,6.867585
"3510",190,236,5.25,-61.75,"lowprec",1,3078101000,1.110647,1.286533,0.528249,77.06818,4.388115,0.195302,7.927893,0.435176,0.568271,6.924445
"3511",190,237,5.25,-61.25,"lowprec",1,3078101000,1.371207,1.437414,0.654293,79.21517,4.39153,0.219814,9.634549,0.501821,0.611014,8.521714
"3512",190,238,5.25,-60.75,"lowprec",1,3078101000,1.529467,1.712804,0.721204,77.70777,4.502926,0.204621,8.852825,0.583687,0.762082,7.507056
"3513",190,239,5.25,-60.25,"lowprec",1,3078101000,1.242497,1.46113,0.60192,82.31263,4.596569,0.193284,8.421633,0.493664,0.64518,7.282789
"3514",190,243,5.25,-58.25,"lowprec",1,3078101000,0.5041,0.780615,0.241676,76.81745,4.958061,0.143607,5.24148,0.26071,0.335198,4.645572
"3515",190,244,5.25,-57.75,"lowprec",1,3078101000,0.507364,0.771035,0.239442,75.01119,4.933725,0.142314,5.232101,0.259241,0.33331,4.639551
"3516",190,245,5.25,-57.25,"lowprec",1,3078101000,0.571348,0.831874,0.270126,70.444954,4.855588,0.145172,5.31509,0.282191,0.362818,4.670081
"3517",190,246,5.25,-56.75,"lowprec",1,3078101000,0.788268,1.07764,0.383947,67.0494,4.78232,0.156877,5.658808,0.371523,0.477671,4.809614
"3518",190,247,5.25,-56.25,"lowprec",1,3078101000,1.260399,1.489527,0.616206,76.69915,4.643378,0.189897,8.120942,0.505113,0.657648,6.958181
"3519",190,248,5.25,-55.75,"lowprec",1,3078101000,1.52149,1.597366,0.74939,79.204185,4.589852,0.218556,9.718636,0.563542,0.670633,8.484461
"3520",190,249,5.25,-55.25,"lowprec",1,3078101000,1.438422,1.532124,0.721887,78.22223,4.54368,0.215292,9.525138,0.543769,0.649529,8.331841
"3521",190,250,5.25,-54.75,"lowprec",1,3078101000,1.29677,1.560541,0.659399,76.0848,4.525055,0.191902,7.844432,0.533916,0.695,6.615516
"3522",190,251,5.25,-54.25,"lowprec",1,3078101000,1.361105,1.606741,0.690986,76.197334,4.472265,0.19649,8.056396,0.553046,0.721274,6.782076
"3523",190,252,5.25,-53.75,"lowprec",1,3078101000,2.202712,2.082904,1.038328,77.471825,4.376286,0.249245,11.29178,0.771179,0.892726,9.627875
"3524",190,253,5.25,-53.25,"lowprec",1,3078101000,2.568496,2.274155,1.14092,77.38088,4.339088,0.264811,12.016099,0.845323,0.978846,10.191929
"3525",190,254,5.25,-52.75,"lowprec",1,3078101000,2.764043,2.362796,1.17935,78.808205,4.332919,0.270478,12.389242,0.872333,1.009719,10.507189
"3526",190,255,5.25,-52.25,"lowprec",1,3078101000,2.832985,2.391077,1.207711,77.64394,4.315871,0.273648,12.71594,0.891936,1.030592,10.79341
"3527",190,256,5.25,-51.75,"lowprec",1,3078101000,2.703766,2.341932,1.174203,78.678566,4.323988,0.268787,12.142897,0.869885,1.012191,10.260821
"3528",190,257,5.25,-51.25,"lowprec",1,3078101000,2.465151,2.233437,1.115617,79.92291,4.377432,0.259087,11.480689,0.82877,0.969685,9.682233
"3529",190,258,5.25,-50.75,"lowprec",1,3078101000,1.822322,1.834915,0.908956,84.90627,4.477252,0.231489,10.006303,0.672688,0.788058,8.545556
"3530",190,259,5.25,-50.25,"lowprec",1,3078101000,1.327921,1.459277,0.685006,86.698006,4.57831,0.207707,8.696679,0.513513,0.616666,7.566499
"3531",190,260,5.25,-49.75,"lowprec",1,3078101000,1.214162,1.367972,0.626148,88.46893,4.638963,0.201988,8.113546,0.471106,0.570306,7.072134
"3532",190,261,5.25,-49.25,"lowprec",1,3078101000,1.231787,1.513831,0.624948,89.42627,4.785387,0.183686,7.104626,0.504721,0.656824,5.943082
"3533",190,262,5.25,-48.75,"lowprec",1,3078101000,0.654191,0.914971,0.33731,87.62464,4.905591,0.153616,6.47,0.311547,0.380149,5.778304
"3534",191,212,5.75,-73.75,"lowprec",1,3075515400,0.291828,0.841539,0.015104,80.6405,4.233275,0.012112,10.528932,0.282777,0.346017,9.900138
"3535",191,213,5.75,-73.25,"lowprec",1,3075515400,1.258983,1.331002,0.549835,81.572845,4.28902,0.205863,8.285611,0.457136,0.608116,7.22036
"3536",191,214,5.75,-72.75,"lowprec",1,3075515400,1.642896,1.556881,0.713173,81.91102,4.317476,0.236875,10.297319,0.557072,0.685099,9.055149
"3537",191,215,5.75,-72.25,"lowprec",1,3075515400,1.472287,1.531607,0.64359,78.45919,4.355203,0.212352,8.792181,0.528958,0.69868,7.564543
"3538",191,220,5.75,-69.75,"lowprec",1,3075515400,1.730761,1.787205,0.769831,75.03338,4.38441,0.215248,9.411104,0.615609,0.807194,7.988301
"3539",191,221,5.75,-69.25,"lowprec",1,3075515400,2.399001,2.101163,1.037753,75.717674,4.365932,0.259777,12.16919,0.766887,0.896533,10.50577
"3540",191,222,5.75,-68.75,"lowprec",1,3075515400,2.368595,2.081716,1.025889,75.02903,4.347733,0.259182,12.081738,0.758061,0.886607,10.43707
"3541",191,223,5.75,-68.25,"lowprec",1,3075515400,1.712217,1.768555,0.760298,72.79478,4.36704,0.215867,9.237131,0.608557,0.79771,7.830864
"3542",191,224,5.75,-67.75,"lowprec",1,3075515400,0.89388,1.163496,0.401984,63.414368,4.458201,0.166975,6.178413,0.401525,0.516248,5.260641
"3543",191,225,5.75,-67.25,"lowprec",1,3075515400,0.969702,1.115155,0.449741,72.56775,4.377877,0.192572,7.926374,0.37487,0.495411,7.056094
"3544",191,226,5.75,-66.75,"lowprec",1,3075515400,1.477949,1.489207,0.679686,75.25666,4.372992,0.226693,10.138038,0.521464,0.64015,8.976424
"3545",191,227,5.75,-66.25,"lowprec",1,3075515400,1.857995,1.775909,0.843146,74.54005,4.39761,0.238029,10.955264,0.631133,0.751543,9.572589
"3546",191,228,5.75,-65.75,"lowprec",1,3075515400,2.823063,2.365228,1.161184,75.01845,4.433112,0.270544,12.675659,0.859653,0.993932,10.822071
"3547",191,229,5.75,-65.25,"lowprec",1,3075515400,3.435828,2.652603,1.305263,75.71499,4.446541,0.288254,13.628529,0.975475,1.128399,11.524655
"3548",191,230,5.75,-64.75,"lowprec",1,3075515400,3.075845,2.499368,1.232255,75.58137,4.441959,0.27865,13.060617,0.911047,1.048797,11.100772
"3549",191,231,5.75,-64.25,"lowprec",1,3075515400,2.331389,2.096517,1.014992,76.264305,4.43279,0.253444,11.728165,0.748106,0.873333,10.106726
"3550",191,232,5.75,-63.75,"lowprec",1,3075515400,1.718282,1.793258,0.765944,74.677444,4.436436,0.214771,8.956237,0.60659,0.795332,7.554315
"3551",191,233,5.75,-63.25,"lowprec",1,3075515400,1.650727,1.702448,0.714749,74.84615,4.420881,0.214637,8.955928,0.576835,0.756205,7.622888
"3552",191,235,5.75,-62.25,"lowprec",1,3075515400,0.336764,0.853953,0.056879,74.91165,4.359261,0.046194,9.946066,0.297459,0.364106,9.2845
"3553",191,237,5.75,-61.25,"lowprec",1,3075515400,1.535949,1.695669,0.718879,76.00873,4.418571,0.20843,8.642881,0.577929,0.754653,7.310299
"3554",191,238,5.75,-60.75,"lowprec",1,3075515400,1.280083,1.377561,0.620536,78.74992,4.427802,0.213812,9.427245,0.477984,0.585306,8.363956
"3555",191,239,5.75,-60.25,"lowprec",1,3075515400,1.486973,1.682609,0.718246,78.141785,4.500598,0.202894,8.624288,0.57162,0.747238,7.30543
"3556",191,240,5.75,-59.75,"lowprec",1,3075515400,1.412257,1.63701,0.681512,81.36007,4.575911,0.197191,8.562618,0.55349,0.721773,7.287355
