ny,nx,lat,lon,clima,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood
192,239,6.25,-60.25,lowprec,1,3072695800,1.386558,1.482032,0.685877,78.07992,4.416883,0.214877,9.638853,0.519041,0.624296,8.495516
192,240,6.25,-59.75,lowprec,1,3072695800,1.473224,1.641744,0.722183,76.677475,4.494461,0.205666,8.41566,0.557918,0.731628,7.126114
192,241,6.25,-59.25,lowprec,1,3072695800,1.116665,1.32696,0.546134,80.738174,4.597684,0.190557,7.744493,0.445042,0.579534,6.719917
192,242,6.25,-58.75,lowprec,1,3072695800,0.99156,1.201461,0.490658,84.038475,4.703062,0.186828,7.539279,0.402724,0.52478,6.611775
192,243,6.25,-58.25,lowprec,1,3072695800,1.151517,1.3807,0.575954,85.351685,4.778462,0.187563,7.991087,0.467376,0.610048,6.913664
192,244,6.25,-57.75,lowprec,1,3072695800,1.291488,1.536148,0.641146,81.63679,4.795183,0.189849,8.252112,0.518181,0.675549,7.058383
192,245,6.25,-57.25,lowprec,1,3072695800,1.438514,1.667231,0.707042,76.745415,4.740991,0.196457,8.556172,0.567399,0.739805,7.248968
192,246,6.25,-56.75,lowprec,1,3072695800,1.382507,1.618256,0.684574,74.493935,4.655708,0.194237,8.353436,0.552031,0.718779,7.082627
192,247,6.25,-56.25,lowprec,1,3072695800,1.348331,1.561912,0.694717,75.7035,4.585672,0.196648,7.836403,0.533509,0.698929,6.603965
192,248,6.25,-55.75,lowprec,1,3072695800,1.211623,1.359076,0.628036,79.26142,4.532463,0.201504,8.647574,0.474085,0.573764,7.599726
192,249,6.25,-55.25,lowprec,1,3072695800,1.198632,1.34549,0.625453,78.968056,4.535217,0.202149,8.73859,0.472696,0.571742,7.694152
192,250,6.25,-54.75,lowprec,1,3072695800,1.361719,1.594925,0.696032,76.43293,4.548986,0.195434,8.054646,0.550142,0.718077,6.786427
192,251,6.25,-54.25,lowprec,1,3072695800,1.556154,1.635196,0.787166,79.17961,4.503932,0.219958,9.83311,0.585666,0.693525,8.553919
192,252,6.25,-53.75,lowprec,1,3072695800,2.02544,1.978508,0.990374,77.01946,4.502923,0.239845,11.233636,0.733389,0.853531,9.646715
192,253,6.25,-53.25,lowprec,1,3072695800,2.346696,2.167994,1.09875,76.598976,4.49755,0.25482,11.998658,0.809776,0.937464,10.251418
192,254,6.25,-52.75,lowprec,1,3072695800,2.522615,2.251022,1.135695,78.492516,4.497781,0.260313,12.329635,0.835554,0.965106,10.528975
192,255,6.25,-52.25,lowprec,1,3072695800,2.359925,2.166145,1.090307,77.837456,4.518488,0.254057,12.092757,0.80266,0.929908,10.360189
192,256,6.25,-51.75,lowprec,1,3072695800,2.084201,2.01042,1.020178,76.605545,4.550498,0.243808,11.79821,0.752129,0.876443,10.169638
192,257,6.25,-51.25,lowprec,1,3072695800,1.589979,1.656016,0.817166,78.66044,4.590022,0.220962,10.680059,0.608769,0.722003,9.349289
192,258,6.25,-50.75,lowprec,1,3072695800,1.285023,1.546948,0.663875,80.87077,4.714576,0.189087,8.228438,0.535097,0.69658,6.996761
193,214,6.75,-72.75,lowprec,1,3069642200,0.296845,0.865941,0.041344,77.57012,4.330342,0.032841,10.791668,0.306802,0.375208,10.109658
193,215,6.75,-72.25,lowprec,1,3069642200,0.232863,0.851099,0.01578,76.567406,4.413396,0.012787,10.87082,0.291412,0.356351,10.223058
193,216,6.75,-71.75,lowprec,1,3069642200,0.182524,0.845141,0.006221,75.67561,4.470296,0.005089,10.890116,0.284055,0.347257,10.258804
193,222,6.75,-68.75,lowprec,1,3069642200,0.776131,0.922242,0.356825,72.87636,4.444951,0.178416,7.432826,0.30883,0.40558,6.718417
193,223,6.75,-68.25,lowprec,1,3069642200,1.504858,1.597473,0.677638,73.169075,4.428968,0.206541,8.616981,0.543591,0.712798,7.360592
193,224,6.75,-67.75,lowprec,1,3069642200,1.353303,1.464302,0.616185,72.98045,4.41625,0.201657,8.394858,0.49715,0.652863,7.244844
193,225,6.75,-67.25,lowprec,1,3069642200,1.359167,1.486008,0.625429,72.62845,4.406492,0.201803,8.47116,0.505708,0.663709,7.301743
193,226,6.75,-66.75,lowprec,1,3069642200,1.591841,1.576344,0.737113,74.445625,4.408916,0.227857,9.950471,0.554325,0.670542,8.725603
193,227,6.75,-66.25,lowprec,1,3069642200,2.136086,1.975477,0.959354,75.16041,4.455725,0.246802,11.117084,0.705797,0.828876,9.58241
193,228,6.75,-65.75,lowprec,1,3069642200,2.663043,2.306548,1.136074,75.26543,4.490791,0.265412,12.452004,0.835289,0.967358,10.649359
193,229,6.75,-65.25,lowprec,1,3069642200,2.695813,2.325611,1.144257,75.42748,4.501613,0.265754,12.57413,0.843226,0.976057,10.754847
193,230,6.75,-64.75,lowprec,1,3069642200,2.152843,2.000016,0.96746,76.06005,4.515601,0.245432,11.481553,0.715174,0.839445,9.926934
193,231,6.75,-64.25,lowprec,1,3069642200,0.711429,0.900203,0.335955,73.7714,4.525268,0.172913,7.383878,0.299958,0.389648,6.694273
193,232,6.75,-63.75,lowprec,1,3069642200,0.513889,0.752968,0.233704,64.6542,4.597459,0.146994,5.272563,0.253936,0.326488,4.692138
193,234,6.75,-62.75,lowprec,1,3069642200,0.724358,0.921384,0.336757,70.68818,4.508854,0.168538,7.830944,0.319379,0.391812,7.119754
193,235,6.75,-62.25,lowprec,1,3069642200,1.699037,1.676044,0.789316,75.82106,4.450768,0.231162,10.585792,0.593189,0.712267,9.280334
193,236,6.75,-61.75,lowprec,1,3069642200,2.634457,2.285039,1.125889,75.38254,4.434345,0.264634,12.555381,0.833137,0.965312,10.756933
193,237,6.75,-61.25,lowprec,1,3069642200,2.496113,2.208969,1.084312,75.974144,4.411683,0.259818,12.255959,0.801287,0.929686,10.524986
193,238,6.75,-60.75,lowprec,1,3069642200,1.993333,1.903314,0.917763,76.31455,4.402208,0.239947,10.942378,0.679163,0.797029,9.466185
193,239,6.75,-60.25,lowprec,1,3069642200,1.920181,1.854539,0.890033,76.96612,4.403123,0.236807,10.711818,0.659182,0.774883,9.277753
193,240,6.75,-59.75,lowprec,1,3069642200,1.69158,1.689793,0.800753,77.88709,4.425726,0.229755,10.158277,0.595327,0.708433,8.854517
193,241,6.75,-59.25,lowprec,1,3069642200,1.228806,1.433463,0.597718,82.59841,4.555156,0.196299,7.939416,0.48166,0.629898,6.827857
193,242,6.75,-58.75,lowprec,1,3069642200,1.054453,1.268713,0.523411,84.90977,4.671225,0.189301,7.660013,0.426397,0.555759,6.677858
193,243,6.75,-58.25,lowprec,1,3069642200,1.439895,1.666329,0.708256,83.583176,4.707195,0.197913,8.482671,0.567624,0.740292,7.174755
193,244,6.75,-57.75,lowprec,1,3069642200,1.322341,1.448887,0.668915,78.395035,4.695267,0.208319,9.385303,0.504908,0.612762,8.267632
193,245,6.75,-57.25,lowprec,1,3069642200,1.551692,1.637965,0.783234,75.80245,4.651013,0.217932,10.095314,0.583564,0.694861,8.816889
193,246,6.75,-56.75,lowprec,1,3069642200,1.572508,1.655242,0.796566,75.900345,4.619373,0.218757,10.069288,0.592312,0.703274,8.773702
193,247,6.75,-56.25,lowprec,1,3069642200,1.252837,1.383601,0.646727,77.360054,4.576163,0.204222,8.942595,0.488213,0.592486,7.861897
193,248,6.75,-55.75,lowprec,1,3069642200,1.311123,1.424032,0.665447,78.76173,4.563251,0.205632,8.852876,0.499773,0.603861,7.749241
193,249,6.75,-55.25,lowprec,1,3069642200,1.375086,1.478907,0.696651,78.9948,4.579297,0.20873,9.027481,0.520721,0.626083,7.880677
193,250,6.75,-54.75,lowprec,1,3069642200,1.254939,1.391678,0.653711,78.914375,4.56987,0.205078,8.975271,0.49179,0.593601,7.889881
193,251,6.75,-54.25,lowprec,1,3069642200,1.827334,1.851453,0.911342,78.60763,4.567142,0.230545,10.563578,0.67356,0.788685,9.101334
193,252,6.75,-53.75,lowprec,1,3069642200,1.866081,1.877559,0.930069,77.91993,4.58419,0.232587,10.87169,0.687004,0.803643,9.381042
193,253,6.75,-53.25,lowprec,1,3069642200,2.13109,2.056483,1.036509,76.96212,4.606688,0.244644,11.694409,0.762896,0.887423,10.044088
193,254,6.75,-52.75,lowprec,1,3069642200,2.078917,2.022042,1.018863,77.76534,4.612022,0.242132,11.693939,0.750925,0.874664,10.068349
193,255,6.75,-52.25,lowprec,1,3069642200,2.113593,2.048304,1.02701,78.26877,4.649209,0.2425,11.697798,0.756525,0.881141,10.060129
193,256,6.75,-51.75,lowprec,1,3069642200,1.853667,1.873817,0.933295,79.86378,4.690504,0.232339,11.149894,0.688841,0.807685,9.653367
193,257,6.75,-51.25,lowprec,1,3069642200,1.438635,1.649284,0.738893,80.914825,4.778651,0.198751,8.883665,0.576878,0.754855,7.551932
193,258,6.75,-50.75,lowprec,1,3069642200,0.7497,0.991608,0.392903,84.729515,4.848674,0.168669,7.753721,0.340666,0.439188,6.973867
194,215,7.25,-72.25,lowprec,1,3066355000,0.200877,0.841695,0.007392,77.26908,4.52675,0.006129,10.754372,0.281357,0.34402,10.128994
194,216,7.25,-71.75,lowprec,1,3066355000,0.16107,0.837377,0.003543,73.88535,4.476536,0.002925,10.862747,0.280981,0.34345,10.238316
194,217,7.25,-71.25,lowprec,1,3066355000,0.22122,0.851185,0.012205,75.631485,4.508731,0.009897,10.948513,0.290401,0.355089,10.303023
194,218,7.25,-70.75,lowprec,1,3066355000,0.485153,0.743569,0.231356,66.83679,4.599541,0.141527,5.721911,0.251782,0.323719,5.146411
194,219,7.25,-70.25,lowprec,1,3066355000,1.059909,1.25375,0.523712,75.0685,4.50651,0.183716,8.170356,0.425509,0.558465,7.186382
194,222,7.25,-68.75,lowprec,1,3066355000,0.803809,1.062867,0.371836,63.72517,4.559412,0.160738,6.008859,0.369352,0.474882,5.164625
194,223,7.25,-68.25,lowprec,1,3066355000,1.44279,1.549874,0.657525,72.33672,4.466892,0.20364,8.576917,0.529323,0.693841,7.353754
194,224,7.25,-67.75,lowprec,1,3066355000,1.18239,1.3224,0.550931,73.749794,4.464714,0.192436,7.980408,0.447973,0.588025,6.94441
194,225,7.25,-67.25,lowprec,1,3066355000,1.429458,1.566857,0.662037,73.78282,4.454977,0.199636,8.347648,0.534038,0.699151,7.114458
194,226,7.25,-66.75,lowprec,1,3066355000,1.77327,1.71943,0.818801,74.70687,4.458979,0.233242,10.124449,0.60753,0.72502,8.791898
194,227,7.25,-66.25,lowprec,1,3066355000,1.915387,1.829566,0.877422,75.29822,4.497551,0.238717,10.448006,0.647263,0.767518,9.033225
194,228,7.25,-65.75,lowprec,1,3066355000,1.71823,1.690856,0.79792,76.142845,4.5272,0.229655,10.007715,0.593096,0.710735,8.703883
194,229,7.25,-65.25,lowprec,1,3066355000,1.503168,1.669708,0.704142,74.31731,4.569557,0.19961,8.517447,0.565994,0.740183,7.211271
194,230,7.25,-64.75,lowprec,1,3066355000,1.046638,1.251212,0.515397,74.640236,4.579594,0.184957,7.72123,0.421299,0.552369,6.747561
194,231,7.25,-64.25,lowprec,1,3066355000,0.837328,1.130039,0.407897,65.10542,4.673442,0.163882,5.812374,0.389543,0.500841,4.921989
194,234,7.25,-62.75,lowprec,1,3066355000,0.643856,0.894185,0.298556,64.11495,4.623933,0.152487,5.373163,0.306233,0.393728,4.673201
194,235,7.25,-62.25,lowprec,1,3066355000,1.437096,1.465046,0.672363,75.468056,4.483472,0.220754,9.612556,0.511103,0.627104,8.474349
194,236,7.25,-61.75,lowprec,1,3066355000,2.566493,2.266417,1.123953,74.48146,4.467498,0.262333,12.325153,0.823482,0.953961,10.547712
194,237,7.25,-61.25,lowprec,1,3066355000,2.558345,2.263908,1.124053,74.20656,4.438789,0.262501,12.094285,0.820903,0.950082,10.323299
194,238,7.25,-60.75,lowprec,1,3066355000,2.355588,2.136544,1.052524,74.54818,4.419419,0.255219,11.675107,0.770472,0.895031,10.009604
194,239,7.25,-60.25,lowprec,1,3066355000,2.374509,2.143927,1.054041,75.17594,4.401109,0.256478,11.694233,0.771287,0.895412,10.027534
194,240,7.25,-59.75,lowprec,1,3066355000,2.313803,2.109322,1.039865,74.815155,4.407677,0.254625,11.612432,0.759074,0.882819,9.970539
194,241,7.25,-59.25,lowprec,1,3066355000,1.58584,1.611968,0.761656,78.37722,4.47008,0.226955,9.901925,0.565243,0.67906,8.657621
194,242,7.25,-58.75,lowprec,1,3066355000,1.475498,1.681932,0.708984,81.43531,4.601906,0.201772,8.325064,0.56593,0.740056,7.019077
194,243,7.25,-58.25,lowprec,1,3066355000,1.40347,1.500256,0.692269,86.42273,4.640611,0.213998,9.259918,0.518919,0.631007,8.109992
194,244,7.25,-57.75,lowprec,1,3066355000,1.608238,1.674256,0.797046,78.542046,4.643259,0.220225,9.932593,0.591071,0.705751,8.635771
194,245,7.25,-57.25,lowprec,1,3066355000,1.803898,1.813673,0.897385,74.16073,4.617489,0.22928,10.764374,0.662847,0.783063,9.318465
194,246,7.25,-56.75,lowprec,1,3066355000,1.843071,1.842737,0.91171,74.980194,4.623667,0.230961,10.775083,0.672707,0.792926,9.30945
194,247,7.25,-56.25,lowprec,1,3066355000,1.669184,1.711639,0.835316,76.924995,4.634611,0.223808,10.036519,0.616574,0.732252,8.687693
194,248,7.25,-55.75,lowprec,1,3066355000,1.712138,1.732139,0.848281,77.76248,4.618502,0.226304,9.902299,0.622455,0.737636,8.542208
194,249,7.25,-55.25,lowprec,1,3066355000,1.806619,1.802852,0.885606,78.41877,4.627994,0.230426,10.058165,0.647173,0.763292,8.647699
194,250,7.25,-54.75,lowprec,1,3066355000,1.883021,1.858732,0.917753,78.3083,4.627906,0.233953,10.245485,0.669115,0.786736,8.789635
194,251,7.25,-54.25,lowprec,1,3066355000,2.636939,2.300028,1.154902,78.00005,4.632964,0.264224,11.912716,0.845021,0.988054,10.079642
194,252,7.25,-53.75,lowprec,1,3066355000,2.503823,2.215646,1.113715,78.33945,4.663145,0.257513,11.669601,0.809425,0.94083,9.919348
194,253,7.25,-53.25,lowprec,1,3066355000,1.969203,1.950927,0.975745,78.11336,4.692908,0.237061,11.255275,0.716028,0.83767,9.701576
194,254,7.25,-52.75,lowprec,1,3066355000,1.814505,1.853021,0.921206,78.30021,4.739182,0.229267,11.060794,0.679244,0.798031,9.58352
194,255,7.25,-52.25,lowprec,1,3066355000,1.878816,1.903742,0.947566,79.71046,4.779171,0.231898,11.222352,0.698528,0.819009,9.704814
194,256,7.25,-51.75,lowprec,1,3066355000,1.483774,1.58559,0.764494,84.25564,4.831028,0.214559,10.206026,0.570803,0.683444,8.951778
194,257,7.25,-51.25,lowprec,1,3066355000,0.950062,1.186086,0.496134,86.41168,4.909457,0.179712,7.990044,0.408841,0.531926,7.049277
195,216,7.75,-71.75,lowprec,1,3062834000,0.162658,0.834965,0.002727,74.76077,4.52857,0.002357,10.844929,0.279471,0.341573,10.223886
195,217,7.75,-71.25,lowprec,1,3062834000,0.189004,0.830318,0.009903,75.11147,4.539688,0.008258,10.631573,0.280093,0.342499,10.008981
195,223,7.75,-68.25,lowprec,1,3062834000,0.272317,0.822611,0.052063,71.349266,4.442524,0.041595,9.547316,0.286863,0.35081,8.909643
195,225,7.75,-67.25,lowprec,1,3062834000,0.690262,0.988732,0.365179,65.49752,4.588543,0.154553,5.251035,0.342352,0.440166,4.468518
195,226,7.75,-66.75,lowprec,1,3062834000,1.511435,1.670324,0.706401,74.15866,4.531297,0.197667,8.276704,0.567766,0.742043,6.966895
195,227,7.75,-66.25,lowprec,1,3062834000,1.680958,1.664258,0.782997,76.707855,4.539945,0.226662,9.784796,0.582435,0.698574,8.503786
195,228,7.75,-65.75,lowprec,1,3062834000,1.531021,1.552858,0.720826,77.27574,4.56912,0.219255,9.428761,0.539948,0.654416,8.234398
195,229,7.75,-65.25,lowprec,1,3062834000,1.281276,1.482319,0.620804,75.406815,4.616919,0.188705,7.961223,0.500611,0.654676,6.805937
195,230,7.75,-64.75,lowprec,1,3062834000,0.763742,0.999206,0.376595,72.28972,4.662499,0.166763,7.858033,0.347225,0.423999,7.086809
195,231,7.75,-64.25,lowprec,1,3062834000,0.84147,1.034221,0.412132,75.49174,4.630718,0.178217,7.239003,0.345612,0.452684,6.440707
195,232,7.75,-63.75,lowprec,1,3062834000,0.762424,1.037763,0.358265,65.63584,4.711393,0.156304,5.524341,0.356663,0.458567,4.709111
195,235,7.75,-62.25,lowprec,1,3062834000,1.299635,1.459543,0.616345,73.07345,4.554513,0.19592,7.977671,0.4952,0.647913,6.834558
195,236,7.75,-61.75,lowprec,1,3062834000,2.303631,2.123951,1.052128,74.5157,4.505208,0.252259,11.393585,0.764065,0.889419,9.740103
195,237,7.75,-61.25,lowprec,1,3062834000,2.565833,2.283626,1.137471,74.077736,4.474528,0.262834,11.9897,0.827774,0.958554,10.203371
195,238,7.75,-60.75,lowprec,1,3062834000,2.624168,2.3118,1.148661,74.43725,4.453305,0.265895,12.136681,0.837515,0.967549,10.331616
195,239,7.75,-60.25,lowprec,1,3062834000,2.706777,2.357067,1.169792,74.69482,4.433641,0.269582,12.376002,0.855427,0.987711,10.532863
195,240,7.75,-59.75,lowprec,1,3062834000,2.652061,2.318678,1.159493,73.79836,4.414736,0.26873,12.374226,0.84672,0.977836,10.54967
195,241,7.75,-59.25,lowprec,1,3062834000,2.231141,2.066612,1.022657,75.02816,4.459177,0.251423,11.480582,0.744234,0.867743,9.868605
195,242,7.75,-58.75,lowprec,1,3062834000,1.652141,1.677499,0.798403,79.96014,4.522233,0.22639,9.860634,0.589283,0.703094,8.568257
195,243,7.75,-58.25,lowprec,1,3062834000,1.681893,1.707998,0.81845,82.97623,4.581646,0.225892,9.990064,0.603056,0.718659,8.668349
195,244,7.75,-57.75,lowprec,1,3062834000,1.715355,1.741909,0.835998,83.62643,4.628255,0.225662,10.103309,0.616082,0.732472,8.754755
195,245,7.75,-57.25,lowprec,1,3062834000,1.828937,1.8247,0.899086,78.745705,4.625146,0.230693,10.654409,0.661944,0.782195,9.210271
195,246,7.75,-56.75,lowprec,1,3062834000,1.941136,1.89959,0.959567,75.0857,4.623699,0.236626,11.083493,0.704568,0.829161,9.549765
195,247,7.75,-56.25,lowprec,1,3062834000,1.916685,1.887803,0.941857,77.50261,4.6622,0.235191,10.600254,0.687119,0.809119,9.104016
195,248,7.75,-55.75,lowprec,1,3062834000,1.926023,1.894869,0.942328,78.77197,4.681356,0.235039,10.399917,0.684441,0.805236,8.91024
195,249,7.75,-55.25,lowprec,1,3062834000,1.966263,1.925346,0.956134,79.51791,4.688509,0.236367,10.421285,0.693452,0.814281,8.913551
195,250,7.75,-54.75,lowprec,1,3062834000,1.977322,1.932446,0.960129,79.80021,4.687402,0.237196,10.426787,0.695932,0.816026,8.91483
195,251,7.75,-54.25,lowprec,1,3062834000,1.946899,1.911053,0.950803,79.17771,4.720734,0.23596,10.408891,0.689101,0.80885,8.910941
195,252,7.75,-53.75,lowprec,1,3062834000,2.779821,2.400546,1.20267,79.777565,4.748347,0.268463,12.170756,0.888507,1.042777,10.239473
195,253,7.75,-53.25,lowprec,1,3062834000,1.96567,1.947954,0.966356,81.41504,4.813336,0.234725,10.976998,0.705161,0.827351,9.444487
195,254,7.75,-52.75,lowprec,1,3062834000,1.445962,1.562461,0.749481,85.07057,4.864641,0.212085,10.004854,0.559083,0.670937,8.774834
195,255,7.75,-52.25,lowprec,1,3062834000,1.507898,1.612833,0.778802,85.774376,4.917501,0.214709,10.258626,0.580626,0.695327,8.982673
195,256,7.75,-51.75,lowprec,1,3062834000,1.439654,1.680136,0.735478,84.89233,4.979416,0.194773,8.824006,0.585918,0.764472,7.473615
195,257,7.75,-51.25,lowprec,1,3062834000,0.631774,0.865984,0.322788,82.97195,5.014484,0.159009,7.80523,0.304449,0.372184,7.128597
196,207,8.25,-76.25,lowprec,1,3059080000,1.032166,1.177508,0.469633,78.88624,5.367114,0.188313,6.828241,0.392055,0.561202,5.874983
196,208,8.25,-75.75,lowprec,1,3059080000,3.754901,2.953633,1.498029,82.66365,5.237618,0.290067,15.235332,1.125359,1.316273,12.793701
196,225,8.25,-67.25,lowprec,1,3059080000,0.588456,0.87543,0.309147,65.85845,4.66159,0.146655,5.019497,0.301236,0.387304,4.330957
196,226,8.25,-66.75,lowprec,1,3059080000,0.691287,0.958541,0.364676,71.38091,4.6297,0.158859,7.545955,0.335974,0.409189,6.800792
196,227,8.25,-66.25,lowprec,1,3059080000,1.425988,1.626222,0.684755,75.251015,4.632221,0.190946,8.079691,0.550465,0.718822,6.810403
196,228,8.25,-65.75,lowprec,1,3059080000,1.354131,1.573767,0.660884,75.906685,4.655696,0.186787,7.899515,0.53174,0.694004,6.673771
196,229,8.25,-65.25,lowprec,1,3059080000,1.154887,1.395218,0.581795,76.35917,4.679485,0.179573,7.563158,0.470708,0.614544,6.477906
196,230,8.25,-64.75,lowprec,0,3059080000,1.255154,1.454742,0.611206,76.654724,4.677946,0.189229,7.816672,0.490433,0.641669,6.68457
196,231,8.25,-64.25,lowprec,0,3059080000,1.338625,1.420238,0.645805,79.04587,4.654293,0.213646,9.036471,0.487081,0.601703,7.947688
196,232,8.25,-63.75,lowprec,1,3059080000,1.43726,1.494619,0.694736,78.30276,4.635422,0.218297,9.31843,0.519149,0.634825,8.164456
196,233,8.25,-63.25,lowprec,1,3059080000,1.490712,1.649513,0.705129,75.396484,4.645022,0.202066,8.321918,0.562092,0.735249,7.024577
196,234,8.25,-62.75,lowprec,1,3059080000,1.139237,1.315773,0.551691,74.114136,4.621127,0.191153,7.701627,0.445621,0.583712,6.672295
196,235,8.25,-62.25,lowprec,1,3059080000,1.130878,1.324907,0.556459,73.17279,4.613605,0.190707,7.794085,0.447927,0.585858,6.7603
196,236,8.25,-61.75,lowprec,0,3059080000,1.871612,1.831812,0.894338,74.68158,4.553673,0.235349,10.540008,0.652461,0.771444,9.116103
196,237,8.25,-61.25,lowprec,0,3059080000,2.415536,2.196792,1.098056,73.96496,4.513298,0.257477,11.776237,0.796687,0.92473,10.054821
196,238,8.25,-60.75,lowprec,1,3059080000,2.641685,2.327837,1.166587,74.06008,4.476905,0.267024,12.327215,0.850514,0.983732,10.49297
196,239,8.25,-60.25,lowprec,1,3059080000,2.734873,2.37709,1.191375,74.255554,4.449455,0.271174,12.576011,0.871295,1.005946,10.69877
196,240,8.25,-59.75,lowprec,1,3059080000,2.742641,2.383874,1.193019,74.19842,4.452145,0.271428,12.593369,0.872983,1.007578,10.712807
196,241,8.25,-59.25,lowprec,1,3059080000,2.542296,2.269151,1.131091,74.935936,4.472005,0.263689,12.085741,0.823426,0.9528,10.309514
196,242,8.25,-58.75,lowprec,1,3059080000,1.921464,1.875345,0.913347,77.071365,4.522971,0.23679,10.527905,0.667413,0.785647,9.074844
196,243,8.25,-58.25,lowprec,1,3059080000,1.76016,1.767854,0.852273,80.39066,4.584144,0.228745,10.157766,0.625689,0.742001,8.790077
196,244,8.25,-57.75,lowprec,1,3059080000,1.710118,1.739749,0.833011,85.90443,4.664948,0.225025,10.05416,0.613577,0.730414,8.710169
196,245,8.25,-57.25,lowprec,1,3059080000,1.766072,1.780353,0.870146,81.57694,4.686998,0.227186,10.440227,0.641195,0.761019,9.038013
196,246,8.25,-56.75,lowprec,0,3059080000,1.850441,1.837751,0.920942,77.47175,4.691836,0.231705,10.773931,0.675581,0.799166,9.299184
196,247,8.25,-56.25,lowprec,0,3059080000,1.873989,1.85259,0.937773,77.807816,4.718665,0.233382,10.626599,0.682341,0.806422,9.137838
196,248,8.25,-55.75,lowprec,1,3059080000,1.875068,1.860043,0.937537,78.71296,4.740219,0.232559,10.497047,0.68053,0.803388,9.013129
196,249,8.25,-55.25,lowprec,1,3059080000,1.855668,1.851,0.925025,79.68734,4.760389,0.231209,10.354059,0.671156,0.79241,8.890492
196,250,8.25,-54.75,lowprec,1,3059080000,1.791546,1.803672,0.892564,80.78033,4.767397,0.228506,10.116278,0.648224,0.766156,8.701898
196,251,8.25,-54.25,lowprec,1,3059080000,1.751288,1.773381,0.880297,79.81014,4.781713,0.226945,10.106774,0.639942,0.757629,8.709202
196,252,8.25,-53.75,lowprec,1,3059080000,1.666437,1.720619,0.838687,81.53102,4.824649,0.222202,9.789761,0.611268,0.726616,8.451878
196,253,8.25,-53.25,lowprec,1,3059080000,1.347754,1.607789,0.692768,81.03581,4.913129,0.191492,8.177838,0.551394,0.719541,6.906905
196,254,8.25,-52.75,lowprec,1,3059080000,1.389337,1.648993,0.710222,85.371765,4.994161,0.191625,8.574187,0.568298,0.740396,7.265493
197,207,8.75,-76.25,lowprec,1,3055092700,3.119161,2.602363,1.38631,80.97193,5.403992,0.276163,14.633004,1.029589,1.213668,12.389748
197,208,8.75,-75.75,lowprec,1,3055092700,4.955352,3.398688,1.788623,86.117004,5.274249,0.319434,16.710945,1.384653,1.619943,13.706348
197,209,8.75,-75.25,lowprec,1,3055092700,4.956159,3.326467,1.7037,87.71325,5.039616,0.319952,16.090734,1.327623,1.553732,13.20938
197,227,8.75,-66.25,lowprec,1,3055092700,0.776802,1.038575,0.444978,65.489265,4.676753,0.163118,5.35862,0.374696,0.481751,4.502172
197,228,8.75,-65.75,lowprec,1,3055092700,0.692417,0.961701,0.360539,73.336235,4.766925,0.154945,7.319033,0.332623,0.406422,6.579988
197,231,8.75,-64.25,lowprec,0,3055092700,1.517159,1.696239,0.721797,77.75151,4.720216,0.201555,8.382695,0.572494,0.748387,7.061813
197,232,8.75,-63.75,lowprec,1,3055092700,1.487232,1.538832,0.71924,79.573135,4.679573,0.219045,9.436063,0.535021,0.650914,8.250129
197,233,8.75,-63.25,lowprec,1,3055092700,1.746498,1.743405,0.84177,78.15893,4.657733,0.229244,10.117686,0.618457,0.737867,8.761363
197,234,8.75,-62.75,lowprec,1,3055092700,1.824608,1.808388,0.880149,77.0148,4.64426,0.23216,10.391645,0.643179,0.763126,8.985341
197,235,8.75,-62.25,lowprec,1,3055092700,1.244392,1.445291,0.614522,74.00042,4.656457,0.194276,8.098592,0.490823,0.641725,6.966043
197,236,8.75,-61.75,lowprec,0,3055092700,1.457461,1.642235,0.707916,72.65537,4.64214,0.201726,8.550971,0.562142,0.734093,7.254735
197,237,8.75,-61.25,lowprec,0,3055092700,1.953698,1.893721,0.930969,74.49729,4.582103,0.238553,10.838465,0.677672,0.798309,9.362483
197,238,8.75,-60.75,lowprec,1,3055092700,2.470994,2.235602,1.116345,75.048515,4.537757,0.259899,11.937211,0.810777,0.939863,10.186572
197,239,8.75,-60.25,lowprec,1,3055092700,2.596539,2.307857,1.155719,75.08928,4.515084,0.265521,12.236818,0.841956,0.973415,10.421449
197,240,8.75,-59.75,lowprec,1,3055092700,2.419034,2.199368,1.097121,75.242836,4.500245,0.258904,11.76199,0.796662,0.924058,10.041269
197,241,8.75,-59.25,lowprec,1,3055092700,2.010985,1.939328,0.950993,76.320244,4.537533,0.240041,10.61203,0.689078,0.80777,9.115182
197,242,8.75,-58.75,lowprec,1,3055092700,1.380668,1.473846,0.690293,77.196,4.585155,0.212976,8.91559,0.511678,0.620589,7.783325
197,243,8.75,-58.25,lowprec,1,3055092700,1.372476,1.469234,0.68324,78.21688,4.656968,0.212776,8.976599,0.508199,0.619142,7.849258
197,244,8.75,-57.75,lowprec,1,3055092700,1.509067,1.586305,0.74785,80.963646,4.7135,0.21668,9.43319,0.553218,0.667326,8.212646
197,245,8.75,-57.25,lowprec,1,3055092700,1.48319,1.565208,0.739509,81.701,4.742885,0.214072,9.496243,0.54869,0.663344,8.284208
197,246,8.75,-56.75,lowprec,0,3055092700,1.508444,1.711192,0.752717,79.27302,4.786418,0.198376,8.390059,0.589467,0.771059,7.029533
