ny,nx,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
178,218,-0.75,-70.75,PFT_lowprec,4.58951,1.554789,15.177215,1.252182,1.448956,12.476077,13.728259
178,219,-0.75,-70.25,PFT_lowprec,4.579934,1.547414,15.095917,1.244575,1.439204,12.412137,13.656712
178,220,-0.75,-69.75,PFT_lowprec,4.57074,1.544346,15.085279,1.242179,1.436215,12.406884,13.649063
178,221,-0.75,-69.25,PFT_lowprec,4.531922,1.52834,14.968087,1.228991,1.420889,12.318206,13.547197
178,222,-0.75,-68.75,PFT_lowprec,4.511488,1.527687,14.971536,1.220807,1.416657,12.334071,13.554878
178,223,-0.75,-68.25,PFT_lowprec,4.486934,1.514543,14.911309,1.211922,1.406249,12.293139,13.505061
178,224,-0.75,-67.75,PFT_lowprec,4.494404,1.523082,14.888001,1.211151,1.405791,12.27106,13.482211
178,225,-0.75,-67.25,PFT_lowprec,4.505789,1.514966,14.818687,1.219411,1.402314,12.196962,13.416373
178,226,-0.75,-66.75,PFT_lowprec,3.884798,1.309607,13.555533,1.094432,1.3002,11.160901,12.255333
178,227,-0.75,-66.25,PFT_lowprec,2.353003,1.016242,12.410405,0.860548,1.016263,10.533594,11.394142
178,228,-0.75,-65.75,PFT_lowprec,1.435047,0.731042,11.232965,0.628256,0.773025,9.831683,10.459939
178,229,-0.75,-65.25,PFT_lowprec,1.150416,0.599095,9.381256,0.535277,0.696284,8.149694,8.684971
178,230,-0.75,-64.75,PFT_lowprec,0.771414,0.39249,9.147175,0.390469,0.475528,8.281179,8.671648
178,231,-0.75,-64.25,PFT_lowprec,0.789463,0.420733,6.229556,0.39691,0.510313,5.322333,5.719243
178,232,-0.75,-63.75,PFT_lowprec,0.576365,0.299362,8.164867,0.307069,0.37373,7.484069,7.791138
178,233,-0.75,-63.25,PFT_lowprec,0.686479,0.359342,8.075764,0.35825,0.435374,7.28214,7.64039
178,234,-0.75,-62.75,PFT_lowprec,0.784779,0.408793,8.209461,0.401961,0.487967,7.319533,7.721494
178,235,-0.75,-62.25,PFT_lowprec,0.972123,0.503079,8.207254,0.456717,0.588634,7.161903,7.61862
178,236,-0.75,-61.75,PFT_lowprec,1.378375,0.688584,9.038353,0.614925,0.798812,7.624616,8.239541
178,237,-0.75,-61.25,PFT_lowprec,1.481947,0.760125,10.338873,0.640195,0.761923,8.936755,9.57695
178,238,-0.75,-60.75,PFT_lowprec,1.726516,0.881855,10.362594,0.738801,0.868889,8.754903,9.493704
178,239,-0.75,-60.25,PFT_lowprec,1.786353,0.910642,10.612982,0.761967,0.895098,8.955916,9.717883
178,240,-0.75,-59.75,PFT_lowprec,1.748427,0.898206,10.725533,0.751382,0.88522,9.088932,9.840314
178,241,-0.75,-59.25,PFT_lowprec,1.684781,0.877872,10.752221,0.734381,0.868028,9.149813,9.884194
178,242,-0.75,-58.75,PFT_lowprec,1.38086,0.733523,9.647547,0.617805,0.743017,8.286725,8.90453
178,243,-0.75,-58.25,PFT_lowprec,0.921976,0.493625,8.380713,0.446632,0.579147,7.354935,7.801567
178,244,-0.75,-57.75,PFT_lowprec,1.182386,0.624223,8.944918,0.542216,0.702904,7.699798,8.242014
178,245,-0.75,-57.25,PFT_lowprec,1.239911,0.659717,9.049708,0.570997,0.740636,7.738074,8.309071
178,246,-0.75,-56.75,PFT_lowprec,1.071367,0.576986,8.344406,0.504648,0.653688,7.18607,7.690718
178,247,-0.75,-56.25,PFT_lowprec,0.742964,0.402176,8.048265,0.376013,0.484144,7.188109,7.564122
178,248,-0.75,-55.75,PFT_lowprec,0.692935,0.382897,5.701104,0.377136,0.48489,4.839078,5.216214
178,249,-0.75,-55.25,PFT_lowprec,0.642041,0.347543,5.600169,0.356149,0.457906,4.786114,5.142263
178,250,-0.75,-54.75,PFT_lowprec,0.714687,0.390213,5.751603,0.386419,0.496824,4.86836,5.254779
178,251,-0.75,-54.25,PFT_lowprec,0.694279,0.384214,5.772932,0.367417,0.472393,4.933123,5.30054
178,252,-0.75,-53.75,PFT_lowprec,0.775457,0.388264,7.541922,0.352331,0.462019,6.727572,7.079903
178,253,-0.75,-53.25,PFT_lowprec,1.601056,0.717771,8.897769,0.608835,0.800895,7.48804,8.096875
178,254,-0.75,-52.75,PFT_lowprec,2.017428,0.895014,10.85803,0.7016,0.840455,9.315976,10.017576
178,255,-0.75,-52.25,PFT_lowprec,2.030569,0.923645,10.585663,0.716892,0.848895,9.019876,9.736768
178,256,-0.75,-51.75,PFT_lowprec,2.154882,0.985215,10.402549,0.7553,0.882687,8.764561,9.519861
178,257,-0.75,-51.25,PFT_lowprec,2.376264,1.052769,10.950316,0.809404,0.94542,9.195492,10.004896
178,258,-0.75,-50.75,PFT_lowprec,2.14328,0.969033,10.225721,0.743648,0.869015,8.613058,9.356706
178,259,-0.75,-50.25,PFT_lowprec,2.170801,0.980658,10.287958,0.751109,0.879787,8.657063,9.408172
179,206,-0.25,-76.75,PFT_lowprec,4.856518,1.656482,15.792128,1.338254,1.545968,12.907905,14.246159
179,207,-0.25,-76.25,PFT_lowprec,4.746688,1.607038,15.448283,1.303228,1.504166,12.640889,13.944117
179,208,-0.25,-75.75,PFT_lowprec,3.313043,1.276072,13.794868,1.091667,1.25851,11.444692,12.536359
179,209,-0.25,-75.25,PFT_lowprec,3.149853,1.235995,13.551117,1.062028,1.217941,11.271148,12.333176
179,210,-0.25,-74.75,PFT_lowprec,3.382373,1.248691,13.538478,1.064104,1.218472,11.255903,12.320007
179,211,-0.25,-74.25,PFT_lowprec,4.241529,1.431381,14.580028,1.161125,1.344917,12.073986,13.235111
179,212,-0.25,-73.75,PFT_lowprec,4.366131,1.486867,14.906596,1.195169,1.388126,12.3233,13.518469
179,213,-0.25,-73.25,PFT_lowprec,4.451895,1.51501,15.004264,1.216118,1.413332,12.374813,13.590931
179,214,-0.25,-72.75,PFT_lowprec,4.520731,1.536959,15.047433,1.232125,1.432466,12.382841,13.614966
179,215,-0.25,-72.25,PFT_lowprec,4.563684,1.542679,15.123274,1.247407,1.444438,12.43143,13.678837
179,216,-0.25,-71.75,PFT_lowprec,4.61755,1.572209,15.350522,1.268144,1.467787,12.614592,13.882736
179,217,-0.25,-71.25,PFT_lowprec,4.623105,1.567191,15.243005,1.262039,1.460254,12.520712,13.782751
179,218,-0.25,-70.75,PFT_lowprec,4.612125,1.563259,15.21909,1.258496,1.455885,12.504708,13.763204
179,219,-0.25,-70.25,PFT_lowprec,4.614421,1.564853,15.213831,1.257227,1.454429,12.502175,13.759402
179,220,-0.25,-69.75,PFT_lowprec,4.602498,1.559931,15.188119,1.254007,1.450474,12.483639,13.737646
179,221,-0.25,-69.25,PFT_lowprec,4.586373,1.552388,15.137517,1.248668,1.443973,12.444877,13.693545
179,222,-0.25,-68.75,PFT_lowprec,4.571207,1.550887,15.102224,1.239122,1.43799,12.425114,13.664236
179,223,-0.25,-68.25,PFT_lowprec,4.57615,1.548402,15.134592,1.241061,1.440137,12.453395,13.694456
179,224,-0.25,-67.75,PFT_lowprec,4.569281,1.546046,15.056301,1.237125,1.431583,12.387593,13.624718
179,225,-0.25,-67.25,PFT_lowprec,1.703368,0.796651,10.944985,0.666149,0.793113,9.485723,10.151872
179,226,-0.25,-66.75,PFT_lowprec,1.313778,0.641222,9.022279,0.572105,0.743584,7.70659,8.278695
179,227,-0.25,-66.25,PFT_lowprec,0.167728,0.01291,10.792043,0.284468,0.347637,10.159937,10.444405
179,228,-0.25,-65.75,PFT_lowprec,0.114713,5.9E-05,10.805648,0.276792,0.338186,10.190669,10.467461
179,230,-0.25,-64.75,PFT_lowprec,0.801241,0.397602,8.417337,0.375367,0.481192,7.560778,7.936145
179,231,-0.25,-64.25,PFT_lowprec,1.005196,0.504804,8.340406,0.452974,0.585861,7.301571,7.754545
179,232,-0.25,-63.75,PFT_lowprec,0.810781,0.407792,8.74758,0.399738,0.485954,7.861887,8.261625
179,233,-0.25,-63.25,PFT_lowprec,0.738568,0.377375,8.501739,0.37446,0.455857,7.671421,8.045881
179,234,-0.25,-62.75,PFT_lowprec,1.19491,0.602002,8.655838,0.537915,0.698725,7.419198,7.957113
179,235,-0.25,-62.25,PFT_lowprec,1.643215,0.792062,10.711792,0.662143,0.786571,9.263078,9.925221
179,236,-0.25,-61.75,PFT_lowprec,1.83641,0.864259,11.084159,0.719559,0.84862,9.515981,10.23554
179,237,-0.25,-61.25,PFT_lowprec,1.603361,0.782028,10.654942,0.653951,0.779361,9.221629,9.87558
179,238,-0.25,-60.75,PFT_lowprec,1.5916,0.813812,10.641968,0.681913,0.806906,9.153148,9.835061
179,239,-0.25,-60.25,PFT_lowprec,1.724723,0.878387,10.501461,0.735167,0.86533,8.900965,9.636132
179,240,-0.25,-59.75,PFT_lowprec,1.764873,0.9017,10.745454,0.754192,0.887177,9.104084,9.858276
179,241,-0.25,-59.25,PFT_lowprec,1.591885,0.827716,10.583972,0.693401,0.823076,9.067494,9.760895
179,242,-0.25,-58.75,PFT_lowprec,1.299905,0.681888,9.102102,0.605015,0.785884,7.711204,8.316219
179,243,-0.25,-58.25,PFT_lowprec,1.400124,0.700824,10.264056,0.565956,0.681731,9.016369,9.582325
179,244,-0.25,-57.75,PFT_lowprec,1.601209,0.803786,10.870848,0.635108,0.753326,9.482413,10.117521
179,245,-0.25,-57.25,PFT_lowprec,1.33536,0.690295,10.31878,0.551052,0.662339,9.105389,9.656441
179,246,-0.25,-56.75,PFT_lowprec,1.41979,0.726125,9.127944,0.599386,0.783163,7.745395,8.344781
179,247,-0.25,-56.25,PFT_lowprec,1.282069,0.656046,9.04422,0.560187,0.728797,7.755237,8.315424
179,248,-0.25,-55.75,PFT_lowprec,0.646965,0.347892,8.24914,0.342253,0.417521,7.489366,7.831619
179,249,-0.25,-55.25,PFT_lowprec,0.664755,0.36071,5.646761,0.361716,0.465064,4.819981,5.181697
179,250,-0.25,-54.75,PFT_lowprec,0.75716,0.403443,6.010498,0.409198,0.526112,5.075188,5.484386
179,251,-0.25,-54.25,PFT_lowprec,0.932576,0.482348,8.118469,0.424844,0.553686,7.139939,7.564783
179,252,-0.25,-53.75,PFT_lowprec,1.709916,0.792733,9.348029,0.656543,0.862034,7.829453,8.485996
179,253,-0.25,-53.25,PFT_lowprec,1.896842,0.855498,10.841766,0.67794,0.815466,9.348361,10.026301
179,254,-0.25,-52.75,PFT_lowprec,2.13254,0.942352,11.112732,0.73698,0.874931,9.500821,10.237801
179,255,-0.25,-52.25,PFT_lowprec,2.063692,0.926392,10.763177,0.723152,0.855674,9.18435,9.907502
179,256,-0.25,-51.75,PFT_lowprec,2.192159,0.988684,10.548369,0.759674,0.887432,8.901263,9.660937
179,257,-0.25,-51.25,PFT_lowprec,2.309968,1.030625,10.83647,0.792468,0.925754,9.118248,9.910716
179,258,-0.25,-50.75,PFT_lowprec,2.058391,0.94567,10.032248,0.725055,0.847279,8.459915,9.18497
179,259,-0.25,-50.25,PFT_lowprec,2.828615,1.162822,11.705252,0.905348,1.062776,9.737128,10.642476
179,260,-0.25,-49.75,PFT_lowprec,3.087308,1.251462,12.498189,0.972767,1.140151,10.385271,11.358038
180,205,0.25,-77.25,PFT_lowprec,1.877756,0.823769,10.206843,0.716022,0.942627,8.548195,9.264217
180,206,0.25,-76.75,PFT_lowprec,4.727835,1.602401,15.40595,1.292836,1.490344,12.622768,13.915604
180,207,0.25,-76.25,PFT_lowprec,4.550095,1.53574,15.00455,1.246946,1.433799,12.323805,13.570751
180,208,0.25,-75.75,PFT_lowprec,3.071539,1.205401,13.305696,1.03382,1.192157,11.07972,12.11354
180,209,0.25,-75.25,PFT_lowprec,3.000889,1.170031,13.000952,1.006021,1.156773,10.838158,11.844179
180,210,0.25,-74.75,PFT_lowprec,4.106724,1.367653,13.998326,1.118748,1.290719,11.58886,12.707608
180,211,0.25,-74.25,PFT_lowprec,4.240007,1.42198,14.294878,1.142071,1.325632,11.827175,12.969246
180,212,0.25,-73.75,PFT_lowprec,4.325696,1.458182,14.56928,1.170567,1.358785,12.039928,13.210495
180,213,0.25,-73.25,PFT_lowprec,4.440802,1.501318,14.760973,1.203073,1.397388,12.160513,13.363586
180,214,0.25,-72.75,PFT_lowprec,4.530683,1.527363,14.999663,1.236511,1.43103,12.332125,13.568636
180,215,0.25,-72.25,PFT_lowprec,4.557699,1.53597,15.027144,1.242578,1.43797,12.346595,13.589173
180,216,0.25,-71.75,PFT_lowprec,4.594691,1.540217,14.916279,1.241326,1.435025,12.239927,13.481253
180,217,0.25,-71.25,PFT_lowprec,4.608418,1.546583,14.975475,1.246561,1.440974,12.287941,13.534502
180,218,0.25,-70.75,PFT_lowprec,4.631047,1.566444,15.193107,1.26081,1.45837,12.473927,13.734737
180,219,0.25,-70.25,PFT_lowprec,4.620833,1.568826,15.212064,1.259192,1.457389,12.495481,13.754673
180,220,0.25,-69.75,PFT_lowprec,4.622786,1.568338,15.203382,1.25845,1.456343,12.488587,13.747037
180,221,0.25,-69.25,PFT_lowprec,4.637812,1.572237,15.268381,1.265053,1.463211,12.540118,13.805171
180,222,0.25,-68.75,PFT_lowprec,4.649055,1.575407,15.328916,1.270285,1.468772,12.589857,13.860142
180,223,0.25,-68.25,PFT_lowprec,4.665654,1.588571,15.359524,1.270812,1.474913,12.613798,13.88461
180,224,0.25,-67.75,PFT_lowprec,4.665013,1.571403,15.184689,1.265852,1.457421,12.461416,13.727268
180,225,0.25,-67.25,PFT_lowprec,1.866999,0.735353,10.567513,0.627316,0.76936,9.170836,9.798152
180,226,0.25,-66.75,PFT_lowprec,0.682873,0.339725,6.098231,0.364843,0.469083,5.264306,5.629149
180,228,0.25,-65.75,PFT_lowprec,0.167856,0.007741,10.626665,0.277076,0.338559,10.01103,10.288106
180,229,0.25,-65.25,PFT_lowprec,0.480648,0.231044,5.587983,0.261726,0.336505,4.989752,5.251478
180,230,0.25,-64.75,PFT_lowprec,0.940972,0.46657,8.101432,0.421994,0.544759,7.134678,7.556672
180,231,0.25,-64.25,PFT_lowprec,1.014145,0.5045,8.219395,0.451842,0.58416,7.183393,7.635235
180,232,0.25,-63.75,PFT_lowprec,0.903248,0.452268,7.999152,0.410062,0.52824,7.06085,7.470912
180,233,0.25,-63.25,PFT_lowprec,0.829122,0.412793,7.876186,0.381673,0.489522,7.004991,7.386664
180,234,0.25,-62.75,PFT_lowprec,1.419771,0.681321,8.844951,0.599548,0.778996,7.466407,8.065955
180,235,0.25,-62.25,PFT_lowprec,1.762344,0.835552,10.829249,0.692108,0.816203,9.320938,10.013046
180,236,0.25,-61.75,PFT_lowprec,1.554122,0.754036,10.36622,0.625337,0.7438,8.997083,9.62242
180,237,0.25,-61.25,PFT_lowprec,1.234556,0.612461,9.695821,0.516034,0.629141,8.550646,9.06668
180,238,0.25,-60.75,PFT_lowprec,1.353012,0.682272,9.101827,0.603661,0.784532,7.713634,8.317295
180,239,0.25,-60.25,PFT_lowprec,1.303507,0.686332,10.224544,0.579668,0.699184,8.945691,9.525359
180,240,0.25,-59.75,PFT_lowprec,1.275571,0.668446,9.064528,0.59501,0.771186,7.698332,8.293342
180,241,0.25,-59.25,PFT_lowprec,0.717,0.382209,6.168468,0.39117,0.502934,5.274364,5.665534
180,242,0.25,-58.75,PFT_lowprec,0.922199,0.470215,8.055083,0.413318,0.536782,7.104983,7.518301
180,243,0.25,-58.25,PFT_lowprec,1.577739,0.775272,10.573847,0.610203,0.725706,9.237937,9.84814
180,244,0.25,-57.75,PFT_lowprec,1.693445,0.835098,10.988602,0.654002,0.772353,9.562247,10.216249
180,245,0.25,-57.25,PFT_lowprec,1.67115,0.829217,10.956585,0.649313,0.768237,9.539036,10.188349
180,246,0.25,-56.75,PFT_lowprec,1.633884,0.809711,10.858317,0.633763,0.752978,9.471575,10.105338
180,247,0.25,-56.25,PFT_lowprec,1.629184,0.809429,10.951814,0.632637,0.753223,9.565954,10.198591
180,248,0.25,-55.75,PFT_lowprec,1.500564,0.739238,9.327781,0.613399,0.801692,7.912691,8.52609
180,250,0.25,-54.75,PFT_lowprec,0.782742,0.390747,6.228314,0.395081,0.507962,5.325271,5.720352
180,251,0.25,-54.25,PFT_lowprec,1.244606,0.608247,8.719018,0.524175,0.687109,7.507735,8.03191
180,252,0.25,-53.75,PFT_lowprec,1.663624,0.758756,9.24307,0.644895,0.843987,7.754188,8.399083
180,253,0.25,-53.25,PFT_lowprec,1.829826,0.834466,10.69638,0.663656,0.795481,9.237243,9.900899
180,254,0.25,-52.75,PFT_lowprec,2.070735,0.925957,10.920181,0.727536,0.860963,9.331683,10.059219
180,255,0.25,-52.25,PFT_lowprec,1.912398,0.880256,10.572618,0.692145,0.818485,9.061986,9.754131
180,256,0.25,-51.75,PFT_lowprec,2.175098,0.963788,10.68387,0.744885,0.874679,9.064306,9.809191
180,257,0.25,-51.25,PFT_lowprec,2.513976,1.079715,11.356629,0.831674,0.969233,9.555722,10.387396
180,258,0.25,-50.75,PFT_lowprec,2.83029,1.177778,12.125052,0.910636,1.063071,10.151345,11.061981
180,259,0.25,-50.25,PFT_lowprec,3.115505,1.254072,12.74778,0.970822,1.134217,10.642741,11.613563
180,260,0.25,-49.75,PFT_lowprec,3.1231,1.257759,12.510376,0.984898,1.159067,10.366411,11.351309
180,261,0.25,-49.25,PFT_lowprec,3.042208,1.252908,12.282157,0.979147,1.154353,10.148655,11.127802
180,262,0.25,-48.75,PFT_lowprec,2.97789,1.232243,11.98976,0.968853,1.149215,9.871693,10.840546
180,263,0.25,-48.25,PFT_lowprec,2.986494,1.240735,11.906272,0.967973,1.14779,9.790508,10.758481
181,204,0.75,-77.75,PFT_lowprec,5.763582,2.203007,19.358976,1.771153,2.012397,15.575425,17.346578
181,205,0.75,-77.25,PFT_lowprec,5.147451,1.78839,16.991362,1.433484,1.620811,13.937065,15.370549
181,206,0.75,-76.75,PFT_lowprec,4.735645,1.616074,15.586555,1.299238,1.473858,12.813457,14.112695
181,207,0.75,-76.25,PFT_lowprec,3.76229,1.276185,13.368011,1.073653,1.283898,11.010461,12.084114
181,208,0.75,-75.75,PFT_lowprec,2.807741,1.114561,12.698158,0.957725,1.111807,10.628626,11.586351
181,209,0.75,-75.25,PFT_lowprec,3.687818,1.257791,13.215582,1.055195,1.230648,10.929741,11.984936
181,210,0.75,-74.75,PFT_lowprec,4.215106,1.400537,14.071829,1.130603,1.307095,11.63413,12.764733
181,211,0.75,-74.25,PFT_lowprec,4.236926,1.412691,14.172496,1.136627,1.318594,11.717275,12.853902
181,212,0.75,-73.75,PFT_lowprec,4.329169,1.449332,14.341476,1.162459,1.348842,11.830173,12.992632
181,213,0.75,-73.25,PFT_lowprec,4.426768,1.49371,14.657207,1.195736,1.388474,12.072997,13.268733
181,214,0.75,-72.75,PFT_lowprec,4.501575,1.510537,14.770749,1.221233,1.413418,12.136097,13.35733
181,215,0.75,-72.25,PFT_lowprec,4.540931,1.524991,14.833023,1.230524,1.424196,12.178302,13.408826
181,216,0.75,-71.75,PFT_lowprec,4.598789,1.547137,14.964865,1.242859,1.441627,12.280379,13.523238
181,217,0.75,-71.25,PFT_lowprec,4.627474,1.554018,15.066505,1.252877,1.453109,12.360518,13.613395
181,218,0.75,-70.75,PFT_lowprec,4.655509,1.575956,15.296685,1.268136,1.471321,12.557227,13.825363
181,219,0.75,-70.25,PFT_lowprec,4.664414,1.585986,15.322507,1.269955,1.473886,12.578665,13.84862
181,220,0.75,-69.75,PFT_lowprec,4.667395,1.585084,15.305265,1.269929,1.473785,12.561552,13.831481
181,221,0.75,-69.25,PFT_lowprec,4.683582,1.589146,15.377808,1.276039,1.480842,12.620928,13.896967
181,222,0.75,-68.75,PFT_lowprec,4.706964,1.599887,15.421196,1.281703,1.487533,12.65196,13.933663
181,223,0.75,-68.25,PFT_lowprec,4.722282,1.600911,15.452405,1.289636,1.49128,12.671489,13.961125
181,224,0.75,-67.75,PFT_lowprec,4.717675,1.590515,15.276231,1.282383,1.474604,12.519245,13.801628
181,225,0.75,-67.25,PFT_lowprec,1.954602,0.774976,9.600125,0.689963,0.905525,8.004637,8.6946
181,226,0.75,-66.75,PFT_lowprec,0.615545,0.303807,5.981758,0.331317,0.425979,5.224462,5.555779
181,227,0.75,-66.25,PFT_lowprec,0.153017,0.004479,10.701084,0.276703,0.338116,10.086266,10.362969
181,228,0.75,-65.75,PFT_lowprec,0.20069,0.023256,10.672864,0.295772,0.361646,10.015447,10.311219
181,229,0.75,-65.25,PFT_lowprec,0.653929,0.320843,8.282671,0.323285,0.394013,7.565374,7.888659
181,230,0.75,-64.75,PFT_lowprec,0.881663,0.435885,8.009498,0.398641,0.51304,7.097817,7.496458
181,231,0.75,-64.25,PFT_lowprec,0.978206,0.486574,8.124607,0.436728,0.56414,7.123737,7.560465
181,232,0.75,-63.75,PFT_lowprec,0.979252,0.488397,8.094016,0.437306,0.564688,7.092023,7.529329
181,233,0.75,-63.25,PFT_lowprec,0.985724,0.491352,8.083562,0.43874,0.566634,7.078188,7.516928
181,234,0.75,-62.75,PFT_lowprec,1.132478,0.56045,8.323732,0.494076,0.639917,7.189739,7.683815
181,235,0.75,-62.25,PFT_lowprec,1.103873,0.546408,8.275557,0.484174,0.626961,7.164422,7.648596
181,236,0.75,-61.75,PFT_lowprec,0.981725,0.492554,8.039435,0.439508,0.567973,7.031954,7.471462
181,237,0.75,-61.25,PFT_lowprec,0.792394,0.397717,8.547067,0.386262,0.469435,7.69137,8.077632
181,238,0.75,-60.75,PFT_lowprec,0.718028,0.368081,6.04006,0.371221,0.477283,5.191556,5.562777
181,241,0.75,-59.25,PFT_lowprec,0.813051,0.375308,6.00519,0.388747,0.499817,5.116627,5.505374
181,242,0.75,-58.75,PFT_lowprec,1.477726,0.698611,8.734772,0.582642,0.760227,7.391903,7.974545
181,243,0.75,-58.25,PFT_lowprec,1.482505,0.727807,10.229306,0.570757,0.682118,8.976431,9.547188
181,244,0.75,-57.75,PFT_lowprec,1.724609,0.842329,10.917154,0.656219,0.773603,9.487333,10.143552
181,245,0.75,-57.25,PFT_lowprec,1.710834,0.842597,10.950444,0.65714,0.775396,9.517908,10.175048
181,246,0.75,-56.75,PFT_lowprec,1.595439,0.795438,10.731606,0.621945,0.739158,9.370503,9.992448
181,247,0.75,-56.25,PFT_lowprec,1.661105,0.820014,10.899852,0.638216,0.757354,9.504283,10.142499
181,248,0.75,-55.75,PFT_lowprec,1.608708,0.79869,10.599714,0.619463,0.738364,9.241888,9.861351
181,251,0.75,-54.25,PFT_lowprec,0.790794,0.391406,7.735075,0.351465,0.460461,6.92315,7.274615
181,252,0.75,-53.75,PFT_lowprec,1.169341,0.560177,8.273825,0.485225,0.636039,7.152561,7.637786
181,253,0.75,-53.25,PFT_lowprec,0.88268,0.422241,7.420043,0.37579,0.491879,6.552375,6.928165
181,254,0.75,-52.75,PFT_lowprec,1.60275,0.740657,8.446975,0.610689,0.801113,7.035172,7.645861
181,255,0.75,-52.25,PFT_lowprec,2.076968,0.941536,11.048351,0.74174,0.868732,9.437879,10.179619
181,256,0.75,-51.75,PFT_lowprec,2.275559,1.002397,11.222516,0.782839,0.915223,9.524454,10.307293
181,257,0.75,-51.25,PFT_lowprec,2.038062,0.906877,10.608727,0.69979,0.827412,9.081525,9.781315
181,258,0.75,-50.75,PFT_lowprec,2.193425,0.975273,11.490793,0.747444,0.878295,9.865053,10.612497
181,259,0.75,-50.25,PFT_lowprec,2.864696,1.212336,12.888164,0.929533,1.072091,10.886541,11.816074
181,260,0.75,-49.75,PFT_lowprec,3.104807,1.271594,13.035227,0.981988,1.143208,10.910032,11.89202
181,261,0.75,-49.25,PFT_lowprec,2.884021,1.208471,12.007432,0.940193,1.105664,9.961575,10.901768
181,262,0.75,-48.75,PFT_lowprec,2.850336,1.191345,11.783663,0.930988,1.09886,9.753815,10.684803
181,263,0.75,-48.25,PFT_lowprec,3.028595,1.250717,12.464287,0.974937,1.145252,10.3441,11.319037
181,264,0.75,-47.75,PFT_lowprec,3.035023,1.256621,12.280802,0.984927,1.1613,10.134576,11.119503
181,265,0.75,-47.25,PFT_lowprec,2.894568,1.233527,12.014658,0.976969,1.160328,9.87736,10.854329
181,266,0.75,-46.75,PFT_lowprec,2.641377,1.172923,11.327074,0.925047,1.101307,9.300719,10.225766
182,204,1.25,-77.75,PFT_lowprec,5.635757,2.018076,18.594997,1.621275,1.835567,15.138155,16.75943
182,205,1.25,-77.25,PFT_lowprec,5.198087,1.801488,17.062485,1.44552,1.633673,13.983293,15.428813
182,206,1.25,-76.75,PFT_lowprec,4.787377,1.622915,15.555133,1.308413,1.509554,12.737166,14.045579
182,207,1.25,-76.25,PFT_lowprec,3.787199,1.289589,13.464023,1.082052,1.283835,11.098138,12.18019
182,208,1.25,-75.75,PFT_lowprec,3.688418,1.265716,13.2872,1.06292,1.244236,10.980045,12.042965
182,209,1.25,-75.25,PFT_lowprec,4.241609,1.415485,14.189707,1.144101,1.318804,11.7268,12.870901
182,210,1.25,-74.75,PFT_lowprec,4.244271,1.415825,14.167547,1.136919,1.319274,11.711354,12.848273
182,211,1.25,-74.25,PFT_lowprec,4.30038,1.436756,14.326748,1.154694,1.339545,11.83251,12.987204
182,212,1.25,-73.75,PFT_lowprec,4.360881,1.454978,14.420707,1.174937,1.358183,11.887587,13.062524
182,213,1.25,-73.25,PFT_lowprec,3.770473,1.262048,13.144084,1.05868,1.261367,10.824036,11.882716
182,214,1.25,-72.75,PFT_lowprec,2.297582,0.91497,11.419566,0.773162,0.921603,9.724801,10.497963
182,215,1.25,-72.25,PFT_lowprec,2.197323,0.873639,11.213876,0.738302,0.886785,9.588789,10.327091
182,216,1.25,-71.75,PFT_lowprec,4.630628,1.556604,15.028563,1.254981,1.451201,12.322381,13.577362
182,217,1.25,-71.25,PFT_lowprec,4.652516,1.565054,15.123273,1.260457,1.462023,12.400792,13.661249
182,218,1.25,-70.75,PFT_lowprec,4.664596,1.569672,15.182658,1.265497,1.467854,12.44931,13.714807
182,219,1.25,-70.25,PFT_lowprec,4.686813,1.581544,15.233798,1.271095,1.474667,12.488037,13.759132
182,220,1.25,-69.75,PFT_lowprec,4.709182,1.59652,15.385467,1.283088,1.488708,12.61367,13.896758
182,221,1.25,-69.25,PFT_lowprec,4.72305,1.597032,15.424619,1.288672,1.4901,12.645847,13.934519
182,222,1.25,-68.75,PFT_lowprec,4.740824,1.604542,15.472288,1.295074,1.497672,12.679543,13.974617
182,223,1.25,-68.25,PFT_lowprec,4.75552,1.611334,15.500834,1.297973,1.501213,12.701649,13.999622
182,224,1.25,-67.75,PFT_lowprec,3.941507,1.312384,13.503461,1.094163,1.325356,11.083941,12.178104
182,225,1.25,-67.25,PFT_lowprec,1.536216,0.69329,10.391403,0.586842,0.719041,9.08552,9.672362
182,226,1.25,-66.75,PFT_lowprec,1.708276,0.761829,9.425787,0.66544,0.871538,7.888809,8.554249
182,227,1.25,-66.25,PFT_lowprec,1.051287,0.517002,8.443077,0.461469,0.598411,7.383197,7.844666
182,228,1.25,-65.75,PFT_lowprec,0.869266,0.430995,8.075891,0.39435,0.507398,7.174143,7.568493
182,229,1.25,-65.25,PFT_lowprec,1.044508,0.516566,8.300335,0.460155,0.595453,7.244726,7.704881
182,230,1.25,-64.75,PFT_lowprec,1.33674,0.642787,8.781124,0.566149,0.735069,7.479907,8.046056
182,231,1.25,-64.25,PFT_lowprec,1.178303,0.57728,8.462193,0.510136,0.661317,7.29074,7.800876
182,232,1.25,-63.75,PFT_lowprec,0.926154,0.461479,7.978618,0.415066,0.535084,7.028468,7.443534
182,233,1.25,-63.25,PFT_lowprec,1.063312,0.527333,8.211854,0.466652,0.603718,7.141483,7.608135
182,234,1.25,-62.75,PFT_lowprec,1.087943,0.538184,8.225512,0.474146,0.614238,7.137128,7.611274
