nx,ny,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
217,182,1.25,-71.25,PLS_lowprec,2.85849030017853,1.20330429077148,13.5790207862854,0.74181079864502,0.669811099767685,12.1674036979675,12.9092144966125
223,177,-1.25,-68.25,PLS_lowprec,2.81666533946991,1.17892609834671,13.3282468795776,0.741735291481018,0.656478595733643,11.9300285339355,12.6717638254165
220,177,-1.25,-69.75,PLS_lowprec,2.82856090068817,1.17836349010468,13.2978443145752,0.741574901342392,0.671890497207642,11.8843779563904,12.6259528577328
221,185,2.75,-69.25,PLS_lowprec,2.88327889442444,1.21710600852966,13.6899164199829,0.741555398702621,0.687650001049042,12.2607117652893,13.0022671639919
223,178,-0.75,-68.25,PLS_lowprec,2.82666199207306,1.18758540153503,13.4262075424194,0.741382592916489,0.663492399454117,12.0213369369507,12.7627195298672
221,176,-1.75,-69.25,PLS_lowprec,2.81724288463593,1.17518969774246,13.2932971954346,0.741078698635101,0.660588198900223,11.8916272163391,12.6327059149742
223,180,0.25,-68.25,PLS_lowprec,2.84893209934235,1.20410678386688,13.5807443618774,0.740818995237351,0.681270200014114,12.1586534500122,12.8994724452496
216,181,0.75,-71.75,PLS_lowprec,2.84821722507477,1.19324159622192,13.4625282287598,0.740443795919418,0.668434309959412,12.0536536216736,12.794097417593
222,178,-0.75,-68.75,PLS_lowprec,2.82672407627106,1.18630100488663,13.3977394104004,0.740436899662018,0.669005000591278,11.9882998466492,12.7287367463112
223,181,0.75,-68.25,PLS_lowprec,2.85699319839478,1.20624960660934,13.5957273483276,0.740427207946777,0.686239188909531,12.1690522193909,12.9094794273377
223,176,-1.75,-68.25,PLS_lowprec,2.80653281211853,1.17477550506592,13.2878374099731,0.740357202291489,0.652360194921494,11.8951245307922,12.6354817330837
222,180,0.25,-68.75,PLS_lowprec,2.84278988838196,1.19897811412811,13.5247640609741,0.739934104681015,0.681786608695984,12.1030414581299,12.8429755628109
222,179,-0.25,-68.75,PLS_lowprec,2.83538119792938,1.19162529706955,13.4461138725281,0.739704793691635,0.674545300006866,12.0318622589111,12.7715670526027
222,177,-1.25,-68.75,PLS_lowprec,2.81475319862366,1.17597190141678,13.3035879135132,0.739572006464005,0.659475302696228,11.9045386314392,12.6441106379032
222,176,-1.75,-68.75,PLS_lowprec,2.80841972827911,1.17333409786224,13.2704326629639,0.739503598213196,0.654706305265427,11.8762208938599,12.6157244920731
219,182,1.25,-70.25,PLS_lowprec,2.85824654102325,1.20382081270218,13.583615398407,0.739287793636322,0.675508207082748,12.1688230514526,12.9081108450889
223,179,-0.25,-68.25,PLS_lowprec,2.83592898845673,1.19618630409241,13.5117266654968,0.739142203330994,0.67088930606842,12.1016962051392,12.8408384084702
219,177,-1.25,-70.25,PLS_lowprec,2.82342083454132,1.17841540575027,13.3128726959229,0.738774001598358,0.681929498910904,11.8921697616577,12.6309437632561
222,175,-2.25,-68.75,PLS_lowprec,2.80216948986053,1.16674470901489,13.20902967453,0.738768100738525,0.655995601415634,11.8142760276794,12.5530441284179
221,175,-2.25,-69.25,PLS_lowprec,2.80855135917664,1.16631299257278,13.1781474113464,0.738692200183868,0.661467105150223,11.777988910675,12.5166811108589
221,181,0.75,-69.25,PLS_lowprec,2.84943799972534,1.20535711050034,13.6184985160828,0.738541907072067,0.679229700565338,12.2007287979126,12.9392707049847
223,175,-2.25,-68.25,PLS_lowprec,2.78626489639282,1.16309561729431,13.1820960044861,0.738398295640945,0.647913402318954,11.795781993866,12.5341802895069
220,181,0.75,-69.75,PLS_lowprec,2.8474062204361,1.20070427656174,13.5429627418518,0.738325303792953,0.680612099170685,12.1240260124207,12.8623513162137
221,177,-1.25,-69.25,PLS_lowprec,2.82018268108368,1.17400140762329,13.2509398460388,0.738310897350311,0.670216399431229,11.8424172401428,12.5807281374931
224,176,-1.75,-67.75,PLS_lowprec,2.79752402305603,1.17326290607452,13.2961008071899,0.738297098875046,0.654509997367859,11.9032922744751,12.6415893733501
219,181,0.75,-70.25,PLS_lowprec,2.843874335289,1.19987049102783,13.5365874290466,0.738291800022125,0.680397397279739,12.117892074585,12.8561838746071
224,177,-1.25,-67.75,PLS_lowprec,2.81260759830475,1.17327531576157,13.276515007019,0.738288295269012,0.6597825050354,11.8784408569336,12.6167291522026
206,180,0.25,-76.75,PLS_lowprec,2.85762212276459,1.19421141147614,13.4400947570801,0.738136500120163,0.701406192779541,12.0005498886108,12.738686388731
218,183,1.75,-70.75,PLS_lowprec,2.85982780456543,1.20334540605545,13.570888710022,0.7377081990242,0.677412903308868,12.1557715415955,12.8934797406197
220,178,-0.75,-69.75,PLS_lowprec,2.82278027534485,1.17827030420303,13.3042495727539,0.737230503559113,0.682096993923187,11.8849195480347,12.6221500515938
222,181,0.75,-68.75,PLS_lowprec,2.85477068424225,1.20976380109787,13.6774514198303,0.7368272960186,0.682388496398926,12.2582355499268,12.9950628459454
220,184,2.25,-69.75,PLS_lowprec,2.86745400428772,1.20712448358536,13.591380405426,0.736648595333099,0.686013692617416,12.1687120437622,12.9053606390953
205,180,0.25,-77.25,PLS_lowprec,2.84374098777771,1.19340660572052,13.3768978118896,0.736542999744415,0.75715280175209,11.883204460144,12.6197474598884
222,183,1.75,-68.75,PLS_lowprec,2.86022210121155,1.20810351371765,13.6224417686462,0.736455100774765,0.687337309122086,12.1986457824707,12.9351008832455
224,175,-2.25,-67.75,PLS_lowprec,2.7690536737442,1.1555349111557,13.1293239593506,0.736207395792007,0.648884510993957,11.7442316055298,12.4804390013218
206,184,2.25,-76.75,PLS_lowprec,2.84317493438721,1.19034279584885,13.4171106338501,0.736032700538635,0.704945403337479,11.9761338233948,12.7121665239334
220,183,1.75,-69.75,PLS_lowprec,2.85989570617676,1.20986130237579,13.6613629341125,0.735889410972595,0.68442410826683,12.2410531044006,12.9769425153732
221,178,-0.75,-69.25,PLS_lowprec,2.82041778564453,1.17527049779892,13.2585208892822,0.735581302642822,0.678652209043503,11.8442792892456,12.5798605918884
222,182,1.25,-68.75,PLS_lowprec,2.85329477787018,1.20535479784012,13.5993925094604,0.73544300198555,0.685049903392792,12.1789048194885,12.914347821474
217,180,0.25,-71.25,PLS_lowprec,2.83688383102417,1.17995470762253,13.2911443710327,0.735191905498505,0.678098899126053,11.8778577804565,12.613049685955
221,182,1.25,-69.25,PLS_lowprec,2.85463247299194,1.2083713054657,13.6557194709778,0.735100901126862,0.682200300693512,12.238418006897,12.9735189080239
223,182,1.25,-68.25,PLS_lowprec,2.85492160320282,1.20441339015961,13.5724045753479,0.73498729467392,0.688834798336029,12.1485814094543,12.8835687041282
221,179,-0.25,-69.25,PLS_lowprec,2.82522547245026,1.18025640249252,13.3226498603821,0.734841799736023,0.685061001777649,11.9027484893799,12.6375902891159
206,181,0.75,-76.75,PLS_lowprec,2.85647082328796,1.18694509267807,13.3529861450195,0.734452801942825,0.709626096487045,11.9089080810547,12.6433608829975
224,178,-0.75,-67.75,PLS_lowprec,2.81792950630188,1.17455830574036,13.2559391975403,0.734028196334839,0.673643511533737,11.8482669830322,12.582295179367
219,178,-0.75,-70.25,PLS_lowprec,2.81530492305756,1.17265919446945,13.2375720024109,0.733823090791702,0.685509496927261,11.8182384490967,12.5520615398884
219,183,1.75,-70.25,PLS_lowprec,2.85664739608765,1.20434089899063,13.6012387275696,0.733667397499084,0.680198293924332,12.1873741149902,12.9210415124893
221,183,1.75,-69.25,PLS_lowprec,2.85297093391418,1.20257879495621,13.5600444793701,0.733479297161102,0.686466503143311,12.1400987625122,12.8735780596733
216,180,0.25,-71.75,PLS_lowprec,2.82691218852997,1.17171697616577,13.2120352745056,0.732581597566605,0.67907840013504,11.8003745079041,12.5329561054707
223,183,1.75,-68.25,PLS_lowprec,2.85942642688751,1.20481320619583,13.5623308181763,0.732474207878113,0.691918301582336,12.1379400253296,12.8704142332077
221,180,0.25,-69.25,PLS_lowprec,2.82730457782745,1.18442469835281,13.3670028686523,0.731960600614548,0.687762314081192,11.9472836494446,12.6792442500591
225,176,-1.75,-67.25,PLS_lowprec,2.78890950679779,1.15656349658966,13.0782828330994,0.731888699531555,0.658648294210434,11.6877508163452,12.4196395158768
225,175,-2.25,-67.25,PLS_lowprec,2.76721827983856,1.14543069601059,12.9964464187622,0.731882697343826,0.649475204944611,11.6150907516479,12.3469734489917
207,179,-0.25,-76.25,PLS_lowprec,2.84198021888733,1.18487509489059,13.3338182449341,0.731868398189545,0.70628250837326,11.8956777572632,12.6275461554527
220,179,-0.25,-69.75,PLS_lowprec,2.8196551322937,1.17678430080414,13.2824026107788,0.731799399852753,0.688815301656723,11.8617904663086,12.5935898661614
208,178,-0.75,-75.75,PLS_lowprec,2.82287111282349,1.18395448923111,13.3583915710449,0.731617003679276,0.703115594387054,11.9236597061157,12.655276709795
211,184,2.25,-74.25,PLS_lowprec,2.80844879150391,1.17114809751511,13.2108379364014,0.731613498926163,0.667313003540039,11.8119118690491,12.5435253679753
226,175,-2.25,-66.75,PLS_lowprec,2.80041592121124,1.14674561023712,12.9129155158997,0.731333303451538,0.664170807600021,11.5174118041992,12.2487451076507
217,183,1.75,-71.25,PLS_lowprec,2.8467743396759,1.19101390838623,13.4016917228699,0.731077700853348,0.683114695549011,11.9874975204468,12.7185752213001
227,175,-2.25,-66.25,PLS_lowprec,2.83280000686646,1.15610880851746,12.9960815429687,0.730660098791122,0.685887897014618,11.5795360565186,12.3101961553097
216,182,1.25,-71.75,PLS_lowprec,2.83834750652313,1.17975181341171,13.2748270988464,0.730572497844696,0.68418350815773,11.860076713562,12.5906492114067
219,179,-0.25,-70.25,PLS_lowprec,2.81522822380066,1.17400281429291,13.2546786308289,0.730482107400894,0.690842694044113,11.833354473114,12.5638365805149
223,174,-2.75,-68.25,PLS_lowprec,2.74891209602356,1.1429123878479,12.9979758262634,0.730198609828949,0.650807094573975,11.6169676780701,12.3471662878991
218,179,-0.25,-70.75,PLS_lowprec,2.80885608196259,1.17115080356598,13.2229682922363,0.729969090223312,0.69145040512085,11.801554107666,12.5315231978893
223,184,2.25,-68.25,PLS_lowprec,2.86287896633148,1.20092669725418,13.5022149085999,0.729748302698135,0.692422306537628,12.0800439834595,12.8097922861576
225,177,-1.25,-67.25,PLS_lowprec,2.80477230548859,1.16056969165802,13.0862470626831,0.729430395364761,0.670966798067093,11.6858500480652,12.41528044343
211,185,2.75,-74.25,PLS_lowprec,2.81628348827362,1.17338500022888,13.2258701324463,0.729367595911026,0.675911194086075,11.8205948829651,12.5499624788761
218,180,0.25,-70.75,PLS_lowprec,2.82160112857819,1.17760668992996,13.2946446418762,0.729326409101486,0.687749695777893,11.8775677680969,12.6068941771984
217,179,-0.25,-71.25,PLS_lowprec,2.80358140468597,1.16800019741058,13.1980128288269,0.729239499568939,0.692925703525543,11.7758507728577,12.5050902724266
209,187,3.75,-75.25,PLS_lowprec,2.80853989124298,1.10088930130005,12.3095319747925,0.729092293977737,0.744005507230759,10.8364375114441,11.5655298054218
229,212,16.25,-65.25,PLS_lowprec,2.87766933441162,1.22716020345688,13.7292777061462,0.72887549996376,0.707800096273422,12.2926066398621,13.0214821398259
216,179,-0.25,-71.75,PLS_lowprec,2.79309346675873,1.16934789419174,13.2184569358826,0.728872203826904,0.694210600852966,11.7953783988953,12.5242506027222
210,184,2.25,-74.75,PLS_lowprec,2.79700014591217,1.16296669244766,13.1234475135803,0.728790199756622,0.665511006116867,11.7291498184204,12.457940018177
213,187,3.75,-73.25,PLS_lowprec,2.85835199356079,1.18481808900833,13.3076406478882,0.728320604562759,0.694608193635941,11.8847126960754,12.6130333006382
211,183,1.75,-74.25,PLS_lowprec,2.79149870872498,1.15743201971054,13.053052520752,0.728170996904373,0.659293603897095,11.6655900001526,12.393760997057
227,176,-1.75,-66.25,PLS_lowprec,2.82683136463165,1.15942299365997,13.0544330596924,0.728152203559876,0.693851101398468,11.6324255943298,12.3605777978897
224,174,-2.75,-67.75,PLS_lowprec,2.73849811553955,1.13145080804825,12.8590636253357,0.728145307302475,0.64354060292244,11.487376499176,12.2155218064785
219,184,2.25,-70.25,PLS_lowprec,2.84575338363647,1.19567021131515,13.4757077217102,0.728018200397491,0.690220803022385,12.0574707984924,12.7854889988899
226,176,-1.75,-66.75,PLS_lowprec,2.80802159309387,1.15270910263062,12.9882933616638,0.727890706062317,0.675861811637878,11.5845393180847,12.312430024147
216,184,2.25,-71.75,PLS_lowprec,2.85045046806335,1.16463270187378,13.0846632957458,0.727474600076675,0.716766798496246,11.6404240608215,12.3678986608982
230,184,2.25,-64.75,PLS_lowprec,2.87222807407379,1.18335968255997,13.2299910545349,0.727247607707977,0.673599499464035,11.8291440010071,12.5563916087151
218,178,-0.75,-70.75,PLS_lowprec,2.79579608440399,1.16329480409622,13.1446513175964,0.727041107416153,0.692089903354645,11.7255144119263,12.4525555193425
207,184,2.25,-76.25,PLS_lowprec,2.80101401805878,1.15984128713608,13.1086191177368,0.725948196649551,0.693743789196014,11.6889276504517,12.4148758471013
220,180,0.25,-69.75,PLS_lowprec,2.81529240608215,1.1726203083992,13.2299719810486,0.725912410020828,0.692327100038528,11.8117348670959,12.5376472771167
229,185,2.75,-65.25,PLS_lowprec,2.87521903514862,1.18581320047379,13.2686517715454,0.725880712270737,0.676824396848679,11.865948009491,12.5918287217617
226,174,-2.75,-66.75,PLS_lowprec,2.77739889621735,1.13209669589996,12.7720871925354,0.725549203157425,0.65887970328331,11.387656211853,12.1132054150104
227,174,-2.75,-66.25,PLS_lowprec,2.8139443397522,1.1425222158432,12.843874168396,0.725341290235519,0.682906699180603,11.4356287956238,12.1609700858593
219,180,0.25,-70.25,PLS_lowprec,2.81116693019867,1.17094309329987,13.2103373527527,0.725320196151733,0.692824101448059,11.7921968460083,12.51751704216
209,176,-1.75,-75.25,PLS_lowprec,2.75087542533875,1.1692409157753,13.2124104499817,0.725300800800323,0.709267199039459,11.7778369903564,12.5031377911567
229,184,2.25,-65.25,PLS_lowprec,2.87159461975098,1.18923749923706,13.3547266960144,0.72526860833168,0.676547992229462,11.952908039093,12.6781766474247
210,183,1.75,-74.75,PLS_lowprec,2.77826521396637,1.14812560081482,12.9631711006165,0.725179392099381,0.655378705263138,11.5826191902161,12.3077985823155
207,185,2.75,-76.25,PLS_lowprec,2.7958456993103,1.13377929925919,12.7840982437134,0.725116896629334,0.719550001621246,11.3394292831421,12.0645461797714
211,182,1.25,-74.25,PLS_lowprec,2.76866998672485,1.14569230079651,12.9562344551086,0.724927699565887,0.651015996932983,11.5802912712097,12.3052189707756
224,180,0.25,-67.75,PLS_lowprec,2.83046078681946,1.17477889060974,13.2283080101013,0.724395900964737,0.693425101041794,11.8104894638062,12.5348853647709
211,186,3.25,-74.25,PLS_lowprec,2.82374680042267,1.15787389278412,13.0322725296021,0.724270099401474,0.696282196044922,11.6117177009583,12.3359878003598
210,185,2.75,-74.75,PLS_lowprec,2.80012290477753,1.15810570716858,13.0484155654907,0.724139297008514,0.681938707828522,11.6423457145691,12.3664850115776
216,185,2.75,-71.75,PLS_lowprec,2.84929831027985,1.17911698818207,13.2563555717468,0.723794305324554,0.702694398164749,11.8298676490784,12.553661954403
211,187,3.75,-74.25,PLS_lowprec,2.83150730133057,1.1537703037262,12.9705483436584,0.723792195320129,0.70360409617424,11.5431482315063,12.2669404268264
224,181,0.75,-67.75,PLS_lowprec,2.8382719039917,1.17429671287537,13.2216513633728,0.72378648519516,0.701876395940781,11.7959941864014,12.5197806715966
217,178,-0.75,-71.25,PLS_lowprec,2.78951120376587,1.1573655962944,13.0739323616028,0.723610705137253,0.695081096887588,11.6552440643311,12.3788547694684
216,183,1.75,-71.75,PLS_lowprec,2.83645460605621,1.1539078950882,12.9839823722839,0.723512703180313,0.716787695884705,11.543683052063,12.2671957552433
219,207,13.75,-70.25,PLS_lowprec,2.22932796478271,1.06681097745895,11.1494071960449,0.723381096124649,0.654932099580765,9.77109231948853,10.4944734156132
212,185,2.75,-73.75,PLS_lowprec,2.81608054637909,1.16495151519775,13.1164876937866,0.723244500160217,0.689879602193832,11.7033628463745,12.4266073465347
210,187,3.75,-74.75,PLS_lowprec,2.81342189311981,1.15063270330429,12.9575932502747,0.723196697235107,0.696729612350464,11.537673664093,12.2608703613281
217,185,2.75,-71.25,PLS_lowprec,2.84708271026611,1.18720029592514,13.3459037780762,0.723047304153442,0.695636701583862,11.9272161483765,12.6502634525299
210,186,3.25,-74.75,PLS_lowprec,2.81089453697205,1.13974969387054,12.8262819290161,0.722913604974747,0.707421797513962,11.3959482192993,12.118861824274
217,184,2.25,-71.25,PLS_lowprec,2.8403792142868,1.17874898910522,13.2513234138489,0.72288870215416,0.698137789964676,11.830296421051,12.5531851232052
212,179,-0.25,-73.75,PLS_lowprec,2.73167939186096,1.1472650885582,13.0494427680969,0.722844803333282,0.664686399698257,11.6619120597839,12.3847568631172
208,184,2.25,-75.75,PLS_lowprec,2.79568045139313,1.12077208757401,12.6274241447449,0.722481888532639,0.713118600845337,11.1918218612671,11.9143037497997
207,180,0.25,-76.25,PLS_lowprec,2.80226817131042,1.15887118577957,13.0794233322144,0.722317904233932,0.699150103330612,11.657954788208,12.3802726924419
212,187,3.75,-73.75,PLS_lowprec,2.83608636856079,1.16647000312805,13.1035450935364,0.722293108701706,0.694626289606094,11.6866292953491,12.4089224040508
226,177,-1.25,-66.75,PLS_lowprec,2.80859069824219,1.14924069643021,12.960498714447,0.72228370308876,0.693015098571777,11.5452003479004,12.2674840509892
233,170,-4.75,-63.25,PLS_lowprec,2.77388279438019,1.17288490533829,13.1438009262085,0.722076195478439,0.741798108816147,11.6799262046814,12.4020024001598
218,184,2.25,-70.75,PLS_lowprec,2.83739428520203,1.1844869017601,13.3269646644592,0.721988189220429,0.692391091585159,11.9125761032104,12.6345642924308
207,183,1.75,-76.25,PLS_lowprec,2.79639303684235,1.14892188310623,12.9669597625732,0.721901601552963,0.699501490592957,11.5455471992493,12.2674488008023
214,187,3.75,-72.75,PLS_lowprec,2.85112917423248,1.18606270551682,13.314373588562,0.72186769247055,0.691550397872925,11.9009567260742,12.6228244185448
224,179,-0.25,-67.75,PLS_lowprec,2.80808069705963,1.16755880117416,13.1697533607483,0.721709007024765,0.686881393194199,11.7611609458923,12.4828699529171
215,180,0.25,-72.25,PLS_lowprec,2.78100402355194,1.15281181335449,13.0183157920837,0.721690100431442,0.687159705162048,11.6094679832458,12.3311580836772
212,180,0.25,-73.75,PLS_lowprec,2.74493238925934,1.14090399742126,12.9445199966431,0.721609801054001,0.658673596382141,11.5642379760742,12.2858477771282
212,186,3.25,-73.75,PLS_lowprec,2.8262627363205,1.16495170593262,13.1030723571777,0.721609389781952,0.692380803823471,11.6890821456909,12.4106915354729
212,172,-3.75,-73.75,PLS_lowprec,2.66975588798523,1.14170892238617,12.7581420898437,0.721445101499558,0.72979970574379,11.3068960189819,12.0283411204815
208,185,2.75,-75.75,PLS_lowprec,2.7923392534256,1.07975968122482,12.0274887084961,0.721064603328705,0.760711997747421,10.5457148551941,11.2667794585228
216,178,-0.75,-71.75,PLS_lowprec,2.77697312831879,1.15450319051743,13.0552425384521,0.720898103713989,0.698313903808594,11.6360256195068,12.3569237232208
225,174,-2.75,-67.25,PLS_lowprec,2.73168518543243,1.12174849510193,12.7648650169373,0.720772296190262,0.640271699428558,11.4038242340088,12.1245965301991
214,180,0.25,-72.75,PLS_lowprec,2.77158529758453,1.15007121562958,13.0008352279663,0.720744097232819,0.684584003686905,11.595506477356,12.3162505745888
212,181,0.75,-73.75,PLS_lowprec,2.76011531352997,1.13666750192642,12.8457835197449,0.720712196826935,0.657943505048752,11.4671354293823,12.1878476262092
211,181,0.75,-74.25,PLS_lowprec,2.74607858657837,1.13393141031265,12.8423434257507,0.720554095506668,0.644881391525269,11.4769034385681,12.1974575340748
215,179,-0.25,-72.25,PLS_lowprec,2.77213048934937,1.15092928409576,13.0091888427734,0.720080804824829,0.690418702363968,11.5986867904663,12.3187675952911
213,188,4.25,-73.25,PLS_lowprec,2.84986448287964,1.16208171844482,13.0399231910706,0.720033496618271,0.706738591194153,11.6131481170654,12.3331816136837
215,184,2.25,-72.25,PLS_lowprec,2.82208857536316,1.11251759529114,12.3921454429626,0.719859504699707,0.754999500513077,10.9172878265381,11.6371473312378
213,186,3.25,-73.25,PLS_lowprec,2.83197393417358,1.17419309616089,13.1999124526978,0.719824993610382,0.689193099737167,11.7908889770508,12.5107139706612
213,181,0.75,-73.25,PLS_lowprec,2.76669917106628,1.14207727909088,12.9021363258362,0.719400703907013,0.673131901025772,11.5096057891846,12.2290064930916
232,171,-4.25,-63.75,PLS_lowprec,2.74748601913452,1.18249909877777,13.1839064598083,0.719249898195267,0.759183895587921,11.705474281311,12.4247241795063
231,184,2.25,-64.25,PLS_lowprec,2.86158630847931,1.17754548788071,13.1998984336853,0.719243806600571,0.672188997268677,11.808472442627,12.5277162492276
212,182,1.25,-73.75,PLS_lowprec,2.76987669467926,1.14050589799881,12.8718438148499,0.719238299131393,0.664206600189209,11.488404083252,12.2076423823834
215,181,0.75,-72.25,PLS_lowprec,2.7882584810257,1.14687690734863,12.9346231460571,0.719066405296326,0.68741979598999,11.5281359672546,12.2472023725509
215,185,2.75,-72.25,PLS_lowprec,2.83375902175903,1.16930088996887,13.1596759796143,0.718979001045227,0.707203209400177,11.733491897583,12.4524708986282
209,184,2.25,-75.25,PLS_lowprec,2.78359432220459,1.11215759515762,12.522402381897,0.718911105394363,0.711899793148041,11.0915982246399,11.8105093300343
213,180,0.25,-73.25,PLS_lowprec,2.75704829692841,1.14097199440002,12.9093908309937,0.718557494878769,0.674735200405121,11.5160929679871,12.2346504628659
212,184,2.25,-73.75,PLS_lowprec,2.80274739265442,1.14392272233963,12.8819067001343,0.718537700176239,0.69971718788147,11.4636525154114,12.1821902155876
213,179,-0.25,-73.25,PLS_lowprec,2.74171040058136,1.14403469562531,12.9691693305969,0.718383699655533,0.677466696500778,11.5733180999756,12.2917017996311
217,205,12.75,-71.25,PLS_lowprec,2.7577171087265,1.22135620117188,13.598365020752,0.718182694911957,0.74058410525322,12.1396010398865,12.8577837347985
207,181,0.75,-76.25,PLS_lowprec,2.78946328163147,1.13544830083847,12.7763211250305,0.718139398097992,0.714281404018402,11.3439019203186,12.0620413184166
214,181,0.75,-72.75,PLS_lowprec,2.77688436508179,1.14221570491791,12.8911479949951,0.717580097913742,0.684194386005402,11.4893720626831,12.2069521605968
212,188,4.25,-73.75,PLS_lowprec,2.83724341392517,1.13356897830963,12.701042842865,0.717352801561356,0.720530390739441,11.263157749176,11.9805105507374
214,179,-0.25,-72.75,PLS_lowprec,2.75856664180756,1.14482709169388,12.9469313621521,0.71715270280838,0.686585199832916,11.5431894302368,12.2603421330452
233,171,-4.25,-63.25,PLS_lowprec,2.73515131473541,1.17786207199097,13.1175068855286,0.717147099971771,0.762391102313995,11.6379705429077,12.3551176428795
215,187,3.75,-72.25,PLS_lowprec,2.84407262802124,1.18513848781586,13.3203197479248,0.717123001813889,0.691120302677155,11.9120713233948,12.6291943252087
217,177,-1.25,-71.25,PLS_lowprec,2.75524249076843,1.1497936964035,13.0184065818787,0.71708989739418,0.706341499090195,11.5949706077576,12.3120605051518
215,178,-0.75,-72.25,PLS_lowprec,2.7567850112915,1.14499498605728,12.9556025505066,0.716194099187851,0.694173496961594,11.5452324867249,12.2614265859128
218,185,2.75,-70.75,PLS_lowprec,2.83174679279327,1.17927230596542,13.2620937347412,0.715948897600174,0.696826696395874,11.8493197441101,12.5652686417103
213,185,2.75,-73.25,PLS_lowprec,2.81634047031403,1.15848689079285,13.0404070854187,0.715828394889832,0.699770700931549,11.6248112678528,12.3406396627426
214,186,3.25,-72.75,PLS_lowprec,2.83098750114441,1.18025848865509,13.2831350326538,0.715782999992371,0.684790599346161,11.88256483078,12.5983478307724
225,178,-0.75,-67.25,PLS_lowprec,2.79070138931274,1.1429370880127,12.8976810455322,0.715531688928604,0.695781600475311,11.4863684654236,12.2019001543522
216,177,-1.25,-71.75,PLS_lowprec,2.75760767459869,1.14488019943237,12.9577784538269,0.715381801128387,0.701847898960114,11.5405548095703,12.2559366106987
211,180,0.25,-74.25,PLS_lowprec,2.7242467880249,1.12551898956299,12.7731415748596,0.71524258852005,0.651261907815933,11.406636428833,12.1218790173531
214,188,4.25,-72.75,PLS_lowprec,2.84879438877106,1.1594978094101,13.0104134559631,0.715020096302032,0.713854902982712,11.5815404891968,12.2965605854988
210,182,1.25,-74.75,PLS_lowprec,2.7413357257843,1.12723151445389,12.7461882591248,0.714584797620773,0.651209497451782,11.3803956985474,12.0949804961682
211,188,4.25,-74.25,PLS_lowprec,2.81809968948364,1.1059818983078,12.3383157730103,0.714395201206207,0.730684304237366,10.8932323455811,11.6076275467873
223,185,2.75,-68.25,PLS_lowprec,2.8355232000351,1.17635180950165,13.2314931869507,0.714277702569962,0.701668500900269,11.8155507087708,12.5298284113408
215,186,3.25,-72.25,PLS_lowprec,2.8302238702774,1.17925909757614,13.2713024139404,0.714244300127029,0.688607203960419,11.8684478759766,12.5826921761036
225,180,0.25,-67.25,PLS_lowprec,2.81505300998688,1.11516989469528,12.447286605835,0.714208400249481,0.744802099466324,10.9882787704468,11.7024871706963
224,173,-3.25,-67.75,PLS_lowprec,2.69615540504456,1.10678530931473,12.595338344574,0.714138907194138,0.640983593463898,11.2402153968811,11.9543543040752
210,188,4.25,-74.75,PLS_lowprec,2.80353488922119,1.12894431352615,12.6926151275635,0.713994896411896,0.703402203321457,11.2752175331116,11.9892124295235
208,183,1.75,-75.75,PLS_lowprec,2.76939749717712,1.11893771886826,12.6134369850159,0.713648694753647,0.703513306379318,11.1962681770325,11.9099168717861
207,182,1.25,-76.25,PLS_lowprec,2.77246813774109,1.12651920318604,12.6802334785461,0.713434898853302,0.708815312385559,11.2579846382141,11.9714195370674
212,183,1.75,-73.75,PLS_lowprec,2.7837632894516,1.11560698747635,12.5482187271118,0.713246792554855,0.707697397470474,11.1272720336914,11.8405188262463
215,182,1.25,-72.25,PLS_lowprec,2.80070810317993,1.09774630069733,12.2261524200439,0.713233590126038,0.749562788009644,10.7633563995361,11.4765899896621
228,212,16.25,-65.75,PLS_lowprec,2.83106005191803,1.20284888744354,13.4838980674744,0.71297590136528,0.700732207298279,12.07018699646,12.7831628978253
224,182,1.25,-67.75,PLS_lowprec,2.82044131755829,1.15233789682388,12.9575584411621,0.712917995452881,0.717072904109955,11.5275730133057,12.2404910087586
209,177,-1.25,-75.25,PLS_lowprec,2.72679510116577,1.14181818962097,12.9313044548035,0.71271750330925,0.694283890724182,11.5242997169495,12.2370172202588
216,176,-1.75,-71.75,PLS_lowprec,2.72699508666992,1.14273900985718,12.9352478027344,0.712003803253174,0.709647995233536,11.5135948181152,12.2255986213684
226,178,-0.75,-66.75,PLS_lowprec,2.7889463186264,1.12603271007538,12.6682716369629,0.71172109246254,0.716417199373245,11.2401366233826,11.9518577158451
225,181,0.75,-67.25,PLS_lowprec,2.810231590271,1.09701858758926,12.1720616340637,0.710978507995605,0.760708296298981,10.7003772735596,11.4113557815552
213,182,1.25,-73.25,PLS_lowprec,2.77583220005035,1.1157399892807,12.548770904541,0.710929000377655,0.703982007503509,11.1338589668274,11.8447879672051
209,183,1.75,-75.25,PLS_lowprec,2.75249183177948,1.11674189567566,12.6224128723145,0.710108703374863,0.688881897926331,11.2234199523926,11.9335286557675
216,186,3.25,-71.75,PLS_lowprec,2.82854020595551,1.1710480928421,13.1600956916809,0.71010770201683,0.694814395904541,11.7551729202271,12.4652806222439
209,185,2.75,-75.25,PLS_lowprec,2.76488790512085,1.03496989011765,11.3537644386292,0.710019105672836,0.785542798042297,9.85819826126099,10.5682173669338
