"","ny","nx","lat","lon","clima","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"73",170,222,-4.75,-68.75,"lowprec",3080451800,3.475068,2.51467,1.36457,83.16434,3.809088,0.307981,15.301111,1.097574,1.105054,13.098484,2.40541,28.095623,2.40541,32.972946,32.77823,33.614033,-0.713904376705508,0.0921223419550743,-3.03260314933607e-06,-3.06116070700191e-06,1.449228338158e-06,-4.40721174376162e-16
"74",170,223,-4.75,-68.25,"lowprec",3080451800,3.338786,2.464621,1.322999,81.519905,3.783613,0.301782,14.942245,1.072432,1.080366,12.789446,2.406054,28.088682,2.406054,32.969727,32.77013,33.62303,-0.703094524284152,0.0984549407688181,-4.43911827209542e-06,1.76654403571952e-06,5.62524501884591e-07,-4.75398161249477e-16
"75",170,224,-4.75,-67.75,"lowprec",3080451800,3.40442,2.474491,1.337008,77.89915,3.765062,0.303209,15.187799,1.085143,1.093103,13.009553,2.40618,28.095062,2.40618,32.9691,32.777573,33.61835,-0.705058849613859,0.0906143508976423,5.25513602675498e-07,-1.09353892258079e-06,2.75453232461212e-07,-5.4261987017018e-16
"76",170,225,-4.75,-67.25,"lowprec",3080451800,3.62022,2.555765,1.511599,72.41632,3.868615,0.320351,17.360882,1.228056,1.238691,14.894134,2.408414,28.109879,2.408414,32.957924,32.79486,33.617165,-0.688058621709366,0.0669274149343061,-7.66420208146712e-06,1.34610121879652e-06,6.64460238527891e-07,-4.2367806044499e-16
"77",170,226,-4.75,-66.75,"lowprec",3080451800,3.486896,2.63017,1.585808,75.125145,4.335977,0.313066,17.753025,1.307507,1.322997,15.122522,2.409743,28.030201,2.409743,32.95129,32.7019,33.69022,-0.631285535586278,0.156714828330698,6.56360472846285e-06,-1.63738172220818e-06,-6.74258538603707e-07,-4.72844151771401e-16
"78",170,227,-4.75,-66.25,"lowprec",3080451800,3.136626,2.611955,1.417678,90.32531,4.81566,0.280597,15.498744,1.180894,1.19866,13.11919,2.410128,27.94189,2.410128,32.94936,32.598873,33.765728,-0.580442698387713,0.259281439947698,-1.00558407423179e-06,1.79357501507715e-06,6.85973364726328e-07,-4.26572869527287e-16
"79",170,228,-4.75,-65.75,"lowprec",3080451800,3.045446,2.594674,1.46813,79.491135,5.10346,0.272,16.003979,1.222209,1.246619,13.535149,2.415033,27.914478,2.415033,32.924835,32.566887,33.8131,-0.511508143787275,0.277646333083319,-5.00475675797862e-07,8.58968320444076e-07,-1.88076028741213e-06,-4.83051735616481e-16
"80",170,229,-4.75,-65.25,"lowprec",3080451800,3.047318,2.624457,1.507632,71.80733,5.152421,0.269608,16.289848,1.255195,1.282159,13.752497,2.416291,27.895504,2.416291,32.918545,32.544754,33.835205,-0.487529995053431,0.296374077698165,8.7994605668662e-07,-1.75543647984444e-06,-3.79673566505961e-07,-4.13375800702225e-16
"81",170,230,-4.75,-64.75,"lowprec",3080451800,3.254233,2.668223,1.602765,66.89986,4.988991,0.281911,17.413784,1.336842,1.365393,14.71155,2.416542,27.904743,2.416542,32.917294,32.555534,33.82875,-0.489620405627563,0.284820477212154,1.73629953691828e-06,5.29587648907814e-06,3.54666522125405e-07,-3.63604466928353e-16
"82",170,231,-4.75,-64.25,"lowprec",3080451800,3.824498,2.83944,1.767237,64.241264,4.729674,0.313382,19.625278,1.454743,1.480551,16.689985,2.415838,27.995104,2.415838,32.920815,32.660957,33.749935,-0.545086462775441,0.180742126558613,4.69799625435474e-06,1.87053530190107e-06,1.10393162368588e-06,-3.49124317432605e-16
"83",170,232,-4.75,-63.75,"lowprec",3080451800,4.282521,2.974105,1.769798,71.34512,4.709402,0.32641,19.49264,1.42064,1.440664,16.631336,2.412501,28.041168,2.412501,32.9375,32.7147,33.694866,-0.60643858394372,0.136071733384199,5.68889101375258e-06,-4.48628628690884e-09,1.83598862778505e-06,-3.66540286067237e-16
"84",170,233,-4.75,-63.25,"lowprec",3080451800,4.797996,3.208288,1.885029,75.68243,4.857125,0.337533,20.247915,1.482434,1.497166,17.268314,2.40739,28.059755,2.40739,32.963043,32.73638,33.65382,-0.672998431690139,0.128646648331775,-7.37973737238717e-06,-1.35112007476623e-06,-3.6183747480819e-07,-5.29519703548934e-16
"85",170,234,-4.75,-62.75,"lowprec",3080451800,4.448386,3.148922,1.871766,79.28176,5.126331,0.326499,20.290094,1.49677,1.516068,17.277258,2.410649,28.032457,2.410649,32.94675,32.704533,33.69286,-0.622409832276943,0.151509360838971,-6.3137193515167e-06,9.71660779253147e-07,6.24409487656741e-09,-4.40941298793725e-16
"86",170,235,-4.75,-62.25,"lowprec",3080451800,3.112517,2.498108,1.446069,80.99704,5.410181,0.279827,17.150574,1.212083,1.266173,14.672317,2.439464,27.87555,2.439464,32.802677,32.521473,33.967697,-0.219632010762955,0.254535154550624,-2.6625929918137e-06,-1.5705316738536e-06,-9.70995962109239e-07,-2.6818956259573e-16
"87",170,236,-4.75,-61.75,"lowprec",3080451800,2.745627,2.324475,1.39052,78.15998,5.584901,0.262222,16.787603,1.163195,1.221967,14.402441,2.445714,27.880367,2.445714,32.771427,32.527096,33.994926,-0.152758158120879,0.231276813919809,-4.36504923446816e-06,1.63045157508535e-06,6.38719305661329e-07,-1.4713173148749e-16
"88",170,240,-4.75,-59.75,"lowprec",3080451800,1.658075,1.725823,0.955137,71.803535,5.647669,0.213103,13.511359,0.7712,0.810313,11.929847,2.453317,28.203716,2.453317,32.733414,32.904335,33.763485,-0.238819719954395,-0.169667128273351,-2.08812076674114e-06,1.67394093282536e-06,-9.74181993238128e-08,-9.64113095137951e-17
"89",170,241,-4.75,-59.25,"lowprec",3080451800,2.428344,2.306303,1.295597,69.38083,5.371399,0.24237,15.888419,1.039972,1.067132,13.781316,2.42818,28.140587,2.42818,32.859097,32.830685,33.690407,-0.484718174375656,-0.0247793077478424,-4.17960821777474e-06,1.2808127075048e-06,1.51110818992321e-07,-3.08129877519408e-16
"90",170,242,-4.75,-58.75,"lowprec",3080451800,1.408869,1.52182,0.792869,72.3349,5.049672,0.205007,11.863449,0.642409,0.678171,10.54287,2.457525,28.23978,2.457525,32.712376,32.94641,33.75447,-0.211101655025212,-0.223848147292441,-5.57612722426604e-07,3.12129083843149e-06,8.38425395204706e-08,-5.13141831061908e-17
"91",170,243,-4.75,-58.25,"lowprec",3080451800,1.383594,1.705481,0.753413,67.18249,4.836424,0.180535,10.761052,0.676495,0.80613,9.278428,2.908758,27.262753,2.908758,30.456207,31.806543,36.82483,5.31578744781407,-0.347807223032769,-2.98530086006998e-06,-9.26706275938827e-07,-1.01503043464096e-06,3.45677888147578e-15
"92",170,244,-4.75,-57.75,"lowprec",3080451800,1.023189,1.310423,0.572813,70.17515,4.721766,0.172214,9.707402,0.514549,0.609332,8.583521,2.928399,27.851969,2.928399,30.358006,32.493965,36.432022,5.22323154956864,-1.0947181221439,1.47892853719078e-06,-6.9080297016022e-07,5.30027314087078e-07,3.90152116085857e-15
"93",170,245,-4.75,-57.25,"lowprec",3080451800,0.70716,0.942167,0.401726,71.81882,4.756353,0.163128,9.193024,0.367396,0.428628,8.397,3,30,3,30,35,35,4.88580310967972,-3.81763245455914,-9.15057013495257e-09,-6.02660203963268e-08,8.37992852539826e-09,4.48301712435333e-15
"94",170,253,-4.75,-53.25,"lowprec",3080451800,1.845681,1.608862,0.827077,82.56254,4.809042,0.241002,11.953,0.646723,0.700495,10.605782,2.477947,28.097916,2.477947,32.610264,32.780903,33.974804,0.0905271622795276,-0.114845854532024,-1.23164324562102e-06,5.65186256881994e-08,4.85342332731738e-07,1.12465883572452e-16
"95",170,254,-4.75,-52.75,"lowprec",3080451800,3.931163,2.884668,1.622711,82.51748,4.716026,0.311366,17.792307,1.1946,1.208989,15.388718,2.411277,28.192818,2.411277,32.943615,32.89162,33.56237,-0.699996269098704,-0.0384816039892382,-1.64743416922186e-07,2.13416940453293e-07,-4.74979998223504e-07,-4.64138222977308e-16
"96",170,255,-4.75,-52.25,"lowprec",3080451800,4.074606,2.957927,1.670075,82.876366,4.743502,0.315112,18.176088,1.230307,1.244251,15.70153,2.410128,28.183949,2.410128,32.94936,32.88127,33.564022,-0.708078684741944,-0.0248328676709979,1.37481462347822e-06,-2.68106135672963e-06,-1.91609835889072e-06,-5.20777545147629e-16
"97",171,213,-4.25,-73.25,"lowprec",3082568200,4.327836,3.198204,1.778419,88.92072,5.186147,0.309929,19.210752,1.440937,1.455545,16.314272,2.406582,28.014385,2.406582,32.96709,32.68345,33.68759,-0.6580525613707,0.184177368365844,2.93671769041604e-07,-6.56141504629115e-07,3.68909467587768e-07,-4.67101363154814e-16
"98",171,214,-4.25,-72.75,"lowprec",3082568200,3.349103,2.725259,1.49329,88.6369,5.063903,0.282805,16.569702,1.221099,1.248253,14.100349,2.417817,27.952656,2.417817,32.91091,32.61143,33.795208,-0.500714865704926,0.22499289758139,-4.3588673366568e-06,-2.70832224659456e-06,-9.84308610119979e-07,-4.10479798132296e-16
"99",171,215,-4.25,-72.25,"lowprec",3082568200,2.067502,1.909211,0.993162,87.3765,4.919493,0.245528,12.324683,0.819715,0.871804,10.633164,2.456668,27.856724,2.456668,32.71666,32.49951,34.0694,-0.0186297928410824,0.228181799015095,-1.20058243470098e-06,2.17377502804289e-06,-5.68663504185891e-07,-9.51826379617763e-17
"100",171,216,-4.25,-71.75,"lowprec",3082568200,2.614851,2.276307,1.216821,83.16132,4.673996,0.265433,14.055195,1.010006,1.047013,11.998177,2.435887,27.917988,2.435887,32.820564,32.570984,33.914444,-0.281740748528226,0.214796351353269,-1.5722874283676e-06,7.07651291224909e-07,-9.21691968346202e-07,-2.74547825973772e-16
"101",171,217,-4.25,-71.25,"lowprec",3082568200,3.400672,2.639125,1.452271,80.84852,4.403862,0.296174,16.156233,1.200451,1.215793,13.739988,2.409723,28.001293,2.409723,32.951385,32.668175,33.7142,-0.616264657624536,0.190697603845461,-1.32567491739621e-06,2.40175396498676e-06,-7.89099200045051e-09,-4.47197488388716e-16
"102",171,218,-4.25,-70.75,"lowprec",3082568200,3.671212,2.693801,1.484641,79.917915,4.189702,0.309219,16.490437,1.200741,1.210671,14.079025,2.406221,28.065496,2.406221,32.96889,32.74308,33.643192,-0.689010460145658,0.12520022622812,-4.78901416847699e-06,-1.90961438797932e-06,6.26514094217816e-07,-4.80492907273497e-16
"103",171,219,-4.25,-70.25,"lowprec",3082568200,3.712922,2.670869,1.472592,78.29684,4.070451,0.313141,16.492146,1.182351,1.190956,14.118838,2.405987,28.096382,2.405987,32.970066,32.779114,33.616283,-0.707899902059339,0.089607830812451,1.03287292753385e-06,1.1380062472921e-07,7.78003978487568e-07,-4.76919170308677e-16
"104",171,220,-4.25,-69.75,"lowprec",3082568200,3.752592,2.64204,1.456294,76.01568,3.945691,0.316464,16.361752,1.164034,1.172028,14.02569,2.40589,28.110376,2.40589,32.97055,32.79544,33.604134,-0.716356560721158,0.0734546078859717,-7.05666709954755e-07,1.22629280299713e-06,6.67427509085626e-07,-4.4928848189212e-16
"105",171,221,-4.25,-69.25,"lowprec",3082568200,3.620161,2.560694,1.409763,75.3854,3.833687,0.313704,15.98484,1.131667,1.14019,13.712982,2.406962,28.113039,2.406962,32.96519,32.798546,33.607285,-0.705850844249947,0.067313108687248,2.26496601712922e-06,-4.37391658220099e-06,9.0277208974858e-08,-4.37356104268421e-16
"106",171,222,-4.25,-68.75,"lowprec",3082568200,3.662727,2.546516,1.391947,75.73541,3.754601,0.314844,15.721853,1.113995,1.121537,13.486322,2.405953,28.115065,2.405953,32.970234,32.80091,33.60054,-0.71812923746466,0.0677729306003125,-2.21172162225003e-06,1.90092098256711e-06,4.63451319713398e-07,-5.24364994841428e-16
"107",171,223,-4.25,-68.25,"lowprec",3082568200,4.026122,2.630248,1.433665,74.20765,3.689273,0.327482,15.908588,1.130555,1.136905,13.641129,2.403988,28.115585,2.403988,32.980064,32.801514,33.590286,-0.740229365739822,0.0727000674649595,3.78179841910298e-06,1.44302295784771e-06,-8.80053751046127e-07,-5.49807791235312e-16
"108",171,224,-4.25,-67.75,"lowprec",3082568200,3.932226,2.595308,1.409442,73.22718,3.697008,0.321859,15.717749,1.120379,1.127162,13.470208,2.404359,28.106451,2.404359,32.978203,32.79086,33.599754,-0.731288382171845,0.0823741316637249,-1.53891015190755e-06,-1.53462624749579e-06,2.05997731436182e-07,-4.85832269776116e-16
"109",171,225,-4.25,-67.25,"lowprec",3082568200,3.686207,2.554063,1.395955,76.809044,3.813401,0.314297,15.78984,1.123386,1.130237,13.536217,2.404932,28.11078,2.404932,32.975338,32.79591,33.59901,-0.727207458730904,0.0756790344413292,-2.0473299839896e-06,-5.74031083749871e-07,-7.89860497320272e-10,-5.2178398393825e-16
"110",171,226,-4.25,-66.75,"lowprec",3082568200,3.653517,2.667044,1.499608,77.22343,4.133163,0.311166,16.777435,1.218429,1.22827,14.330736,2.406204,28.071022,2.406204,32.968983,32.749527,33.6385,-0.692118876154407,0.118763592444784,2.58879424888669e-06,1.51564527656189e-06,6.40622949522364e-07,-4.35351112667569e-16
"111",171,227,-4.25,-66.25,"lowprec",3082568200,3.539126,2.742337,1.530596,81.1466,4.560724,0.300967,16.915257,1.257433,1.270764,14.387059,2.407652,28.018692,2.407652,32.96174,32.688477,33.68935,-0.64844007157539,0.176107560404637,2.86606881561013e-07,-6.49918565270857e-07,1.39968282259449e-06,-4.59911432078658e-16
"112",171,228,-4.25,-65.75,"lowprec",3082568200,3.622146,2.793465,1.703891,69.73817,4.830218,0.306206,19.027847,1.414119,1.435387,16.178343,2.412713,28.001175,2.412713,32.936436,32.668037,33.729248,-0.582994244064785,0.18241603712321,-4.65828520576639e-07,2.94886166507524e-06,-1.60741570129873e-07,-4.52169594220516e-16
"113",171,229,-4.25,-65.25,"lowprec",3082568200,3.468763,2.721914,1.710852,65.30074,4.921384,0.296688,18.547945,1.430475,1.458338,15.659132,2.414963,27.915012,2.414963,32.92519,32.567513,33.812305,-0.512570624420049,0.277216872001745,4.82534919266087e-06,1.64188663792642e-06,-4.88879168682177e-07,-4.32658910390613e-16
"114",171,230,-4.25,-64.75,"lowprec",3082568200,3.351688,2.6842,1.63597,67.30115,4.936212,0.288256,18.43014,1.365304,1.393232,15.671602,2.417655,27.969759,2.417655,32.911728,32.631386,33.780144,-0.511538486949468,0.205375123904718,3.45115111514971e-06,-1.06601836302733e-07,1.92286648196486e-07,-4.1457006103276e-16
"115",171,231,-4.25,-64.25,"lowprec",3082568200,3.66057,2.723197,1.636205,67.479385,4.771575,0.305506,18.593622,1.348619,1.381514,15.863489,2.42172,27.973732,2.42172,32.891403,32.63602,33.797153,-0.468486605307045,0.189263013465347,1.76276946152465e-06,3.08197542821242e-06,-2.59549581577145e-07,-3.51110772858927e-16
"116",171,232,-4.25,-63.75,"lowprec",3082568200,4.302895,2.943416,1.783368,67.72048,4.684465,0.329126,19.642756,1.440279,1.465997,16.73648,2.415595,28.005253,2.415595,32.922028,32.6728,33.74026,-0.553136911948356,0.16951170307869,2.23078279841527e-06,2.18048875602617e-06,2.32713418669289e-06,-3.20278745332955e-16
"117",171,233,-4.25,-63.25,"lowprec",3082568200,4.366561,2.983026,1.815802,67.99571,4.79758,0.33098,19.909416,1.465378,1.490943,16.953094,2.415092,28.003292,2.415092,32.92454,32.67051,33.739388,-0.557684349692458,0.173232483927714,1.65647152539083e-06,-3.2319706718964e-06,1.15800164858428e-06,-3.793694883022e-16
"118",171,234,-4.25,-62.75,"lowprec",3082568200,3.681273,2.735411,1.596205,73.95835,5.024752,0.303952,18.233683,1.31824,1.355958,15.559487,2.425693,27.948355,2.425693,32.871536,32.606415,33.838165,-0.410977419175411,0.207859508829887,-2.13618999010678e-07,2.47001041933648e-06,4.58399170618056e-07,-3.32843394712685e-16
"119",171,235,-4.25,-62.25,"lowprec",3082568200,1.957313,1.810749,1.015261,79.824554,5.343981,0.230981,13.919687,0.838919,0.886978,12.193792,2.455162,28.053387,2.455162,32.724194,32.72895,33.897987,-0.13906011185061,0.00158982065556009,3.62357180240525e-06,1.74409836026929e-06,-7.10214709159209e-07,-1.09686599785214e-16
"120",171,236,-4.25,-61.75,"lowprec",3082568200,1.382227,1.67626,0.790472,76.470406,5.723457,0.180011,11.553398,0.717409,0.857836,9.978153,2.902707,27.081202,2.902707,30.486465,31.594736,36.945866,5.3443119303209,-0.117669798632008,-1.62453073437874e-07,2.44654872805228e-07,1.7562664225701e-07,3.67949767550167e-15
"121",171,244,-4.25,-57.75,"lowprec",3082568200,1.273978,1.608057,0.708541,73.64962,4.764621,0.178,10.46206,0.633054,0.753315,9.075692,2.913134,27.394014,2.913134,30.434332,31.959682,36.737324,5.29517116546258,-0.514199318042394,1.58098097291504e-06,1.29409772875455e-06,-4.48667230826261e-07,3.58662046561889e-15
"122",171,245,-4.25,-57.25,"lowprec",3082568200,1.012144,1.305677,0.574169,75.5039,4.786212,0.170025,9.735524,0.514569,0.609518,8.611438,2.927894,27.836823,2.927894,30.36053,32.476295,36.442123,5.22561140498869,-1.0755173880029,1.82508476098686e-06,-3.51231089035231e-06,6.09526451762765e-07,3.55147243163243e-15
"123",171,246,-4.25,-56.75,"lowprec",3082568200,1.068461,1.370345,0.613311,75.063545,4.867083,0.17076,10.088669,0.547307,0.649437,8.891924,2.923166,27.694977,2.923166,30.38417,32.310806,36.536682,5.2478939589777,-0.895710194001969,-2.08203620455372e-07,3.30143547166983e-07,-2.17735326407675e-07,3.71245102036201e-15
"124",171,247,-4.25,-56.25,"lowprec",3082568200,1.113539,1.442305,0.643132,76.08735,4.974382,0.167847,10.127345,0.569238,0.678244,8.879864,2.913547,27.406399,2.913547,30.432268,31.974133,36.72907,5.29322731281207,-0.529899365236651,3.33762240478652e-06,1.42334529495969e-07,3.74087514284915e-07,3.69928634677458e-15
"125",171,253,-4.25,-53.25,"lowprec",3082568200,3.73382,2.800151,1.572034,81.4898,4.781672,0.306448,17.435476,1.156891,1.172693,15.105892,2.413592,28.20379,2.413592,32.93204,32.904423,33.5648,-0.680070815318128,-0.0578809712433759,-4.04144884724733e-07,6.57334413511901e-07,6.49231356493994e-07,-3.78522878975423e-16
"126",171,254,-4.25,-52.75,"lowprec",3082568200,4.069798,2.929631,1.66889,79.0604,4.65767,0.318819,18.222454,1.232295,1.245262,15.744898,2.409188,28.186834,2.409188,32.95406,32.88464,33.55691,-0.720043366534257,-0.0255758179171272,-5.17079924711172e-07,8.73492769726258e-07,1.80453614508601e-07,-4.50272900122771e-16
"127",171,255,-4.25,-52.25,"lowprec",3082568200,4.210216,2.993987,1.721915,76.377235,4.646184,0.32117,18.693316,1.275859,1.289669,16.127789,2.409138,28.171755,2.409138,32.954308,32.867046,33.569225,-0.712646256070551,-0.007735938464779,-2.96983733705236e-06,1.17066410565414e-06,-6.5782130147414e-07,-4.85203520877603e-16
"128",171,256,-4.25,-51.75,"lowprec",3082568200,4.069926,2.984809,1.684698,78.32459,4.820459,0.312626,18.299622,1.23741,1.251446,15.810764,2.4103,28.18972,2.4103,32.948498,32.88801,33.560066,-0.709213291187135,-0.032096378936902,-1.87283924010795e-06,-9.14404887281117e-07,1.57378395359339e-06,-3.87320639624769e-16
"129",172,212,-3.75,-73.75,"lowprec",3084449800,4.791441,3.247047,1.941479,85.70001,4.920052,0.337992,20.782207,1.544903,1.559141,17.678164,2.405918,28.040663,2.405918,32.970406,32.714108,33.662373,-0.67928108173234,0.155202368259227,-3.25746765347801e-06,-2.62998351779897e-06,5.11928324749451e-07,-4.90881685921996e-16
"130",172,213,-3.75,-73.25,"lowprec",3084449800,4.072762,3.035965,1.684487,93.18058,4.977779,0.308754,18.451216,1.372284,1.386227,15.692703,2.406992,28.023153,2.406992,32.96504,32.69368,33.682327,-0.658124541428944,0.172729169824978,-1.54023593605668e-06,2.80060882640321e-06,7.97617266701592e-07,-4.70262287863258e-16
"131",172,214,-3.75,-72.75,"lowprec",3084449800,3.285924,2.644773,1.451348,88.02475,4.813597,0.286099,16.240307,1.187031,1.211074,13.842202,2.416259,27.974934,2.416259,32.9187,32.63742,33.76885,-0.529767363390359,0.203231057687805,-5.37604816772119e-06,-7.8676748432871e-07,-1.39796142247309e-06,-4.64589438662053e-16
"132",172,215,-3.75,-72.25,"lowprec",3084449800,2.797903,2.360445,1.282235,81.952965,4.628414,0.27325,14.634869,1.05114,1.081679,12.502048,2.425059,27.947075,2.425059,32.874706,32.60492,33.836063,-0.41734345022162,0.211148426994512,4.93635299303463e-10,2.07162535345584e-06,-3.4720737635387e-07,-3.33573831832409e-16
"133",172,216,-3.75,-71.75,"lowprec",3084449800,2.881814,2.394016,1.305557,79.23743,4.48015,0.277368,14.777665,1.077525,1.104411,12.595728,2.420776,27.945435,2.420776,32.89612,32.60301,33.81602,-0.464046333673591,0.225134975761781,9.85535970068896e-07,-1.96513238444329e-06,1.11983816150976e-06,-3.42108439969235e-16
"134",172,217,-3.75,-71.25,"lowprec",3084449800,3.483208,2.642135,1.454408,78.90375,4.253505,0.301041,16.139805,1.192311,1.205106,13.742388,2.408051,28.025482,2.408051,32.959747,32.696396,33.685688,-0.647589460727377,0.167016082567311,2.38329692332784e-06,-2.6059138044654e-07,1.19780303784942e-07,-4.52960587261213e-16
"135",172,218,-3.75,-70.75,"lowprec",3084449800,3.715034,2.703098,1.483275,77.11393,4.149065,0.309623,16.52066,1.196485,1.205865,14.118311,2.406047,28.07695,2.406047,32.969765,32.756443,33.632774,-0.696986980920449,0.112246563672545,-7.05432713521414e-07,1.22612529226962e-06,6.67447135715808e-07,-5.18671145941186e-16
"136",172,219,-3.75,-70.25,"lowprec",3084449800,3.773534,2.682295,1.468067,75.17608,4.043388,0.313915,16.421103,1.176097,1.184389,14.060615,2.405712,28.098763,2.405712,32.971443,32.78189,33.612926,-0.712210067063617,0.0875894651448735,3.47457416126351e-06,-1.50360993295129e-07,-1.26653091064334e-07,-5.05551067461253e-16
"137",172,220,-3.75,-69.75,"lowprec",3084449800,3.877333,2.672459,1.474279,72.362495,3.922615,0.320603,16.49596,1.17365,1.181496,14.140814,2.405571,28.11161,2.405571,32.97214,32.79688,33.601517,-0.720544998400088,0.0729047803489802,-3.74710604042483e-06,-3.87629226306085e-06,7.21512019070773e-07,-5.0125326573285e-16
"138",172,221,-3.75,-69.25,"lowprec",3084449800,3.621825,2.560852,1.409452,71.27077,3.82785,0.312747,15.999552,1.132985,1.142095,13.724471,2.407483,28.109364,2.407483,32.96259,32.79426,33.612946,-0.698131945982098,0.0701584286654975,5.46270368637081e-06,4.27863149021768e-07,8.98485800237755e-07,-4.26442472928854e-16
"139",172,222,-3.75,-68.75,"lowprec",3084449800,3.655811,2.546725,1.395113,70.56394,3.755108,0.313597,15.802005,1.118917,1.127342,13.555746,2.406841,28.111763,2.406841,32.965797,32.79706,33.607735,-0.706526312319176,0.0691487448823373,2.04868222239418e-06,3.60445738256665e-07,1.48737652213172e-06,-4.00562049935593e-16
"140",172,223,-3.75,-68.25,"lowprec",3084449800,4.247489,2.734384,1.513105,68.40539,3.647777,0.343576,16.616188,1.17891,1.182982,14.254296,2.401537,28.134874,2.401537,32.992317,32.82402,33.561962,-0.777620224089943,0.0569618890369382,3.58764349400742e-06,-2.5334230072116e-06,4.6133752861291e-08,-5.51968641584166e-16
"141",172,224,-3.75,-67.75,"lowprec",3084449800,4.221303,2.724181,1.497123,69.489685,3.629805,0.343186,16.40434,1.166871,1.170141,14.067329,2.400614,28.133955,2.400614,32.996925,32.822945,33.55811,-0.787383386052956,0.0606382996972715,-4.56868604975513e-06,-2.31345246162751e-06,-1.21000306053075e-06,-5.71998697381891e-16
"142",172,225,-3.75,-67.25,"lowprec",3084449800,4.226251,2.732475,1.493776,72.53269,3.668116,0.341704,16.343733,1.167118,1.170795,14.005821,2.400778,28.12512,2.400778,32.996105,32.812637,33.56629,-0.780903933357818,0.0705461176752987,-5.37847532983138e-06,-7.84357204491881e-07,-1.39843932323025e-06,-6.12292737346598e-16
