,X,nx,ny,lat,lon,clima,gpp,ra,npp,rc,et,wue,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm,PC1,PC2,PC3,PC4,PC5,PC6
3563,1719,244,191,5.75,-57.75,nclim,2.52114300727844,1.54974118471146,0.994076299667358,141.645516967773,4.33620586395264,0.007015999872237,0.362676703929901,11.2276391029358,0.604597699642181,0.623325192928314,9.99971218109131,2.30082485675812,26.2310125350952,2.26381657123566,0.322711998224258,0.357563501596451,0.319724696874619,1.18671002287509,-0.0561598206424,-0.119678633618737,-0.008180817432642,-2.41772358353376E-05,-1.97287803710422E-06
3695,1851,247,194,7.25,-56.25,nclim,2.17478759288788,1.46477580070496,0.954839891195297,125.32272567749,4.20751352310181,0.008523000404239,0.345517697930336,10.8739468574524,0.604556602239609,0.587967097759247,9.68142652511597,2.35602481365204,26.3773536682129,2.25271110534668,0.325440803170204,0.356698498129845,0.317860901355743,1.21490774253397,0.017843403074474,-0.015895128188467,0.053245223996575,0.019122040554616,-1.99398369610249E-06
3472,1628,242,192,6.25,-58.75,nclim,2.48156492710114,1.5296630859375,0.985697889328003,138.405003356934,4.23502659797668,0.007313000038266,0.359347403049469,11.1571203231812,0.604476803541183,0.61012589931488,9.94251728057861,2.31106452941895,26.2923799514771,2.25205051898956,0.323912593722343,0.357204994559288,0.318882602453232,1.21081586272418,-0.022496933741585,-0.086902533880876,0.013238932689276,-0.002095604637896,-1.89874020023462E-06
2915,1071,231,196,8.25,-64.25,nclim,2.36842749118805,1.50345748662949,0.972057104110718,127.414093780518,4.22923092842102,0.008190000429749,0.351003402471542,11.0094780921936,0.604415202140808,0.596857810020447,9.80820159912109,2.33001375198364,26.3255693435669,2.2519095659256,0.325151896476746,0.356608700752258,0.318239197134972,1.21827409139986,0.01705803382095,-0.048121229547224,0.032098811905191,0.00344429916348,2.3340603245714E-06
2712,868,227,196,8.25,-66.25,nclim,2.33706092834473,1.50830960273743,0.964519596099853,123.978804779053,4.20695004463196,0.008500999771059,0.34937330186367,10.9149603843689,0.604365301132202,0.592021709680557,9.71857604980469,2.33055281639099,26.3713123321533,2.25123910903931,0.327332299947739,0.354580798745155,0.318086901307106,1.23634470877381,0.094395837519851,-0.003624674432598,0.043955769731638,-0.025836577185801,1.47742072187373E-07
3645,1801,246,186,3.25,-56.75,nclim,2.46584012508392,1.54916360378265,0.982836198806763,129.88090057373,4.27613487243652,0.00811200030148,0.354575195908546,11.1912171363831,0.604292994737625,0.593584901094437,9.99334154129028,2.31108462810516,26.4019159317017,2.23084561824799,0.325197201967239,0.357188400626183,0.31761440038681,1.2575536605368,0.006349165283143,-0.054000902243959,0.034130589265072,-0.01276196226881,1.06506684194319E-07
3476,1632,242,196,8.25,-58.75,nclim,2.38736100196838,1.49206207990646,0.970169502496719,123.155966949463,4.12611021995544,0.008912700042129,0.353274896740913,11.0349081039429,0.604271906614304,0.592989993095398,9.83764324188232,2.33224041461945,26.3565311431885,2.24081909656525,0.32474829852581,0.357555401325226,0.317696398496628,1.23139024470968,-0.005425239009787,-0.052199279374114,0.039576286042183,0.013802156245609,-8.96822208940051E-07
4265,2421,267,183,1.75,-46.25,nclim,2.09151380062103,1.49540981054306,0.926385098695755,141.394554138184,4.44331889152527,0.007094999775291,0.332095295190811,10.4111414909363,0.603988194465637,0.581200504302979,9.22595272064209,2.37379608154297,26.3438116073608,2.27353429794312,0.330487304925919,0.350213801860809,0.319298803806305,1.19488815050652,0.223250090134493,0.079951100127012,0.079974846235032,-0.046323982487551,1.11750089826224E-06
3780,1936,249,196,8.25,-55.25,nclim,2.08290302753448,1.4383975982666,0.939724403619766,132.591719055176,4.28329558372498,0.007992000319064,0.3395653039217,10.6627771377563,0.603918808698654,0.584078496694565,9.47477951049805,2.37750487327576,26.3437976837158,2.26462349891663,0.326241499185562,0.355230301618576,0.318528097867966,1.18695161201013,0.055245495083134,0.009608304877059,0.066555268215329,0.019730758500026,1.24932028183755E-06
3583,1739,245,167,-6.25,-57.25,nclim,2.58673219680786,1.61459429264069,0.974015200138092,143.053466796875,4.46576552391052,0.006750999949872,0.362786203622818,10.4736489295959,0.6038389980793,0.748238301277161,9.12157592773437,2.31603147983551,25.0448669433594,2.51884498596191,0.309053698182106,0.355846601724625,0.335099700093269,0.637654548929224,-0.352643667601241,-0.449853559456232,-0.234090151747388,0.099568924109212,4.07966599669241E-08
3429,1585,241,197,8.75,-59.25,nclim,2.25681669712067,1.47829018831253,0.95569338798523,122.413400268555,4.137930727005,0.009076000191271,0.347202798724174,10.8827356338501,0.603700000047684,0.583887094259262,9.6951491355896,2.34765276908875,26.3937313079834,2.24263560771942,0.326204404234886,0.35614410340786,0.317651402950287,1.23327196944457,0.04466506903022,-0.010418515650854,0.058141649169114,0.003846482389519,1.1104434061715E-06
3255,1411,238,172,-3.75,-60.75,nclim,1.71759377717972,1.41556570529938,0.786301708221436,179.62999420166,5.10091710090637,0.004815999884158,0.280473700165749,8.77196626663208,0.603628194332123,0.657549399137497,7.51078867912292,2.54335780143738,25.5389017105103,2.53861067295074,0.320759102702141,0.344661504030228,0.33457949757576,0.612895641732829,0.015788430146787,-0.00561405730752,-0.001266245754729,0.074904893353556,-9.36697781617202E-07
