nx,ny,lat,lon,approach,clima,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
253,184,2.25,-53.25,plsnclim,nclim,2.43873691558838,26.3168838500977,2.33910851478577,0.328256598114967,0.3500658005476,0.321677601337433
253,185,2.75,-53.25,plsnclim,nclim,2.41369121074676,26.374676322937,2.30106828212738,0.326883500814438,0.352738600969315,0.320378497242928
253,186,3.25,-53.25,plsnclim,nclim,2.39189751148224,26.399901008606,2.28937101364136,0.325432297587395,0.35460119843483,0.319966500997543
253,187,3.75,-53.25,plsnclim,nclim,2.29769639968872,26.3594421386719,2.23393077850342,0.326225903630257,0.355486899614334,0.318287003040314
253,188,4.25,-53.25,plsnclim,nclim,2.26543090343475,26.4181859970093,2.19319629669189,0.328482601046562,0.355272501707077,0.316244703531265
253,189,4.75,-53.25,plsnclim,nclim,2.31625487804413,26.4996185302734,2.20170438289642,0.327936998009682,0.35612890124321,0.315933799743652
253,190,5.25,-53.25,plsnclim,nclim,2.3182363986969,26.4713251113892,2.19752390384674,0.326610004901886,0.357628899812698,0.315760895609856
253,191,5.75,-53.25,plsnclim,nclim,2.31187751293182,26.4242322921753,2.19696457386017,0.325160300731659,0.358871603012085,0.315967801213264
253,192,6.25,-53.25,plsnclim,nclim,2.28235328197479,26.3459934234619,2.1869019985199,0.324482795596123,0.35944689810276,0.31607029736042
253,193,6.75,-53.25,plsnclim,nclim,2.28941218852997,26.3177211761475,2.19471352100372,0.323768603801727,0.360077497363091,0.316153797507286
253,194,7.25,-53.25,plsnclim,nclim,2.32045590877533,26.3021186828613,2.22267899513245,0.322649797797203,0.360121500492096,0.317228496074677
253,195,7.75,-53.25,plsnclim,nclim,2.3413467168808,26.3448783874512,2.24049668312073,0.323902800679207,0.358543401956558,0.317553597688675
253,196,8.25,-53.25,plsnclim,nclim,2.38736572265625,26.2958223342896,2.29274890422821,0.324161902070045,0.355900299549103,0.31993810236454
253,197,8.75,-53.25,plsnclim,nclim,2.38344900608063,26.2811784744263,2.2890233039856,0.32558099925518,0.354713398218155,0.319705307483673
253,198,9.25,-53.25,plsnclim,nclim,2.39515480995178,26.2859086990356,2.30220720767975,0.325414499640465,0.354256796836853,0.320329001545906
253,199,9.75,-53.25,plsnclim,nclim,2.41159965991974,26.2729614257813,2.32078530788422,0.325462698936462,0.353362002968788,0.321174901723862
253,200,10.25,-53.25,plsnclim,nclim,2.42105619907379,26.3140684127808,2.33391358852386,0.326213198900223,0.352146002650261,0.32164049744606
253,201,10.75,-53.25,plsnclim,nclim,2.42768127918243,26.2985006332397,2.34543859958649,0.326026999950409,0.351706904172897,0.322266295552254
253,202,11.25,-53.25,plsnclim,nclim,2.4331118106842,26.2907688140869,2.35943069458008,0.326313504576683,0.351107901334763,0.322578600049019
253,203,11.75,-53.25,plsnclim,nclim,2.44364221096039,26.2153137207031,2.38150310516357,0.326045095920563,0.350181704759598,0.323773097991943
253,204,12.25,-53.25,plsnclim,nclim,2.52068450450897,26.103129196167,2.49189443588257,0.32544019818306,0.345707094669342,0.328852796554565
253,205,12.75,-53.25,plsnclim,nclim,2.54744083881378,26.068549156189,2.53241202831268,0.324477100372314,0.344792896509171,0.330729797482491
253,206,13.25,-53.25,plsnclim,nclim,2.55300099849701,26.1322965621948,2.54158668518066,0.328826001286507,0.340546900033951,0.330627200007439
254,170,-4.75,-52.75,plsnclim,nclim,2.18268578052521,26.3850645065308,2.09310191869736,0.326712900400162,0.361378899216652,0.311908197402954
254,171,-4.25,-52.75,plsnclim,nclim,2.1755077123642,26.3828470230103,2.07430899143219,0.327685898542404,0.361528098583221,0.310785999894142
254,172,-3.75,-52.75,plsnclim,nclim,2.19514307975769,26.3896635055542,2.10853167772293,0.324603599309921,0.362660098075867,0.312736302614212
254,173,-3.25,-52.75,plsnclim,nclim,2.25466277599335,26.2982683181763,2.16667227745056,0.321252200007439,0.363540700078011,0.315207299590111
254,174,-2.75,-52.75,plsnclim,nclim,2.281196808815,26.3584356307983,2.18199417591095,0.322006100416183,0.362498804926872,0.315494799613953
254,175,-2.25,-52.75,plsnclim,nclim,2.29366130828857,26.3651752471924,2.19337904453278,0.322768694162369,0.361465695500374,0.315765503048897
254,176,-1.75,-52.75,plsnclim,nclim,2.29838457107544,26.3399864196777,2.19902958869934,0.322151398658752,0.361706501245499,0.316141897439957
254,177,-1.25,-52.75,plsnclim,nclim,2.30972218513489,26.3541761398315,2.20859751701355,0.323529800772667,0.359915396571159,0.316554802656174
254,178,-0.75,-52.75,plsnclim,nclim,2.29876697063446,26.3728689193726,2.19747822284698,0.323604401946068,0.360369199514389,0.316026401519775
254,179,-0.25,-52.75,plsnclim,nclim,2.29858949184418,26.3843647003174,2.19529609680176,0.324004995822906,0.360071802139282,0.315923103690147
254,180,0.25,-52.75,plsnclim,nclim,2.30768270492554,26.4249940872192,2.20032298564911,0.324576997756958,0.359447103738785,0.315975803136826
254,181,0.75,-52.75,plsnclim,nclim,2.34930965900421,26.334771156311,2.24628617763519,0.323923292756081,0.358151504397392,0.317925095558167
254,182,1.25,-52.75,plsnclim,nclim,2.41175758838654,26.3289474487305,2.31759581565857,0.325068801641464,0.353751301765442,0.321179801225662
254,183,1.75,-52.75,plsnclim,nclim,2.41410789489746,26.3692644119263,2.30475707054138,0.327811399102211,0.351762703061104,0.320426300168037
254,184,2.25,-52.75,plsnclim,nclim,2.3701541185379,26.4233625411987,2.25400810241699,0.328548499941826,0.353202399611473,0.318249294161797
254,185,2.75,-52.75,plsnclim,nclim,2.38869996070862,26.51533203125,2.25395209789276,0.329733797907829,0.352537003159523,0.317729100584984
254,186,3.25,-52.75,plsnclim,nclim,2.38179733753204,26.5306354522705,2.2440211057663,0.328246301412582,0.354347702860832,0.317405992746353
254,187,3.75,-52.75,plsnclim,nclim,2.25233156681061,26.4076320648193,2.16951501369476,0.330357003211975,0.354645299911499,0.314997899532318
254,188,4.25,-52.75,plsnclim,nclim,2.22195599079132,26.4089094161987,2.12729618549347,0.332217794656754,0.355070397257805,0.312711396813393
254,189,4.75,-52.75,plsnclim,nclim,2.2458878993988,26.3990476608276,2.14614458084106,0.330860802531242,0.355440703034401,0.313698899745941
254,190,5.25,-52.75,plsnclim,nclim,2.26517672538757,26.4051734924316,2.16352427005768,0.328397196531296,0.356908601522446,0.314694201946259
254,191,5.75,-52.75,plsnclim,nclim,2.23707227706909,26.3742364883423,2.15139760971069,0.328192594647408,0.357559403777122,0.314248299598694
254,192,6.25,-52.75,plsnclim,nclim,2.2314811706543,26.343212890625,2.15905365943909,0.326620402932167,0.358650997281075,0.314728605747223
254,193,6.75,-52.75,plsnclim,nclim,2.27204208374023,26.2966146469116,2.19323370456696,0.32289180457592,0.360402402281761,0.316705900430679
254,194,7.25,-52.75,plsnclim,nclim,2.31788289546967,26.2365653991699,2.23571879863739,0.321286699175835,0.360711798071861,0.318001401424408
254,195,7.75,-52.75,plsnclim,nclim,2.3586140871048,26.2212270736694,2.27152917385101,0.320773100852966,0.359956201910973,0.319270703196526
254,196,8.25,-52.75,plsnclim,nclim,2.37532796859741,26.2458187103271,2.29314162731171,0.320721793174744,0.359005197882652,0.320273298025131
254,197,8.75,-52.75,plsnclim,nclim,2.40685353279114,26.2833169937134,2.32310116291046,0.323051500320435,0.355616098642349,0.321332496404648
254,198,9.25,-52.75,plsnclim,nclim,2.40654168128967,26.2465866088867,2.31542232036591,0.324250996112823,0.35467189848423,0.321077102422714
254,199,9.75,-52.75,plsnclim,nclim,2.41727669239044,26.3031518936157,2.32784357070923,0.325877699255943,0.352683299779892,0.321438500285149
254,200,10.25,-52.75,plsnclim,nclim,2.41781651973724,26.3067811965942,2.33017542362213,0.32576100230217,0.352726501226425,0.321512597799301
254,201,10.75,-52.75,plsnclim,nclim,2.41918697357178,26.3067657470703,2.33691427707672,0.325687000155449,0.352426701784134,0.321885898709297
254,202,11.25,-52.75,plsnclim,nclim,2.4350802898407,26.2920295715332,2.36189231872559,0.32633989751339,0.350902900099754,0.322757494449615
254,203,11.75,-52.75,plsnclim,nclim,2.45722498893738,26.2061279296875,2.40665256977081,0.326781105995178,0.34832010269165,0.324898797273636
254,204,12.25,-52.75,plsnclim,nclim,2.50416119098663,26.1041561126709,2.48020839691162,0.32494430243969,0.346546295285225,0.328509399294853
254,205,12.75,-52.75,plsnclim,nclim,2.56423888206482,26.0758331298828,2.55838189125061,0.323428899049759,0.34434230029583,0.332229098677635
254,206,13.25,-52.75,plsnclim,nclim,2.56617200374603,26.0613010406494,2.56666398048401,0.323483103513718,0.343769800662994,0.33274729847908
255,170,-4.75,-52.25,plsnclim,nclim,2.17910368442535,26.3772283554077,2.08717540502548,0.326935198903084,0.361462900042534,0.311602005362511
255,171,-4.25,-52.25,plsnclim,nclim,2.1638156414032,26.381969833374,2.06461280584335,0.328422200679779,0.361262395977974,0.310315197706223
255,172,-3.75,-52.25,plsnclim,nclim,2.19026083946228,26.3745374679565,2.09226911067963,0.32504840195179,0.363003700971603,0.311947900056839
255,173,-3.25,-52.25,plsnclim,nclim,2.2670747756958,26.349461555481,2.15748100280762,0.32307970225811,0.362305802106857,0.314614301919937
255,174,-2.75,-52.25,plsnclim,nclim,2.28441612720489,26.3934356689453,2.17325689792633,0.323493900895119,0.361397197842598,0.315108802914619
255,175,-2.25,-52.25,plsnclim,nclim,2.28619968891144,26.423405456543,2.16136128902435,0.32415499985218,0.361374402046204,0.314470505714416
255,176,-1.75,-52.25,plsnclim,nclim,2.30406496524811,26.4936923980713,2.16817831993103,0.327330195903778,0.358466103672981,0.314204099774361
255,177,-1.25,-52.25,plsnclim,nclim,2.34195168018341,26.4731689453125,2.21214246749878,0.327985599637032,0.356143799424171,0.315870398283005
255,178,-0.75,-52.25,plsnclim,nclim,2.33392190933228,26.4346237182617,2.21898312568665,0.326552698016167,0.357070696353912,0.316376602649689
255,179,-0.25,-52.25,plsnclim,nclim,2.31876184940338,26.435011100769,2.20665056705475,0.325690600275993,0.358155399560928,0.316154402494431
255,180,0.25,-52.25,plsnclim,nclim,2.32299542427063,26.4119161605835,2.21485731601715,0.324845603108406,0.358686298131943,0.316467997431755
255,181,0.75,-52.25,plsnclim,nclim,2.29677278995514,26.3902027130127,2.19823169708252,0.324886897206306,0.358994698524475,0.316118296980858
255,182,1.25,-52.25,plsnclim,nclim,2.31052443981171,26.3862546920776,2.21226646900177,0.326239097118378,0.357110795378685,0.316650399565697
255,183,1.75,-52.25,plsnclim,nclim,2.34536952972412,26.4101459503174,2.23454217910767,0.328345704078674,0.354263198375702,0.317390996217728
255,184,2.25,-52.25,plsnclim,nclim,2.33328459262848,26.4542020797729,2.22011609077454,0.328926101326942,0.354339304566383,0.316734898090363
255,185,2.75,-52.25,plsnclim,nclim,2.3908294916153,26.5486072540283,2.25181820392609,0.331021797657013,0.351481798291206,0.317496201395988
255,186,3.25,-52.25,plsnclim,nclim,2.36862804889679,26.5480751037598,2.22600412368774,0.32968670129776,0.353806701302528,0.316506600379944
255,187,3.75,-52.25,plsnclim,nclim,2.21639726161957,26.4325008392334,2.11811356544495,0.332746502757072,0.355064797401428,0.312188696861267
255,188,4.25,-52.25,plsnclim,nclim,2.1888500213623,26.4039073944092,2.07133460044861,0.332474201917648,0.357508999109268,0.310017102956772
255,189,4.75,-52.25,plsnclim,nclim,2.2245258808136,26.4066778182983,2.12413687705994,0.331503397226334,0.355952501296997,0.312544199824333
255,190,5.25,-52.25,plsnclim,nclim,2.24116842746735,26.3894250869751,2.15014481544495,0.328085994720459,0.357822602987289,0.314091598987579
255,191,5.75,-52.25,plsnclim,nclim,2.21762628555298,26.3463829040527,2.13961560726166,0.327510404586792,0.358701902627945,0.31378790140152
255,192,6.25,-52.25,plsnclim,nclim,2.23285517692566,26.3363084793091,2.16419999599457,0.326034301519394,0.358893600106239,0.315072301030159
255,193,6.75,-52.25,plsnclim,nclim,2.26973690986633,26.2849628448486,2.19192070960999,0.323435097932816,0.360064297914505,0.316500300168991
255,194,7.25,-52.25,plsnclim,nclim,2.30753111839294,26.2363397598267,2.22401728630066,0.321678903698921,0.36071190237999,0.317609196901321
255,195,7.75,-52.25,plsnclim,nclim,2.34376156330109,26.1890960693359,2.26265406608582,0.320423495769501,0.360506898164749,0.319069898128509
255,196,8.25,-52.25,plsnclim,nclim,2.41691546440124,26.0876026153564,2.36201868057251,0.318071201443672,0.358531099557877,0.323397901654243
255,197,8.75,-52.25,plsnclim,nclim,2.43000581264496,26.2106430053711,2.35739669799805,0.320938003063202,0.356270602345467,0.322791403532028
255,198,9.25,-52.25,plsnclim,nclim,2.41344902515411,26.3004222869873,2.32626457214355,0.32517209649086,0.353453198075295,0.321374496817589
255,199,9.75,-52.25,plsnclim,nclim,2.42056980133057,26.3351346969604,2.33660275936127,0.32578509747982,0.352412402629852,0.321802303195
255,200,10.25,-52.25,plsnclim,nclim,2.42926797866821,26.3004831314087,2.34944512844086,0.325666096806526,0.352163103222847,0.322170802950859
255,201,10.75,-52.25,plsnclim,nclim,2.43540499210358,26.2819005966187,2.35999519824982,0.325730898976326,0.351625800132751,0.322643405199051
255,202,11.25,-52.25,plsnclim,nclim,2.4473902463913,26.2080326080322,2.38352780342102,0.325994902849197,0.350202599167824,0.323802602291107
255,203,11.75,-52.25,plsnclim,nclim,2.46798689365387,26.1834941864014,2.42619559764862,0.32645959854126,0.34765929877758,0.325880897045136
255,204,12.25,-52.25,plsnclim,nclim,2.50542798042297,26.0678871154785,2.48491084575653,0.323970797657967,0.347174403071404,0.328855103254318
255,205,12.75,-52.25,plsnclim,nclim,2.55010192394257,26.0586534500122,2.54494352340698,0.323672902584076,0.344780200719833,0.331546702980995
256,171,-4.25,-51.75,plsnclim,nclim,2.18154599666595,26.3577951431274,2.09507273435593,0.326113101840019,0.361792796850204,0.312094098329544
256,172,-3.75,-51.75,plsnclim,nclim,2.22410378456116,26.3329086303711,2.12001531124115,0.323774099349976,0.363343897461891,0.312882000207901
256,173,-3.25,-51.75,plsnclim,nclim,2.25798151493073,26.3495796203613,2.14662070274353,0.323377099633217,0.362511301040649,0.314111903309822
256,174,-2.75,-51.75,plsnclim,nclim,2.27826907634735,26.4144144058228,2.15212428569794,0.325368198752403,0.360545998811722,0.314085799455643
256,175,-2.25,-51.75,plsnclim,nclim,2.28454022407532,26.4500984191895,2.13964941501617,0.327290201187134,0.359617292881012,0.31309249997139
256,176,-1.75,-51.75,plsnclim,nclim,2.30717561244965,26.5085744857788,2.15362370014191,0.330357301235199,0.35664190351963,0.313000899553299
256,177,-1.25,-51.75,plsnclim,nclim,2.35460212230682,26.528667640686,2.20210809707642,0.330768898129463,0.354012900590897,0.315217900276184
256,178,-0.75,-51.75,plsnclim,nclim,2.38884932994843,26.5058401107788,2.24583992958069,0.330781799554825,0.352079799771309,0.317138600349426
256,179,-0.25,-51.75,plsnclim,nclim,2.36350061893463,26.5037418365479,2.23160309791565,0.330028599500656,0.353281104564667,0.316690105199814
256,180,0.25,-51.75,plsnclim,nclim,2.3353590965271,26.4758020401001,2.21412160396576,0.327908700704575,0.35590900182724,0.316182100772858
256,181,0.75,-51.75,plsnclim,nclim,2.2893913269043,26.4277782440186,2.18528468608856,0.326921603083611,0.357610803842545,0.315468001365662
256,182,1.25,-51.75,plsnclim,nclim,2.25428636074066,26.3707059860229,2.17621648311615,0.327660599350929,0.356894600391388,0.315444898605347
256,183,1.75,-51.75,plsnclim,nclim,2.33436107635498,26.4514579772949,2.22091989517212,0.328387603163719,0.354932102560997,0.316680294275284
256,184,2.25,-51.75,plsnclim,nclim,2.33011937141418,26.5196159362793,2.20515685081482,0.330539804697037,0.353454199433327,0.316005706787109
256,185,2.75,-51.75,plsnclim,nclim,2.37120351791382,26.565976524353,2.22552447319031,0.331544002890587,0.352166801691055,0.31628919839859
256,186,3.25,-51.75,plsnclim,nclim,2.37488470077515,26.5983177185059,2.21863491535187,0.330998796224594,0.353120401501656,0.31588080227375
256,187,3.75,-51.75,plsnclim,nclim,2.26891198158264,26.4234760284424,2.1558388710022,0.33127070069313,0.354642301797867,0.314087495207787
256,188,4.25,-51.75,plsnclim,nclim,2.24135088920593,26.4020517349243,2.13135097026825,0.332514801621437,0.354689505696297,0.312795695662498
256,189,4.75,-51.75,plsnclim,nclim,2.30343058109283,26.4847709655762,2.16645498275757,0.329951998591423,0.355895599722862,0.314152199029922
256,190,5.25,-51.75,plsnclim,nclim,2.35440058708191,26.4848499298096,2.20998318195343,0.326403999328613,0.357650399208069,0.31594569683075
256,191,5.75,-51.75,plsnclim,nclim,2.27960720062256,26.3619731903076,2.18842141628265,0.324435102939606,0.359262198209763,0.316302400827408
256,192,6.25,-51.75,plsnclim,nclim,2.24272401332855,26.2731395721436,2.17975559234619,0.324002799391747,0.360011801123619,0.315985301136971
256,193,6.75,-51.75,plsnclim,nclim,2.29222209453583,26.2471820831299,2.21097419261932,0.322552400827408,0.36040940284729,0.317038297653198
256,194,7.25,-51.75,plsnclim,nclim,2.31892182826996,26.2095157623291,2.2423864364624,0.321020296216011,0.360601902008057,0.318377900123596
256,195,7.75,-51.75,plsnclim,nclim,2.35613667964935,26.1841539382935,2.27471148967743,0.319849598407745,0.360605695843697,0.319544798135757
256,196,8.25,-51.75,plsnclim,nclim,2.39986159801483,26.1909967422485,2.34009747505188,0.319575297832489,0.358019405603409,0.322405797243118
256,197,8.75,-51.75,plsnclim,nclim,2.43356881141663,26.1835033416748,2.36616177558899,0.32110770046711,0.35567429959774,0.323217993974686
256,198,9.25,-51.75,plsnclim,nclim,2.44684426784515,26.2228271484375,2.37161581516266,0.323856198787689,0.352917298674583,0.323226699233055
256,199,9.75,-51.75,plsnclim,nclim,2.46414270401001,26.228299331665,2.3889155626297,0.324477794766426,0.351598998904228,0.323923403024673
256,200,10.25,-51.75,plsnclim,nclim,2.46633532047272,26.1881801605225,2.39678657054901,0.324053600430489,0.351509302854538,0.324437403678894
256,201,10.75,-51.75,plsnclim,nclim,2.48162310123444,26.2032649993896,2.41720621585846,0.324905601143837,0.349494904279709,0.325599902868271
256,202,11.25,-51.75,plsnclim,nclim,2.47800772190094,26.1663808822632,2.43159201145172,0.325911301374435,0.347819697856903,0.326268902420998
256,203,11.75,-51.75,plsnclim,nclim,2.48432958126068,26.1171792984009,2.44844529628754,0.324216002225876,0.348582097887993,0.327202099561691
256,204,12.25,-51.75,plsnclim,nclim,2.5159530878067,26.0130544662476,2.50144000053406,0.322098398208618,0.348376002907753,0.329525601863861
256,205,12.75,-51.75,plsnclim,nclim,2.54530379772186,26.0410789489746,2.54701280593872,0.323154902458191,0.345090195536613,0.331755098700523
257,172,-3.75,-51.25,plsnclim,nclim,2.23333902359009,26.3527067184448,2.137784075737,0.323399299383163,0.362680596113205,0.313919901847839
257,173,-3.25,-51.25,plsnclim,nclim,2.25917868614197,26.4067274093628,2.14857921600342,0.325753900408745,0.360432499647141,0.313813897967339
257,174,-2.75,-51.25,plsnclim,nclim,2.27432219982147,26.4590473175049,2.13963930606842,0.328178402781487,0.358748495578766,0.313072997331619
257,175,-2.25,-51.25,plsnclim,nclim,2.28748571872711,26.461700630188,2.14098131656647,0.330278506875038,0.356955096125603,0.312766000628471
257,176,-1.75,-51.25,plsnclim,nclim,2.3131952047348,26.5244915008545,2.15418949127197,0.331554797291756,0.355542099475861,0.312903302907944
257,177,-1.25,-51.25,plsnclim,nclim,2.35666513442993,26.5777923583984,2.18951482772827,0.332195097208023,0.35337610244751,0.314428597688675
257,178,-0.75,-51.25,plsnclim,nclim,2.38050870895386,26.5209289550781,2.22686867713928,0.331379401683807,0.352302199602127,0.316318300366402
257,179,-0.25,-51.25,plsnclim,nclim,2.37048058509827,26.5138677597046,2.23023958206177,0.330763897299767,0.352682399749756,0.316553601622582
257,180,0.25,-51.25,plsnclim,nclim,2.33623206615448,26.5253530502319,2.20741205215454,0.329691904783249,0.354631400108337,0.31567679643631
257,181,0.75,-51.25,plsnclim,nclim,2.2931257724762,26.4238809585571,2.1959627866745,0.326792198419571,0.357317897677422,0.315889999270439
257,182,1.25,-51.25,plsnclim,nclim,2.24909751415253,26.369849395752,2.18745148181915,0.326191899180412,0.35779060125351,0.316017198562622
257,183,1.75,-51.25,plsnclim,nclim,2.33046219348907,26.4425188064575,2.22372829914093,0.328014299273491,0.355145099759102,0.316840201616287
257,184,2.25,-51.25,plsnclim,nclim,2.32847664356232,26.5150049209595,2.20051712989807,0.330125698447228,0.354193100333214,0.315680804848671
257,185,2.75,-51.25,plsnclim,nclim,2.34104700088501,26.5427019119263,2.20013599395752,0.331027004122734,0.353793400526047,0.315179997682571
257,186,3.25,-51.25,plsnclim,nclim,2.38910415172577,26.6123720169067,2.22485268115997,0.331710797548294,0.352415695786476,0.315873700380325
257,187,3.75,-51.25,plsnclim,nclim,2.37585210800171,26.5928709030151,2.21098840236664,0.330030298233032,0.354393297433853,0.315575996041298
257,188,4.25,-51.25,plsnclim,nclim,2.36562747955322,26.5921911239624,2.20591850280762,0.329044097661972,0.355487501621246,0.315468701720238
257,189,4.75,-51.25,plsnclim,nclim,2.38998246192932,26.5797132492065,2.23093752861023,0.328516098856926,0.354948496818542,0.316535496711731
257,190,5.25,-51.25,plsnclim,nclim,2.40397071838379,26.5111316680908,2.25408980846405,0.327401301264763,0.355019098520279,0.31757960319519
257,191,5.75,-51.25,plsnclim,nclim,2.3990079164505,26.3959104537964,2.27445709705353,0.323348605632782,0.357731893658638,0.318919703364372
257,192,6.25,-51.25,plsnclim,nclim,2.2450737953186,26.2713655471802,2.19135179519653,0.323575404286385,0.359938502311707,0.316485899686813
257,193,6.75,-51.25,plsnclim,nclim,2.25043416023254,26.2461862564087,2.20121150016785,0.322798299789429,0.36027860045433,0.316922900080681
257,194,7.25,-51.25,plsnclim,nclim,2.31725420951843,26.1477243423462,2.25731151103973,0.320127999782562,0.360853898525238,0.319018396735191
257,195,7.75,-51.25,plsnclim,nclim,2.3729327917099,26.2382055282593,2.29775581359863,0.320654898881912,0.358822399377823,0.320522201061249
257,196,8.25,-51.25,plsnclim,nclim,2.42870297431946,26.2525033950806,2.35786724090576,0.322146001458168,0.355105105042458,0.322748798131943
257,197,8.75,-51.25,plsnclim,nclim,2.43275940418243,26.2512256622314,2.36335098743439,0.323174998164177,0.353869298100472,0.322955399751663
257,198,9.25,-51.25,plsnclim,nclim,2.47338988780975,26.148657989502,2.41683650016785,0.322339096665382,0.352178302407265,0.325483098626137
257,199,9.75,-51.25,plsnclim,nclim,2.50282709598541,26.1255928039551,2.46432859897614,0.323072096705437,0.349262598156929,0.327665397524834
257,200,10.25,-51.25,plsnclim,nclim,2.51339309215546,26.0803258895874,2.48037767410278,0.323150196671486,0.348287400603294,0.328562697768211
257,201,10.75,-51.25,plsnclim,nclim,2.53469109535217,26.0778079986572,2.5185809135437,0.32343909740448,0.346319797635078,0.330241098999977
257,202,11.25,-51.25,plsnclim,nclim,2.53149399757385,26.0833808898926,2.52190709114075,0.324026098847389,0.345623603463173,0.330350396037102
257,203,11.75,-51.25,plsnclim,nclim,2.52673110961914,26.0273946762085,2.51715140342712,0.322217702865601,0.347666996717453,0.330115297436714
257,204,12.25,-51.25,plsnclim,nclim,2.53671009540558,26.027525138855,2.53350656032562,0.321707299351692,0.347169098258019,0.331123802065849
258,174,-2.75,-50.75,plsnclim,nclim,2.28069379329681,26.4374685287476,2.14767439365387,0.330046001076698,0.35650999546051,0.313444000482559
258,175,-2.25,-50.75,plsnclim,nclim,2.298126912117,26.4832473754883,2.150474858284,0.331917002797127,0.355012199282646,0.313071197271347
258,176,-1.75,-50.75,plsnclim,nclim,2.32637650966644,26.5639610290527,2.15997846126556,0.333391898870468,0.353540199995041,0.313067498803139
258,177,-1.25,-50.75,plsnclim,nclim,2.36466109752655,26.5980783462524,2.18846118450165,0.332992398738861,0.352663597464561,0.314344000816345
258,178,-0.75,-50.75,plsnclim,nclim,2.40096111297607,26.5339498519897,2.24111378192902,0.332399702072144,0.35093400478363,0.316666001081467
258,179,-0.25,-50.75,plsnclim,nclim,2.39223549365997,26.5029308319092,2.24751801490784,0.331429702043533,0.351308900117874,0.317261496186256
258,180,0.25,-50.75,plsnclim,nclim,2.31656889915466,26.51939868927,2.18829791545868,0.329487800598145,0.355410203337669,0.315102300047874
258,181,0.75,-50.75,plsnclim,nclim,2.17388305664063,26.3451244354248,2.11984777450562,0.331406801939011,0.355755299329758,0.312837806344032
258,182,1.25,-50.75,plsnclim,nclim,2.1975161075592,26.3360372543335,2.15964677333832,0.327644202113152,0.357483395934105,0.314872100949287
258,183,1.75,-50.75,plsnclim,nclim,2.27688279151916,26.4026062011719,2.19389634132385,0.326166698336601,0.357643103599548,0.31618979871273
258,184,2.25,-50.75,plsnclim,nclim,2.32312421798706,26.5134922027588,2.19554808139801,0.328783193230629,0.355779990553856,0.31543650329113
258,185,2.75,-50.75,plsnclim,nclim,2.36162230968475,26.5562259674072,2.22228925228119,0.329454499483109,0.3541404992342,0.316404795646667
258,186,3.25,-50.75,plsnclim,nclim,2.39332919120789,26.5703735351562,2.23958811759949,0.330948302149773,0.35230830013752,0.316743397712708
258,187,3.75,-50.75,plsnclim,nclim,2.42261698246002,26.5717500686645,2.26003232002258,0.331026402115822,0.351459297537804,0.317514398694038
258,188,4.25,-50.75,plsnclim,nclim,2.42714538574219,26.5554582595825,2.2668377161026,0.329484501481056,0.352471500635147,0.318043902516365
258,189,4.75,-50.75,plsnclim,nclim,2.43520302772522,26.5234714508057,2.28021895885468,0.328251901268959,0.35303909778595,0.318709102272987
258,190,5.25,-50.75,plsnclim,nclim,2.44877853393555,26.4255844116211,2.31036069393158,0.325903004407883,0.354074001312256,0.32002329826355
258,191,5.75,-50.75,plsnclim,nclim,2.4325944185257,26.3681529998779,2.32460958957672,0.323411899805069,0.355350497364998,0.321237400174141
258,192,6.25,-50.75,plsnclim,nclim,2.39613490104675,26.2968152999878,2.31013429164886,0.321335595846176,0.357796901464462,0.320867401361465
258,193,6.75,-50.75,plsnclim,nclim,2.33654038906097,26.1238496780396,2.27164671421051,0.319661703705788,0.360575503110886,0.319762399792671
258,194,7.25,-50.75,plsnclim,nclim,2.40728948116302,26.1431858062744,2.34773886203766,0.318143293261528,0.358913198113441,0.322943204641342
258,195,7.75,-50.75,plsnclim,nclim,2.42479283809662,26.2564203262329,2.34860308170319,0.321981701254845,0.355647799372673,0.322370502352715
258,196,8.25,-50.75,plsnclim,nclim,2.41973218917847,26.2961734771729,2.3404914855957,0.323428797721863,0.354502001404762,0.322069203853607
258,197,8.75,-50.75,plsnclim,nclim,2.42431647777557,26.2603199005127,2.3527247428894,0.323528298735619,0.353947603702545,0.322524198889732
258,198,9.25,-50.75,plsnclim,nclim,2.45320510864258,26.2212509155273,2.39791696071625,0.324282598495483,0.351217904686928,0.324499300122261
258,199,9.75,-50.75,plsnclim,nclim,2.50662279129028,26.1406255722046,2.47163140773773,0.324206203222275,0.34775650203228,0.328037497401237
258,200,10.25,-50.75,plsnclim,nclim,2.54403913021088,26.0882411956787,2.53787181377411,0.323982697725296,0.345168495178223,0.330848798155785
258,201,10.75,-50.75,plsnclim,nclim,2.57350726127625,26.0583364486694,2.58247408866882,0.322661200165749,0.344120699167252,0.333218002319336
258,202,11.25,-50.75,plsnclim,nclim,2.58206784725189,25.9935974121094,2.60414340496063,0.322126403450966,0.343832403421402,0.334041300415993
258,203,11.75,-50.75,plsnclim,nclim,2.57480826377869,25.9980136871338,2.59932923316956,0.321404498815537,0.344613698124886,0.333981901407242
259,175,-2.25,-50.25,plsnclim,nclim,2.30741999149323,26.4766946792603,2.16957340240479,0.332256901264191,0.353709605336189,0.314033797383308
