ny,nx,lat,lon,approach,clima,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
203,225,11.75,-67.25,pftnclim,nclim,3026296300,3.477595,2.815488,1.41798,87.697876,5.146685,0.283785,12.799647,1.056242,1.214331,10.529074,2.444356,25.304613,2.529781,0.336245,0.283884,0.375557
203,226,11.75,-66.75,pftnclim,nclim,3026296300,3.421485,2.798599,1.402773,87.43839,5.173021,0.280968,12.602981,1.041317,1.197542,10.364121,2.444588,25.304724,2.529979,0.336238,0.283884,0.375565
203,227,11.75,-66.25,pftnclim,nclim,3026296300,3.395694,2.791717,1.394362,87.312965,5.199896,0.279614,12.519293,1.033399,1.188993,10.296901,2.444875,25.303814,2.530301,0.336231,0.283866,0.375594
203,228,11.75,-65.75,pftnclim,nclim,3026296300,3.32374,2.758919,1.368621,86.96461,5.229194,0.276697,12.288404,1.010399,1.16356,10.114445,2.445402,25.304264,2.530908,0.336216,0.283859,0.375631
203,229,11.75,-65.25,pftnclim,nclim,3026296300,3.154099,2.669196,1.323927,85.630104,5.207218,0.271731,11.976111,0.967936,1.117387,9.890788,2.447175,25.312218,2.532903,0.336166,0.283911,0.375696
203,230,11.75,-64.75,pftnclim,nclim,3026296300,2.857945,2.538204,1.228217,84.318504,5.162129,0.257666,11.415275,0.905782,1.081447,9.428045,2.466934,24.727127,2.567275,0.337029,0.274877,0.384125
203,231,11.75,-64.25,pftnclim,nclim,3026296300,2.766417,2.501636,1.208271,83.019554,5.126004,0.254438,11.634194,0.902102,1.071846,9.660247,2.465087,24.817646,2.56418,0.336935,0.27614,0.383049
203,232,11.75,-63.75,pftnclim,nclim,3026296300,2.986925,2.586158,1.248423,82.83028,5.106363,0.260619,11.823605,0.932558,1.11257,9.778477,2.466589,24.736885,2.566925,0.337034,0.274999,0.384021
203,233,11.75,-63.25,pftnclim,nclim,3026296300,3.132117,2.650121,1.313521,81.92855,5.071064,0.270848,12.054593,0.969664,1.154562,9.930367,2.46571,24.720234,2.565951,0.337057,0.274825,0.384097
203,234,11.75,-62.75,pftnclim,nclim,3026296300,3.17448,2.674549,1.356343,80.41401,5.015304,0.27594,12.271101,0.9982,1.18105,10.091849,2.462882,24.778257,2.561732,0.336993,0.275732,0.383218
203,235,11.75,-62.25,pftnclim,nclim,3026296300,3.472929,2.796694,1.460767,79.89269,4.994984,0.289689,13.257226,1.094452,1.257788,10.904985,2.444679,25.304996,2.53003,0.336241,0.283885,0.375564
203,236,11.75,-61.75,pftnclim,nclim,3026296300,3.44846,2.797408,1.44285,82.397514,5.012828,0.288544,13.034202,1.088045,1.249138,10.697018,2.443811,25.295437,2.529101,0.336269,0.283788,0.375587
203,237,11.75,-61.25,pftnclim,nclim,3026296300,3.389482,2.762363,1.421294,83.875854,4.998483,0.286661,12.907837,1.067261,1.225748,10.614826,2.444175,25.305187,2.529505,0.336256,0.283895,0.375531
203,238,11.75,-60.75,pftnclim,nclim,3026296300,3.39479,2.763773,1.429555,82.74369,5.000797,0.285881,13.067104,1.070923,1.229546,10.766635,2.444371,25.319288,2.529646,0.336246,0.284063,0.375416
203,239,11.75,-60.25,pftnclim,nclim,3026296300,3.430066,2.782544,1.444656,82.15536,5.012609,0.288201,13.105336,1.085627,1.246362,10.773347,2.444077,25.306194,2.529343,0.336258,0.283913,0.375508
203,240,11.75,-59.75,pftnclim,nclim,3026296300,3.421822,2.786154,1.453808,82.366684,5.004439,0.289685,12.981129,1.097541,1.260117,10.62347,2.443748,25.28196,2.528968,0.336275,0.283633,0.375688
203,241,11.75,-59.25,pftnclim,nclim,3026296300,3.391274,2.772456,1.452854,83.041695,5.001307,0.288653,12.963457,1.095901,1.258543,10.609014,2.444002,25.281693,2.529217,0.336268,0.283627,0.375704
203,242,11.75,-58.75,pftnclim,nclim,3026296300,3.242176,2.706625,1.390378,85.082756,5.059422,0.280062,12.405372,1.038718,1.194148,10.172506,2.444584,25.290438,2.529859,0.33625,0.283717,0.375672
203,243,11.75,-58.25,pftnclim,nclim,3026296300,3.197409,2.690223,1.375294,86.23654,5.067876,0.277074,12.2663,1.024926,1.17828,10.063095,2.444683,25.29499,2.529924,0.336246,0.283772,0.375635
203,244,11.75,-57.75,pftnclim,nclim,3026296300,3.259705,2.728179,1.401135,89.671295,5.118146,0.279098,12.544112,1.0479,1.203831,10.292382,2.444422,25.29782,2.529627,0.336251,0.283813,0.375591
203,245,11.75,-57.25,pftnclim,nclim,3026296300,3.270109,2.745629,1.401203,88.84016,5.137253,0.278263,12.49363,1.049395,1.20526,10.238976,2.444146,25.292738,2.529325,0.33626,0.283758,0.375614
203,246,11.75,-56.75,pftnclim,nclim,3026296300,3.360476,2.786432,1.450912,84.805626,5.113317,0.284086,12.953361,1.092788,1.254982,10.605592,2.444267,25.285719,2.529451,0.33626,0.283672,0.375682
203,247,11.75,-56.25,pftnclim,nclim,3026296300,3.397876,2.812395,1.466611,84.54258,5.127333,0.285163,13.059677,1.105623,1.269643,10.684412,2.444209,25.282013,2.529381,0.336262,0.28363,0.375708
203,248,11.75,-55.75,pftnclim,nclim,3026296300,3.333708,2.790821,1.428521,86.39264,5.177212,0.281061,12.677717,1.074791,1.234197,10.368728,2.443938,25.28104,2.529114,0.33627,0.283623,0.375701
203,249,11.75,-55.25,pftnclim,nclim,3026296300,3.340314,2.792123,1.440065,84.83604,5.180632,0.28216,12.754823,1.083634,1.244634,10.426556,2.444085,25.277796,2.529253,0.336267,0.283582,0.375736
203,250,11.75,-54.75,pftnclim,nclim,3026296300,3.341492,2.796352,1.435313,84.75936,5.184177,0.281761,12.684228,1.080102,1.240268,10.363859,2.443817,25.276834,2.528959,0.336274,0.283577,0.375725
203,251,11.75,-54.25,pftnclim,nclim,3026296300,3.315825,2.786512,1.410434,87.147766,5.202762,0.279678,12.47062,1.060302,1.216967,10.19335,2.443406,25.281439,2.528527,0.336283,0.28364,0.375659
203,252,11.75,-53.75,pftnclim,nclim,3026296300,3.362179,2.78493,1.395681,88.42789,5.204532,0.279323,12.435199,1.051281,1.206814,10.177105,2.443346,25.283104,2.528582,0.336281,0.283655,0.375656
203,253,11.75,-53.25,pftnclim,nclim,3026296300,3.436067,2.80971,1.415665,87.92706,5.197876,0.281995,12.63635,1.070623,1.228403,10.337324,2.443135,25.281473,2.528357,0.336288,0.283639,0.375656
203,254,11.75,-52.75,pftnclim,nclim,3026296300,3.305382,2.777335,1.390542,89.09078,5.219696,0.278584,12.325921,1.049793,1.205043,10.071085,2.443291,25.274683,2.528505,0.336286,0.283557,0.375721
203,255,11.75,-52.25,pftnclim,nclim,3026296300,3.262634,2.768046,1.390193,90.340614,5.256304,0.277899,12.278437,1.04738,1.201846,10.02921,2.443291,25.277798,2.528414,0.336288,0.283598,0.375683
203,256,11.75,-51.75,pftnclim,nclim,3026296300,3.236821,2.752665,1.389144,93.77241,5.322351,0.276346,12.343436,1.04111,1.196276,10.10605,2.444333,25.284285,2.529573,0.336258,0.283651,0.375705
203,257,11.75,-51.25,pftnclim,nclim,3026296300,3.117497,2.710921,1.347493,99.78892,5.475367,0.267156,11.989999,0.994707,1.14559,9.849702,2.446001,25.297426,2.531368,0.336206,0.283775,0.375706
203,258,11.75,-50.75,pftnclim,nclim,3026296300,2.93662,2.653065,1.296608,102.671715,5.59481,0.258722,11.429023,0.946365,1.093237,9.389421,2.447895,25.28806,2.533454,0.336155,0.283624,0.375919
204,211,12.25,-74.25,pftnclim,nclim,3020688000,2.098277,1.88928,1.149782,64.59945,4.426945,0.249674,11.902185,0.837565,0.99121,10.073412,2.467582,25.30868,2.55551,0.335642,0.283392,0.377204
204,212,12.25,-73.75,pftnclim,nclim,3020688000,5.274123,3.326907,1.947216,67.705986,4.41581,0.36241,18.057005,1.557937,1.768813,14.730256,2.437849,25.302399,2.522477,0.336414,0.284015,0.375092
204,213,12.25,-73.25,pftnclim,nclim,3020688000,5.271489,3.219368,2.052122,65.58354,4.151985,0.383529,18.131014,1.64023,1.868419,14.622365,2.439205,25.235874,2.52374,0.33639,0.283216,0.375716
204,214,12.25,-72.75,pftnclim,nclim,3020688000,4.355546,2.803639,1.677061,71.07948,4.158083,0.341328,15.492285,1.279576,1.485087,12.727622,2.446527,25.20285,2.533735,0.336186,0.282544,0.376768
204,215,12.25,-72.25,pftnclim,nclim,3020688000,3.754705,2.685592,1.675769,67.23277,4.523391,0.327954,15.432066,1.247816,1.440046,12.744203,2.448977,25.311514,2.534505,0.336115,0.28389,0.375778
204,216,12.25,-71.75,pftnclim,nclim,3020688000,5.743552,3.562832,2.18072,67.9435,4.749159,0.372784,19.315605,1.74345,1.981535,15.59062,2.438044,25.254658,2.522332,0.336414,0.283475,0.375457
204,217,12.25,-71.25,pftnclim,nclim,3020688000,5.656696,3.636909,2.019787,82.556564,4.910583,0.349187,18.598974,1.613037,1.825383,15.160553,2.435755,25.32084,2.519999,0.336462,0.284294,0.374763
204,218,12.25,-70.75,pftnclim,nclim,3020688000,5.768084,3.7366,2.031484,87.31637,5.134624,0.344495,18.612867,1.622899,1.836031,15.153938,2.435322,25.316822,2.519526,0.336473,0.284256,0.374766
204,219,12.25,-70.25,pftnclim,nclim,3020688000,5.670285,3.681153,1.989133,91.449394,5.093966,0.344014,18.320963,1.587382,1.795403,14.938178,2.435239,25.324787,2.519471,0.336474,0.28435,0.374698
204,220,12.25,-69.75,pftnclim,nclim,3020688000,4.589091,3.194967,1.693637,89.43435,4.976186,0.316732,15.874487,1.305084,1.492051,13.077354,2.441531,25.321342,2.52684,0.336309,0.284138,0.375235
204,221,12.25,-69.25,pftnclim,nclim,3020688000,4.278039,3.090715,1.625687,88.292145,4.916121,0.310552,15.155665,1.245692,1.425615,12.48436,2.442106,25.319029,2.527431,0.336296,0.284099,0.375291
204,222,12.25,-68.75,pftnclim,nclim,3020688000,4.177472,3.049067,1.591988,88.00083,4.873733,0.308474,14.839007,1.218987,1.394853,12.225168,2.441968,25.320553,2.527286,0.336301,0.284119,0.375269
204,223,12.25,-68.25,pftnclim,nclim,3020688000,4.086818,3.030113,1.568091,87.07462,4.905036,0.305256,14.581649,1.198755,1.371943,12.01095,2.44199,25.319489,2.527309,0.336301,0.284106,0.37528
204,224,12.25,-67.75,pftnclim,nclim,3020688000,3.951512,3.017408,1.554794,87.095955,5.03557,0.300571,14.400893,1.182081,1.353644,11.865168,2.442413,25.321463,2.527715,0.336291,0.284122,0.375286
204,225,12.25,-67.25,pftnclim,nclim,3020688000,3.661616,2.907976,1.480531,87.83242,5.164629,0.289423,13.425791,1.11027,1.274569,11.040951,2.443626,25.308216,2.528951,0.336263,0.283945,0.375471
204,226,12.25,-66.75,pftnclim,nclim,3020688000,3.521961,2.854959,1.438794,88.77714,5.225184,0.283431,12.912712,1.072396,1.232544,10.607773,2.444168,25.30068,2.52952,0.33625,0.283846,0.375569
204,227,12.25,-66.25,pftnclim,nclim,3020688000,3.492759,2.852081,1.431659,88.6438,5.281346,0.281225,12.834332,1.064451,1.223987,10.545893,2.444508,25.301104,2.529877,0.33624,0.283845,0.375587
204,228,12.25,-65.75,pftnclim,nclim,3020688000,3.396173,2.808703,1.402211,88.923744,5.293501,0.277926,12.572091,1.03716,1.193888,10.341043,2.445252,25.303509,2.530686,0.336219,0.283857,0.375619
204,229,12.25,-65.25,pftnclim,nclim,3020688000,3.209563,2.721402,1.355233,88.09635,5.298829,0.272328,12.22527,0.990771,1.143217,10.091283,2.446985,25.313988,2.532613,0.336169,0.283942,0.375656
204,230,12.25,-64.75,pftnclim,nclim,3020688000,3.075098,2.659496,1.320497,86.62972,5.271055,0.268363,11.977666,0.959904,1.108651,9.909111,2.44786,25.323523,2.533562,0.336143,0.284037,0.375636
204,231,12.25,-64.25,pftnclim,nclim,3020688000,2.904819,2.580591,1.265649,86.094536,5.232423,0.261882,11.343068,0.920789,1.092,9.330281,2.463832,24.772078,2.562776,0.336973,0.275635,0.383338
204,232,12.25,-63.75,pftnclim,nclim,3020688000,2.899626,2.566295,1.262679,85.06234,5.195072,0.262168,11.36839,0.919713,1.091149,9.357529,2.463995,24.773706,2.56297,0.336969,0.275649,0.383338
204,233,12.25,-63.25,pftnclim,nclim,3020688000,2.97998,2.602373,1.285781,84.249916,5.156339,0.265652,11.520074,0.938877,1.108892,9.472305,2.461707,24.825125,2.559399,0.336904,0.276454,0.382565
204,234,12.25,-62.75,pftnclim,nclim,3020688000,3.23906,2.709062,1.375171,82.33463,5.116179,0.277802,12.527106,1.008002,1.161891,10.357213,2.446686,25.326616,2.532227,0.336177,0.2841,0.375522
204,235,12.25,-62.25,pftnclim,nclim,3020688000,3.472419,2.821659,1.447493,81.80612,5.090726,0.286656,13.028126,1.086264,1.247533,10.69433,2.443957,25.297728,2.529239,0.336262,0.283815,0.375574
204,236,12.25,-61.75,pftnclim,nclim,3020688000,3.460239,2.810013,1.452399,81.784,5.072031,0.287698,13.123099,1.090894,1.25292,10.779286,2.444176,25.300243,2.529468,0.336256,0.28384,0.375567
204,237,12.25,-61.25,pftnclim,nclim,3020688000,3.44824,2.795993,1.454788,83.21076,5.054332,0.287851,13.23131,1.090096,1.252243,10.88897,2.444559,25.310226,2.529866,0.336243,0.283952,0.375507
204,238,12.25,-60.75,pftnclim,nclim,3020688000,3.455858,2.805542,1.45093,84.20357,5.073565,0.286884,13.234379,1.087077,1.248099,10.899204,2.444312,25.316912,2.529581,0.336247,0.284038,0.375431
204,239,12.25,-60.25,pftnclim,nclim,3020688000,3.451275,2.809441,1.444457,85.28011,5.126911,0.286826,13.097782,1.084059,1.244624,10.769099,2.444026,25.30716,2.529305,0.336258,0.283925,0.375499
204,240,12.25,-59.75,pftnclim,nclim,3020688000,3.495547,2.829659,1.478047,84.670296,5.112389,0.290416,13.265193,1.112377,1.277444,10.875372,2.444035,25.291136,2.529282,0.336262,0.283738,0.37563
204,241,12.25,-59.25,pftnclim,nclim,3020688000,3.405563,2.79815,1.445334,89.54092,5.173151,0.286022,12.893407,1.087927,1.250065,10.555414,2.444135,25.280533,2.529419,0.336264,0.283607,0.37573
204,242,12.25,-58.75,pftnclim,nclim,3020688000,3.293337,2.748823,1.405835,89.39306,5.181471,0.280291,12.503566,1.052085,1.209837,10.241643,2.444565,25.282047,2.529877,0.336252,0.283616,0.375746
204,243,12.25,-58.25,pftnclim,nclim,3020688000,3.242836,2.733294,1.400712,85.415306,5.184687,0.276006,12.468556,1.039814,1.196126,10.232616,2.445173,25.29655,2.530416,0.33623,0.283784,0.37565
204,244,12.25,-57.75,pftnclim,nclim,3020688000,3.295784,2.768671,1.414404,86.10859,5.203903,0.277082,12.581148,1.054968,1.212371,10.31381,2.444533,25.294146,2.529714,0.336248,0.28377,0.375624
204,245,12.25,-57.25,pftnclim,nclim,3020688000,3.342138,2.801336,1.431862,85.44324,5.222902,0.278837,12.708539,1.072742,1.232335,10.403461,2.444223,25.286495,2.529392,0.336259,0.283684,0.37567
204,246,12.25,-56.75,pftnclim,nclim,3020688000,3.382775,2.823072,1.451532,84.965866,5.212956,0.281703,12.910212,1.093948,1.256117,10.560146,2.444023,25.281597,2.52919,0.336267,0.283629,0.3757
204,247,12.25,-56.25,pftnclim,nclim,3020688000,3.419502,2.848998,1.471285,85.131065,5.238694,0.282741,13.078641,1.109776,1.274251,10.694614,2.444084,25.280237,2.529238,0.336266,0.283613,0.375713
204,248,12.25,-55.75,pftnclim,nclim,3020688000,3.315918,2.797551,1.426369,86.55203,5.243373,0.278028,12.556477,1.069725,1.229385,10.257366,2.444268,25.27302,2.529461,0.336262,0.283522,0.375789
204,249,12.25,-55.25,pftnclim,nclim,3020688000,3.26055,2.758667,1.429592,83.90116,5.222044,0.277522,12.54248,1.067969,1.229179,10.245331,2.445313,25.267385,2.530573,0.336237,0.283434,0.375906
204,250,12.25,-54.75,pftnclim,nclim,3020688000,3.215624,2.742287,1.402445,84.69192,5.253517,0.274622,12.287397,1.04612,1.203776,10.037502,2.445055,25.269424,2.530297,0.336243,0.283463,0.375872
204,251,12.25,-54.25,pftnclim,nclim,3020688000,3.206616,2.744742,1.382934,86.93119,5.271791,0.273023,12.11605,1.031659,1.186193,9.898198,2.444422,25.2739,2.52961,0.336258,0.28353,0.37579
204,252,12.25,-53.75,pftnclim,nclim,3020688000,3.179576,2.73206,1.366424,88.11328,5.267524,0.271349,11.997585,1.017816,1.169816,9.809953,2.444232,25.28133,2.529387,0.33626,0.283624,0.375712
204,253,12.25,-53.25,pftnclim,nclim,3020688000,3.13675,2.708733,1.353212,88.460846,5.276908,0.269682,11.869802,1.005428,1.156237,9.708137,2.444615,25.280716,2.529813,0.33625,0.283608,0.375745
204,254,12.25,-52.75,pftnclim,nclim,3020688000,3.20792,2.748796,1.378706,88.928185,5.290859,0.273189,12.109358,1.028951,1.182676,9.897729,2.444288,25.27748,2.52948,0.33626,0.283575,0.375752
204,255,12.25,-52.25,pftnclim,nclim,3020688000,3.201544,2.748531,1.371305,91.67944,5.353241,0.271494,12.106845,1.019248,1.17173,9.915867,2.444554,25.288717,2.529768,0.336248,0.283704,0.375675
204,256,12.25,-51.75,pftnclim,nclim,3020688000,3.141004,2.721351,1.36317,95.3797,5.414301,0.268671,12.175334,1.005588,1.157154,10.012593,2.445846,25.309772,2.53109,0.336207,0.283932,0.375576
204,257,12.25,-51.25,pftnclim,nclim,3020688000,3.077637,2.713807,1.348481,100.45374,5.541775,0.264878,12.030624,0.989871,1.140662,9.900092,2.446724,25.308022,2.532074,0.336182,0.283891,0.375655
205,212,12.75,-73.75,pftnclim,nclim,3014849500,2.573189,2.1818,1.354422,58.44636,4.555508,0.270628,13.405107,0.993572,1.177389,11.234146,2.465789,25.044945,2.559869,0.336399,0.27946,0.380355
205,213,12.75,-73.25,pftnclim,nclim,3014849500,3.159064,2.447018,1.553526,60.48978,4.382761,0.307411,13.997127,1.149512,1.35639,11.491224,2.462445,24.894375,2.557842,0.336685,0.277536,0.381658
205,214,12.75,-72.75,pftnclim,nclim,3014849500,3.428062,2.572572,1.620038,65.842545,4.354223,0.319408,14.823285,1.203042,1.390646,12.229596,2.450433,25.301994,2.535959,0.336087,0.283749,0.375945
205,215,12.75,-72.25,pftnclim,nclim,3014849500,3.580652,2.567348,1.790668,58.599697,4.353064,0.336441,14.35858,1.33195,1.547505,11.479125,2.452828,25.138176,2.537834,0.33606,0.281811,0.377391
205,216,12.75,-71.75,pftnclim,nclim,3014849500,3.112783,2.372037,1.633312,55.80592,4.508845,0.306912,13.530461,1.196719,1.400166,10.933576,2.459044,25.156033,2.54481,0.335887,0.281876,0.377701
205,217,12.75,-71.25,pftnclim,nclim,3014849500,5.786455,3.663603,2.122852,69.572754,4.804154,0.361065,19.22782,1.698129,1.924167,15.605525,2.436464,25.296011,2.52065,0.336448,0.283993,0.375005
205,218,12.75,-70.75,pftnclim,nclim,3014849500,5.793125,3.694895,2.09823,72.8659,4.863013,0.356754,19.089104,1.674383,1.896231,15.518492,2.436111,25.30701,2.520298,0.336454,0.28413,0.374892
205,219,12.75,-70.25,pftnclim,nclim,3014849500,5.528714,3.580988,1.947725,82.345085,4.79489,0.34668,18.089495,1.551858,1.754906,14.782732,2.435365,25.336773,2.519629,0.336469,0.284487,0.374609
205,220,12.75,-69.75,pftnclim,nclim,3014849500,5.328775,3.466074,1.862701,86.90543,4.662488,0.343924,17.499508,1.48226,1.675836,14.341412,2.435383,25.34982,2.519739,0.336466,0.284634,0.374513
205,221,12.75,-69.25,pftnclim,nclim,3014849500,4.882801,3.199688,1.686449,91.85862,4.577666,0.335646,15.802276,1.326789,1.516948,12.95854,2.439916,25.279697,2.525604,0.336348,0.283655,0.375538
205,222,12.75,-68.75,pftnclim,nclim,3014849500,4.399291,3.014502,1.548241,94.45548,4.622212,0.313792,14.338202,1.204147,1.408084,11.725972,2.456115,24.804773,2.553742,0.337027,0.276326,0.382394
205,223,12.75,-68.25,pftnclim,nclim,3014849500,4.356204,3.059635,1.567152,92.71185,4.783693,0.310364,14.538806,1.215947,1.420957,11.901903,2.45643,24.818851,2.553923,0.33702,0.276493,0.382277
205,224,12.75,-67.75,pftnclim,nclim,3014849500,4.27591,3.102462,1.574254,91.38209,4.975103,0.304866,14.731509,1.214257,1.425965,12.091288,2.459098,24.77513,2.557912,0.337069,0.275773,0.383012
205,225,12.75,-67.25,pftnclim,nclim,3014849500,4.092553,3.098531,1.553349,90.56483,5.2005,0.296299,14.422784,1.18192,1.389887,11.850976,2.459969,24.782534,2.558759,0.33705,0.275845,0.382999
205,226,12.75,-66.75,pftnclim,nclim,3014849500,3.61558,2.901437,1.466369,90.56332,5.288971,0.285707,13.315818,1.092414,1.256128,10.967276,2.444729,25.310284,2.530188,0.33623,0.283945,0.375534
205,227,12.75,-66.25,pftnclim,nclim,3014849500,3.513423,2.865849,1.441873,89.92217,5.333009,0.281256,12.952605,1.072803,1.234532,10.645271,2.444987,25.296522,2.53046,0.336227,0.283777,0.375667
205,228,12.75,-65.75,pftnclim,nclim,3014849500,3.45694,2.84775,1.424404,89.64262,5.346641,0.278523,12.747894,1.056134,1.215819,10.475943,2.445225,25.296804,2.530681,0.336221,0.283778,0.375676
205,229,12.75,-65.25,pftnclim,nclim,3014849500,3.456602,2.852184,1.426146,88.51658,5.340964,0.278344,12.751868,1.057307,1.216788,10.477774,2.44507,25.298632,2.530472,0.336225,0.283805,0.375645
205,230,12.75,-64.75,pftnclim,nclim,3014849500,3.381021,2.816274,1.404106,86.717186,5.316426,0.276756,12.567505,1.036358,1.193504,10.337644,2.445552,25.302736,2.530998,0.336212,0.283843,0.375644
205,231,12.75,-64.25,pftnclim,nclim,3014849500,3.130151,2.689368,1.336369,86.89106,5.302199,0.26986,12.029346,0.974135,1.125453,9.929756,2.447799,25.308577,2.533529,0.336149,0.283859,0.375762
205,232,12.75,-63.75,pftnclim,nclim,3014849500,3.124762,2.672854,1.337054,85.88568,5.253997,0.271338,12.054523,0.975657,1.127208,9.951658,2.447842,25.308361,2.533578,0.336149,0.283854,0.375768
205,233,12.75,-63.25,pftnclim,nclim,3014849500,3.16503,2.685686,1.348362,84.10181,5.205083,0.273323,12.132398,0.986341,1.138892,10.007164,2.447409,25.305786,2.53309,0.336162,0.283834,0.375757
205,234,12.75,-62.75,pftnclim,nclim,3014849500,3.246374,2.718978,1.372793,83.65774,5.170434,0.27688,12.327583,1.01028,1.164777,10.152525,2.446419,25.303501,2.531964,0.336191,0.28383,0.375702
205,235,12.75,-62.25,pftnclim,nclim,3014849500,3.450288,2.819379,1.432061,83.99187,5.135372,0.284029,12.874348,1.07241,1.231983,10.569955,2.444042,25.297922,2.529349,0.336258,0.283815,0.37558
205,236,12.75,-61.75,pftnclim,nclim,3014849500,3.508574,2.841635,1.458822,83.91315,5.107094,0.287952,13.253699,1.096638,1.259237,10.897824,2.444072,25.305294,2.529394,0.336257,0.2839,0.375522
205,237,12.75,-61.25,pftnclim,nclim,3014849500,3.554506,2.860694,1.480917,84.81558,5.12679,0.290516,13.569994,1.116258,1.281475,11.17226,2.44422,25.31123,2.52956,0.336252,0.283967,0.375484
205,238,12.75,-60.75,pftnclim,nclim,3014849500,3.567994,2.866613,1.488134,85.190025,5.143585,0.291377,13.650991,1.122625,1.288502,11.239864,2.444163,25.312607,2.529486,0.336253,0.283985,0.375466
205,239,12.75,-60.25,pftnclim,nclim,3014849500,3.547238,2.860393,1.484757,85.547516,5.190291,0.290166,13.533861,1.117398,1.28272,11.133744,2.444157,25.309286,2.529447,0.336253,0.283948,0.37549
205,240,12.75,-59.75,pftnclim,nclim,3014849500,3.590432,2.885031,1.50898,85.25877,5.180664,0.291879,13.584539,1.137411,1.305708,11.14142,2.443927,25.294712,2.52915,0.336263,0.283784,0.37559
205,241,12.75,-59.25,pftnclim,nclim,3014849500,3.507232,2.861698,1.473759,91.536644,5.294943,0.286716,13.160652,1.108084,1.273008,10.779559,2.444036,25.284859,2.529305,0.336262,0.283663,0.375685
205,242,12.75,-58.75,pftnclim,nclim,3014849500,3.334001,2.785147,1.425122,91.86405,5.341324,0.278227,12.735709,1.059232,1.21927,10.457209,2.445416,25.292759,2.530792,0.336223,0.283728,0.375712
205,243,12.75,-58.25,pftnclim,nclim,3014849500,3.240335,2.750426,1.409881,88.603424,5.33442,0.273277,12.624263,1.039685,1.197635,10.386943,2.446391,25.30619,2.53172,0.336193,0.283875,0.375649
205,244,12.75,-57.75,pftnclim,nclim,3014849500,3.298911,2.791447,1.42644,86.01996,5.341714,0.273895,12.697299,1.056311,1.21563,10.425358,2.445627,25.299095,2.530873,0.336215,0.283809,0.375654
205,245,12.75,-57.25,pftnclim,nclim,3014849500,3.42356,2.868383,1.465196,85.38035,5.358545,0.278557,12.975816,1.097338,1.260913,10.617564,2.444406,25.283556,2.529581,0.336253,0.283647,0.375705
205,246,12.75,-56.75,pftnclim,nclim,3014849500,3.443693,2.883667,1.473107,86.48014,5.363115,0.27979,13.093398,1.108983,1.273508,10.710909,2.444134,25.282585,2.529295,0.336262,0.28364,0.375696
205,247,12.75,-56.25,pftnclim,nclim,3014849500,3.411654,2.864621,1.469145,88.68238,5.372692,0.27927,13.035137,1.104376,1.268915,10.661845,2.444474,25.279778,2.529665,0.336254,0.2836,0.375743
205,248,12.75,-55.75,pftnclim,nclim,3014849500,3.231642,2.769804,1.402718,88.015724,5.353394,0.271584,12.265635,1.043197,1.200956,10.021483,2.445258,25.269705,2.530521,0.336235,0.283463,0.375883
205,249,12.75,-55.25,pftnclim,nclim,3014849500,3.211025,2.74632,1.412739,84.78888,5.308433,0.272704,12.364304,1.0488,1.208176,10.107327,2.445877,25.2704,2.531159,0.33622,0.28346,0.375916
205,250,12.75,-54.75,pftnclim,nclim,3014849500,3.186446,2.739993,1.388863,85.96549,5.316619,0.270909,12.131043,1.031887,1.187898,9.91126,2.445255,25.270523,2.530496,0.336236,0.283474,0.375874
205,251,12.75,-54.25,pftnclim,nclim,3014849500,3.203529,2.753488,1.38513,87.27993,5.325795,0.271156,12.119438,1.031189,1.185978,9.902271,2.444636,25.274776,2.529819,0.336251,0.283538,0.375794
205,252,12.75,-53.75,pftnclim,nclim,3014849500,3.186107,2.746041,1.375395,88.18741,5.334944,0.270114,12.051273,1.022414,1.175569,9.853291,2.444531,25.280651,2.529686,0.336252,0.283612,0.375734
205,253,12.75,-53.25,pftnclim,nclim,3014849500,3.045557,2.682503,1.335285,89.55167,5.352128,0.264067,11.654929,0.983821,1.13276,9.538349,2.445692,25.284824,2.530861,0.336219,0.283642,0.375768
205,254,12.75,-52.75,pftnclim,nclim,3014849500,2.976859,2.654698,1.322314,90.5129,5.379465,0.262072,11.557235,0.970124,1.118174,9.46894,2.446481,25.286814,2.531732,0.336198,0.283648,0.375808
205,255,12.75,-52.25,pftnclim,nclim,3014849500,3.038239,2.683563,1.337442,94.3609,5.444293,0.263257,11.675206,0.98528,1.135363,9.554563,2.446259,25.279554,2.531524,0.336205,0.283565,0.375858
205,256,12.75,-51.75,pftnclim,nclim,3014849500,3.05711,2.702234,1.347488,97.719734,5.528539,0.262898,11.768854,0.992418,1.143971,9.632465,2.446544,25.278515,2.531844,0.336196,0.283547,0.375887
206,217,13.25,-71.25,pftnclim,nclim,3008781600,6.051601,3.520097,2.531504,51.604855,4.538295,0.413479,18.520245,2.033722,2.328858,14.157662,2.440161,24.995125,2.523378,0.336401,0.280456,0.377614
206,218,13.25,-70.75,pftnclim,nclim,3008781600,5.933403,3.617937,2.315466,57.693253,4.607172,0.38493,19.690247,1.852768,2.106966,15.730514,2.438,25.212555,2.521917,0.336421,0.283005,0.375758
