ny,nx,lat,lon,forest,area_m2,gpp,ra,npp,rc,et,cue,cmass,cleaf,cfroot,cawood,tleaf_cwm,twood_cwm,troot_cwm,aleaf_cwm,awood_cwm,aroot_cwm
190,231,5.25,-64.25,1,3078101000.0,2.608876,2.165525,1.159932,73.56756,4.420756,0.27616,13.971334,0.824408,0.843062,12.303864,2.427283,28.334408,2.427283,32.863586,33.05681,33.524406
190,232,5.25,-63.75,1,3078101000.0,1.617675,1.484205,0.754127,74.72819,4.413555,0.242988,11.03475,0.552241,0.587438,9.895071,2.465345,28.334827,2.465345,32.67327,33.0573,33.714363
190,233,5.25,-63.25,1,3078101000.0,1.832928,1.631332,0.842372,74.70166,4.403867,0.252962,11.676064,0.61102,0.642814,10.42223,2.455622,28.333145,2.455622,32.721893,33.055336,33.667152
190,234,5.25,-62.75,1,3078101000.0,1.572177,1.434132,0.72403,76.01391,4.382096,0.245692,10.814717,0.531613,0.568694,9.714411,2.469883,28.325333,2.469883,32.650585,33.04622,33.744972
190,235,5.25,-62.25,1,3078101000.0,0.882288,0.972032,0.413512,68.90224,4.445059,0.192069,8.100994,0.34233,0.409135,7.349529,2.919259,27.577785,2.919259,30.403702,32.174084,36.61481
190,236,5.25,-61.75,1,3078101000.0,1.114451,1.275369,0.550271,69.03414,4.459689,0.196472,8.812949,0.454126,0.540184,7.818638,2.920099,27.602962,2.920099,30.399508,32.203457,36.598026
190,237,5.25,-61.25,1,3078101000.0,1.250331,1.261111,0.628645,76.62381,4.414595,0.227007,10.026694,0.467109,0.50247,9.057116,2.474044,28.375391,2.474044,32.629784,33.10462,33.72406
190,238,5.25,-60.75,1,3078101000.0,1.618927,1.809714,0.783745,69.78867,4.575071,0.205047,10.336392,0.648067,0.772606,8.91572,2.907967,27.239,2.907967,30.460165,31.778833,36.840664
190,239,5.25,-60.25,1,3078101000.0,1.262175,1.475064,0.634331,73.82588,4.674547,0.193716,9.490177,0.524364,0.624769,8.341044,2.914252,27.427567,2.914252,30.42874,31.998827,36.71496
190,247,5.25,-56.25,1,3078101000.0,1.319743,1.545417,0.665674,68.85817,4.71687,0.190436,9.363905,0.550859,0.655671,8.157374,2.913746,27.412374,2.913746,30.43127,31.981104,36.725082
190,248,5.25,-55.75,1,3078101000.0,1.464542,1.472061,0.76027,76.47975,4.61496,0.225618,10.552862,0.551128,0.577216,9.424519,2.452559,28.375797,2.452559,32.7372,33.105095,33.616295
190,249,5.25,-55.25,1,3078101000.0,1.375214,1.401425,0.726779,75.55307,4.568284,0.222094,10.276899,0.527809,0.555017,9.194073,2.456347,28.379534,2.456347,32.71826,33.109455,33.632122
190,250,5.25,-54.75,1,3078101000.0,1.38143,1.653628,0.722294,68.369934,4.596053,0.19257,9.275675,0.594378,0.707833,7.973464,2.909225,27.276743,2.909225,30.453873,31.822866,36.8155
190,251,5.25,-54.25,1,3078101000.0,1.462443,1.724994,0.758291,68.44895,4.543234,0.196351,9.562102,0.623821,0.743222,8.195059,2.907578,27.227327,2.907578,30.462112,31.765215,36.84845
190,252,5.25,-53.75,1,3078101000.0,2.23043,2.019637,1.107831,74.68836,4.401481,0.259683,13.034549,0.791253,0.807589,11.435707,2.424692,28.314007,2.424692,32.876537,33.03301,33.528458
190,253,5.25,-53.25,1,3078101000.0,2.613755,2.227317,1.224369,74.63639,4.363814,0.276474,13.921088,0.876355,0.894325,12.15041,2.431923,28.292868,2.431923,32.84039,33.008347,33.582226
190,254,5.25,-52.75,1,3078101000.0,2.81632,2.330427,1.264375,76.016655,4.357918,0.281593,14.296374,0.909974,0.928528,12.457872,2.433089,28.28719,2.433089,32.834553,33.001724,33.592785
190,255,5.25,-52.25,1,3078101000.0,2.885697,2.354008,1.298401,74.910095,4.34047,0.28574,14.73204,0.928495,0.946341,12.857204,2.431818,28.301163,2.431818,32.84091,33.01802,33.57479
190,256,5.25,-51.75,1,3078101000.0,2.766064,2.292068,1.27771,75.5488,4.352146,0.283344,14.198939,0.905275,0.918922,12.374743,2.416895,28.274397,2.416895,32.915524,32.986797,33.52248
190,257,5.25,-51.25,1,3078101000.0,2.513537,2.252985,1.155839,77.08337,4.403362,0.259597,12.987165,0.879984,0.909163,11.198019,2.439636,28.153824,2.439636,32.80182,32.846127,33.736656
190,258,5.25,-50.75,1,3078101000.0,1.81355,1.745179,0.951791,81.91221,4.504634,0.239721,11.408346,0.677659,0.699199,10.031489,2.4359,28.292156,2.4359,32.820503,33.007515,33.6027
190,259,5.25,-50.25,1,3078101000.0,1.260268,1.323779,0.683507,83.77646,4.605117,0.213966,9.415616,0.494009,0.522643,8.398965,2.46133,28.330013,2.46133,32.69335,33.05168,33.698307
190,260,5.25,-49.75,1,3078101000.0,1.131726,1.219806,0.613148,85.54776,4.665803,0.207791,8.687107,0.445334,0.475694,7.76608,2.469504,28.314373,2.469504,32.652477,33.033432,33.752205
190,261,5.25,-49.25,1,3078101000.0,1.305395,1.589313,0.680984,80.42362,4.86973,0.184487,8.476339,0.55672,0.663229,7.256391,2.907443,27.223284,2.907443,30.462786,31.760498,36.851143
191,213,5.75,-73.25,1,3075515400.0,1.071593,1.149746,0.499962,73.09131,4.362747,0.203125,8.668706,0.415347,0.500446,7.752913,2.902073,27.062193,2.902073,30.489635,31.572557,36.958538
191,214,5.75,-72.75,1,3075515400.0,1.468647,1.352124,0.674305,79.30964,4.340281,0.243778,10.674335,0.513012,0.559218,9.602105,2.483256,28.249626,2.483256,32.58372,32.9579,33.874928
191,215,5.75,-72.25,1,3075515400.0,1.382587,1.452268,0.637805,70.39481,4.426979,0.210786,9.641596,0.52808,0.633478,8.480038,2.90276,27.082808,2.90276,30.486197,31.59661,36.944794
191,220,5.75,-69.75,1,3075515400.0,1.778814,1.841902,0.819065,67.401344,4.454046,0.214472,10.874136,0.667849,0.797612,9.408675,2.905421,27.162615,2.905421,30.4729,31.689716,36.891594
191,221,5.75,-69.25,1,3075515400.0,2.376818,2.0068,1.090338,73.03139,4.390342,0.270408,13.69756,0.776538,0.799193,12.121829,2.434622,28.355064,2.434622,32.826893,33.08091,33.543896
191,222,5.75,-68.75,1,3075515400.0,2.345162,1.986465,1.076967,72.366844,4.371813,0.269798,13.581013,0.767012,0.789667,12.024334,2.435087,28.358227,2.435087,32.824566,33.0846,33.54358
191,223,5.75,-68.25,1,3075515400.0,1.766871,1.829033,0.810807,65.39057,4.434397,0.215347,10.698148,0.662467,0.791119,9.244562,2.905218,27.156555,2.905218,30.47391,31.682648,36.895634
191,225,5.75,-67.25,1,3075515400.0,0.801201,0.922801,0.39406,64.8545,4.44778,0.191366,8.199902,0.325965,0.389579,7.484357,2.921508,27.645243,2.921508,30.392458,32.25278,36.56983
191,226,5.75,-66.75,1,3075515400.0,1.320368,1.287888,0.640357,72.856964,4.394649,0.233704,10.460864,0.47808,0.519844,9.462938,2.481742,28.34318,2.481742,32.59129,33.067043,33.789394
191,227,5.75,-66.25,1,3075515400.0,1.780155,1.640422,0.856261,71.97265,4.420815,0.246459,11.891721,0.61902,0.648598,10.624104,2.452484,28.369186,2.452484,32.737583,33.09738,33.62143
191,228,5.75,-65.75,1,3075515400.0,2.843319,2.300831,1.241986,72.31383,4.457585,0.283021,14.633837,0.885414,0.902504,12.845919,2.423094,28.31565,2.423094,32.884533,33.034927,33.519093
191,229,5.75,-65.25,1,3075515400.0,3.486886,2.606088,1.417797,72.80399,4.472945,0.303924,15.925281,1.016042,1.030629,13.87861,2.415225,28.253735,2.415225,32.923878,32.962692,33.53135
191,230,5.75,-64.75,1,3075515400.0,3.117475,2.449072,1.3271,72.84185,4.466774,0.292371,15.240075,0.944305,0.958933,13.336837,2.418266,28.300278,2.418266,32.90867,33.01699,33.50776
191,231,5.75,-64.25,1,3075515400.0,2.315378,2.006468,1.068725,73.54891,4.457311,0.263814,13.259687,0.759144,0.78021,11.720333,2.433218,28.352928,2.433218,32.833916,33.07842,33.538647
191,232,5.75,-63.75,1,3075515400.0,1.799456,1.885968,0.82291,67.08474,4.505288,0.213493,10.491177,0.671611,0.801914,9.017651,2.904061,27.121826,2.904061,30.479692,31.642132,36.918777
191,233,5.75,-63.25,1,3075515400.0,1.684393,1.733128,0.754867,67.23142,4.489756,0.214613,10.274565,0.618451,0.738706,8.917408,2.906063,27.181892,2.906063,30.469685,31.712208,36.87874
191,237,5.75,-61.25,1,3075515400.0,1.634927,1.79859,0.783073,68.272316,4.488267,0.209079,10.145458,0.644281,0.768039,8.733139,2.907561,27.226841,2.907561,30.462193,31.764648,36.84877
191,238,5.75,-60.75,1,3075515400.0,1.64767,1.784371,0.816262,68.63085,4.51956,0.212854,9.882063,0.641636,0.766309,8.474117,2.902976,27.089277,2.902976,30.485119,31.604156,36.94048
191,239,5.75,-60.25,1,3075515400.0,1.59282,1.807183,0.783889,70.1549,4.573207,0.202152,10.136512,0.645326,0.769166,8.722019,2.907764,27.232912,2.907764,30.461182,31.77173,36.844727
191,240,5.75,-59.75,1,3075515400.0,1.483793,1.708985,0.73776,73.08116,4.65186,0.197771,9.953889,0.607438,0.723746,8.622705,2.910249,27.30746,2.910249,30.448755,31.858704,36.79502
191,241,5.75,-59.25,1,3075515400.0,0.874926,1.063224,0.447206,72.0337,4.750481,0.181433,8.64209,0.375482,0.438062,7.828546,3.0,30.0,3.0,30.0,35.0,35.0
191,243,5.75,-58.25,1,3075515400.0,0.905187,1.114439,0.477527,78.07789,4.926267,0.179537,8.230331,0.392871,0.465825,7.371635,2.929167,27.87502,2.929167,30.354164,32.520855,36.416653
191,244,5.75,-57.75,1,3075515400.0,0.994866,1.212893,0.521317,76.24641,4.917949,0.182194,8.50655,0.428145,0.50857,7.569835,2.923684,27.710526,2.923684,30.381578,32.328945,36.526314
191,245,5.75,-57.25,1,3075515400.0,0.875712,1.07812,0.455983,69.57578,4.854548,0.178321,8.750939,0.383779,0.447742,7.919419,3.0,30.0,3.0,30.0,35.0,35.0
191,246,5.75,-56.75,1,3075515400.0,0.75094,0.927607,0.389138,65.83716,4.77765,0.173982,8.293289,0.330813,0.385948,7.576529,3.0,30.0,3.0,30.0,35.0,35.0
191,247,5.75,-56.25,1,3075515400.0,1.484458,1.723088,0.749783,67.9995,4.694089,0.19503,9.639868,0.616534,0.734234,8.289101,2.909264,27.27791,2.909264,30.453682,31.824228,36.814728
191,248,5.75,-55.75,1,3075515400.0,1.269103,1.325081,0.67873,76.7299,4.588859,0.215036,9.71719,0.492098,0.519466,8.705626,2.459957,28.3834,2.459957,32.70021,33.113968,33.64695
191,249,5.75,-55.25,1,3075515400.0,1.229747,1.288884,0.663773,76.15092,4.560025,0.214211,9.672704,0.48229,0.510528,8.679885,2.462434,28.389843,2.462434,32.68783,33.121483,33.653965
191,250,5.75,-54.75,1,3075515400.0,1.381159,1.552324,0.74929,69.00146,4.598427,0.203663,9.84956,0.561744,0.66997,8.617846,2.911109,27.333256,2.911109,30.444458,31.8888,36.777832
191,251,5.75,-54.25,1,3075515400.0,1.510679,1.517807,0.801082,76.29842,4.497715,0.227721,10.71231,0.57444,0.598505,9.539364,2.447744,28.37632,2.447744,32.76128,33.105705,33.59179
191,252,5.75,-53.75,1,3075515400.0,2.165377,1.98281,1.092843,74.323586,4.458899,0.255647,13.020846,0.77963,0.796963,11.444254,2.426824,28.326859,2.426824,32.865883,33.048004,33.528404
191,253,5.75,-53.25,1,3075515400.0,2.548423,2.190648,1.219422,74.094086,4.436825,0.273741,14.007021,0.865854,0.881148,12.260019,2.421015,28.305859,2.421015,32.894928,33.023502,33.516857
191,254,5.75,-52.75,1,3075515400.0,2.955933,2.353272,1.291955,76.21188,4.428661,0.287143,14.684284,0.920637,0.938773,12.824875,2.431047,28.293001,2.431047,32.84477,33.0085,33.577736
191,255,5.75,-52.25,1,3075515400.0,2.88118,2.302342,1.289696,73.94519,4.436399,0.285043,14.87195,0.911637,0.926797,13.033516,2.419742,28.314636,2.419742,32.901287,33.033745,33.50318
191,256,5.75,-51.75,1,3075515400.0,2.495642,2.167019,1.212337,73.97813,4.46435,0.27119,14.116356,0.859174,0.875036,12.382145,2.422549,28.325867,2.422549,32.88726,33.046844,33.507854
191,257,5.75,-51.25,1,3075515400.0,2.035219,1.90405,1.051232,75.236084,4.522559,0.249265,12.564871,0.747448,0.766828,11.050594,2.430501,28.319197,2.430501,32.847496,33.039062,33.553177
191,258,5.75,-50.75,1,3075515400.0,1.308314,1.36138,0.714442,79.11456,4.614609,0.215795,9.929686,0.515725,0.544571,8.869389,2.459935,28.353111,2.459935,32.700325,33.07863,33.672085
191,259,5.75,-50.25,1,3075515400.0,0.891506,1.140451,0.489471,72.439804,4.806188,0.173225,8.273204,0.408088,0.476102,7.389015,3.0,30.0,3.0,30.0,35.0,35.0
191,261,5.75,-49.25,1,3075515400.0,0.612181,0.819067,0.338165,75.969795,4.953706,0.159074,6.951972,0.286107,0.333792,6.332072,3.0,30.0,3.0,30.0,35.0,35.0
192,222,6.25,-68.75,1,3072695800.0,1.851577,1.896067,0.845703,65.78295,4.463611,0.217389,10.661418,0.685428,0.818755,9.157234,2.903075,27.09224,2.903075,30.48463,31.607613,36.93851
192,223,6.25,-68.25,1,3072695800.0,1.499638,1.584632,0.698216,65.862755,4.458811,0.206177,9.85815,0.568251,0.678583,8.611316,2.908343,27.250288,2.908343,30.458284,31.792004,36.83314
192,224,6.25,-67.75,1,3072695800.0,0.943485,1.054826,0.457671,65.15289,4.457001,0.192009,8.370978,0.374169,0.446755,7.550054,2.918706,27.561184,2.918706,30.40647,32.154713,36.625877
192,225,6.25,-67.25,1,3072695800.0,0.908424,1.041489,0.451713,64.87949,4.445855,0.192583,8.422893,0.370318,0.442341,7.610235,2.918651,27.559526,2.918651,30.406746,32.15278,36.62698
192,226,6.25,-66.75,1,3072695800.0,1.36936,1.329421,0.670402,72.443756,4.401618,0.233856,10.629621,0.495886,0.534903,9.598831,2.476251,28.35901,2.476251,32.618744,33.08551,33.74875
192,227,6.25,-66.25,1,3072695800.0,2.203584,1.932919,1.033291,72.04226,4.449263,0.260075,13.178585,0.737898,0.760794,11.679893,2.436771,28.36332,2.436771,32.816147,33.090538,33.54776
192,228,6.25,-65.75,1,3072695800.0,3.379796,2.566085,1.401714,72.12081,4.478698,0.301047,15.858518,1.003016,1.017485,13.838018,2.415924,28.269339,2.415924,32.92038,32.980896,33.521835
192,229,6.25,-65.25,1,3072695800.0,3.537214,2.693417,1.376709,72.8934,4.484221,0.291898,15.794058,1.044205,1.073802,13.676052,2.437683,28.200054,2.437683,32.81159,32.900063,33.68837
192,230,6.25,-64.75,1,3072695800.0,3.073418,2.436561,1.325135,73.05163,4.488476,0.291043,15.277171,0.942728,0.957899,13.376544,2.419094,28.304506,2.419094,32.904533,33.021923,33.50838
192,231,6.25,-64.25,1,3072695800.0,1.777962,1.894921,0.833888,66.424736,4.54594,0.211484,10.452403,0.677714,0.809248,8.965442,2.903391,27.101734,2.903391,30.483047,31.618689,36.93218
192,236,6.25,-61.75,1,3072695800.0,0.899209,1.056402,0.451841,66.42706,4.500349,0.189347,8.506969,0.374865,0.442638,7.689467,2.940689,28.220657,2.940689,30.296558,32.924103,36.186234
192,237,6.25,-61.25,1,3072695800.0,1.204441,1.226854,0.608633,74.966545,4.430991,0.226027,9.986914,0.452903,0.490035,9.043976,2.478014,28.380922,2.478014,32.609924,33.111076,33.7393
192,238,6.25,-60.75,1,3072695800.0,1.294233,1.315815,0.667018,74.97034,4.42838,0.224378,10.198192,0.489172,0.520484,9.188536,2.466188,28.399849,2.466188,32.669056,33.133156,33.6644
192,239,6.25,-60.25,1,3072695800.0,1.304176,1.335806,0.679822,75.44512,4.440521,0.221847,10.220482,0.496603,0.526094,9.197784,2.462909,28.408932,2.462909,32.68546,33.143753,33.640434
192,240,6.25,-59.75,1,3072695800.0,1.609845,1.814485,0.792033,68.80397,4.566329,0.202746,9.988701,0.648475,0.7729,8.567325,2.906983,27.209507,2.906983,30.465082,31.744425,36.86033
192,241,6.25,-59.25,1,3072695800.0,1.149842,1.349396,0.582189,72.38027,4.674923,0.192171,8.78143,0.476477,0.566135,7.738818,2.920414,27.612417,2.920414,30.397928,32.214485,36.591717
192,242,6.25,-58.75,1,3072695800.0,0.990048,1.180116,0.509447,75.18517,4.786549,0.188754,8.383726,0.417041,0.494575,7.47211,2.927411,27.822325,2.927411,30.362944,32.45938,36.451782
192,243,6.25,-58.25,1,3072695800.0,1.173901,1.39374,0.608412,76.53769,4.863254,0.188162,9.045111,0.496915,0.591214,7.956982,2.917253,27.517584,2.917253,30.413736,32.103848,36.654945
192,244,6.25,-57.75,1,3072695800.0,1.347982,1.592403,0.69119,73.295425,4.875416,0.190389,9.541513,0.56521,0.672831,8.303473,2.913238,27.397125,2.913238,30.433813,31.963312,36.735252
192,245,6.25,-57.25,1,3072695800.0,1.530918,1.765258,0.772044,68.94027,4.816216,0.196882,10.055812,0.631808,0.75248,8.671524,2.909849,27.29547,2.909849,30.450754,31.844715,36.80302
192,246,6.25,-56.75,1,3072695800.0,1.474478,1.713616,0.749576,66.92292,4.728182,0.19508,9.823394,0.614596,0.731629,8.477168,2.911004,27.330116,2.911004,30.444979,31.885136,36.77992
192,247,6.25,-56.25,1,3072695800.0,1.450129,1.660439,0.768836,67.9248,4.658805,0.19849,9.53041,0.598222,0.713131,8.219057,2.908061,27.241817,2.908061,30.459696,31.78212,36.838787
192,248,6.25,-55.75,1,3072695800.0,1.124774,1.208573,0.613373,76.64201,4.556713,0.207093,9.154622,0.447156,0.477424,8.230042,2.469522,28.37693,2.469522,32.652386,33.10642,33.700165
192,249,6.25,-55.25,1,3072695800.0,1.114231,1.195792,0.610751,76.35642,4.559482,0.207938,9.229185,0.445554,0.475428,8.308204,2.469198,28.396362,2.469198,32.654015,33.12909,33.682354
192,250,6.25,-54.75,1,3072695800.0,1.475644,1.73139,0.766231,68.64122,4.622314,0.194845,9.592677,0.627853,0.747768,8.217057,2.908146,27.244368,2.908146,30.459272,31.785097,36.83709
192,251,6.25,-54.25,1,3072695800.0,1.516098,1.521803,0.806814,76.43543,4.529479,0.227441,10.803624,0.577981,0.602273,9.623371,2.447916,28.378933,2.447916,32.76042,33.108757,33.590466
192,252,6.25,-53.75,1,3072695800.0,2.034529,1.90039,1.047282,74.28481,4.528728,0.249062,12.783686,0.745917,0.764786,11.272982,2.430748,28.34888,2.430748,32.846264,33.073696,33.529675
192,253,6.25,-53.25,1,3072695800.0,2.372711,2.102978,1.172615,73.86338,4.523512,0.265448,13.837715,0.831216,0.848243,12.158257,2.425026,28.333885,2.425026,32.874874,33.056202,33.51356
192,254,6.25,-52.75,1,3072695800.0,2.549117,2.192156,1.216445,75.677475,4.524225,0.271673,14.265475,0.860943,0.87678,12.527753,2.422814,28.337528,2.422814,32.885933,33.060448,33.499466
192,255,6.25,-52.25,1,3072695800.0,2.376586,2.098638,1.162173,75.05857,4.544843,0.264533,13.886211,0.823117,0.84042,12.222674,2.426051,28.348892,2.426051,32.869743,33.073708,33.50618
192,256,6.25,-51.75,1,3072695800.0,2.085946,1.927422,1.076644,73.90092,4.576634,0.252908,13.35434,0.763772,0.783858,11.80671,2.432444,28.373333,2.432444,32.837784,33.102222,33.517776
192,257,6.25,-51.25,1,3072695800.0,1.544291,1.534862,0.834194,75.95686,4.616284,0.228036,11.611759,0.598537,0.62452,10.388702,2.450076,28.42088,2.450076,32.749622,33.157692,33.56631
192,258,6.25,-50.75,1,3072695800.0,1.364054,1.626812,0.72402,72.640915,4.794716,0.19003,9.636637,0.591857,0.704281,8.340499,2.912565,27.376934,2.912565,30.43718,31.939756,36.748714
193,223,6.75,-68.25,1,3069642200.0,1.524217,1.614052,0.711898,65.70678,4.497557,0.20566,9.842375,0.578507,0.690697,8.573171,2.907872,27.236147,2.907872,30.460644,31.775503,36.84257
193,224,6.75,-67.75,1,3069642200.0,1.336381,1.442879,0.63415,65.47335,4.484994,0.200546,9.393509,0.516177,0.616317,8.261015,2.910568,27.317032,2.910568,30.44716,31.869871,36.788643
193,225,6.75,-67.25,1,3069642200.0,1.347399,1.471125,0.64633,65.16653,4.47469,0.200809,9.505933,0.527315,0.62957,8.349048,2.910306,27.309187,2.910306,30.448467,31.860718,36.793873
193,226,6.75,-66.75,1,3069642200.0,1.482408,1.414238,0.725614,71.96699,4.431509,0.235092,10.588795,0.528044,0.562759,9.497992,2.467158,28.339895,2.467158,32.66421,33.06321,33.71921
193,227,6.75,-66.25,1,3069642200.0,2.10399,1.872289,1.000508,72.51215,4.48005,0.256262,12.502192,0.709506,0.733196,11.05949,2.438536,28.338074,2.438536,32.807316,33.061085,33.577618
193,228,6.75,-65.75,1,3069642200.0,2.681915,2.237964,1.212332,72.56263,4.515709,0.277254,14.344144,0.858149,0.87576,12.610235,2.424836,28.330654,2.424836,32.87582,33.05243,33.5153
193,229,6.75,-65.25,1,3069642200.0,2.715604,2.257872,1.221785,72.717735,4.526618,0.277667,14.480976,0.866859,0.884323,12.729794,2.424485,28.331081,2.424485,32.877575,33.05293,33.51319
193,230,6.75,-64.75,1,3069642200.0,2.119676,1.895859,1.009127,73.38154,4.540415,0.254734,12.847617,0.719047,0.742775,11.385796,2.438619,28.356724,2.438619,32.806904,33.08284,33.562492
193,235,6.75,-62.25,1,3069642200.0,1.604897,1.524324,0.788657,73.256744,4.47433,0.238891,11.345727,0.572765,0.60544,10.167522,2.460303,28.364326,2.460303,32.698486,33.091713,33.664574
193,236,6.75,-61.75,1,3069642200.0,2.648352,2.21445,1.20007,72.6758,4.459067,0.276359,14.397058,0.854955,0.873035,12.669068,2.425728,28.33527,2.425728,32.87136,33.057816,33.515915
193,237,6.75,-61.25,1,3069642200.0,2.504548,2.135333,1.153043,73.24858,4.436384,0.271026,13.993761,0.820383,0.838655,12.334723,2.427351,28.348759,2.427351,32.86324,33.07355,33.512787
193,238,6.75,-60.75,1,3069642200.0,1.964225,1.803699,0.957228,73.61895,4.426499,0.2488,12.232707,0.68249,0.70491,10.845306,2.438629,28.362984,2.438629,32.80686,33.09015,33.55733
193,239,6.75,-60.25,1,3069642200.0,1.886624,1.752043,0.925463,74.2537,4.427482,0.245319,11.934223,0.660454,0.683232,10.590537,2.440312,28.365532,2.440312,32.798443,33.09312,33.563618
193,240,6.75,-59.75,1,3069642200.0,1.627109,1.562081,0.814291,75.20125,4.449999,0.23741,11.085485,0.584139,0.611543,9.889803,2.451923,28.36673,2.451923,32.740383,33.094517,33.620674
193,241,6.75,-59.25,1,3069642200.0,1.246528,1.447991,0.630047,74.12566,4.632915,0.196765,9.034415,0.512637,0.610825,7.910954,2.913104,27.393114,2.913104,30.43448,31.958633,36.737923
193,242,6.75,-58.75,1,3069642200.0,1.069517,1.267922,0.550347,76.06253,4.7541,0.191073,8.601296,0.448994,0.533232,7.619071,2.922772,27.68317,2.922772,30.386139,32.29703,36.54455
193,243,6.75,-58.25,1,3069642200.0,1.52355,1.751734,0.770193,75.11006,4.788101,0.198587,9.976775,0.627745,0.747858,8.601171,2.909202,27.276056,2.909202,30.453989,31.822065,36.81596
193,244,6.75,-57.75,1,3069642200.0,1.220501,1.280958,0.649116,75.82336,4.71987,0.214406,9.879131,0.473554,0.506971,8.898605,2.471301,28.379044,2.471301,32.643494,33.108883,33.707302
193,245,6.75,-57.25,1,3069642200.0,1.495206,1.508207,0.794077,73.20765,4.675935,0.224862,10.972396,0.570176,0.597304,9.804916,2.453079,28.387794,2.453079,32.734608,33.119095,33.608902
193,246,6.75,-56.75,1,3069642200.0,1.524172,1.532457,0.812169,73.28862,4.644417,0.225781,11.012345,0.581796,0.60774,9.822809,2.450393,28.382948,2.450393,32.748035,33.11344,33.59951
193,247,6.75,-56.25,1,3069642200.0,1.155754,1.224395,0.627951,74.82742,4.600172,0.209609,9.439242,0.458253,0.490824,8.490166,2.472064,28.368185,2.472064,32.639683,33.096214,33.720165
193,248,6.75,-55.75,1,3069642200.0,1.22316,1.275577,0.654704,76.15013,4.58778,0.211112,9.450603,0.474943,0.505925,8.469736,2.467624,28.35223,2.467624,32.66188,33.0776,33.711266
193,249,6.75,-55.25,1,3069642200.0,1.297682,1.33891,0.693389,76.34371,4.604245,0.214442,9.726596,0.500211,0.529727,8.696657,2.46253,28.350979,2.46253,32.68735,33.07614,33.686832
193,250,6.75,-54.75,1,3069642200.0,1.173959,1.243825,0.642429,76.29192,4.594709,0.211159,9.527896,0.466267,0.496062,8.565566,2.466787,28.39283,2.466787,32.666065,33.12497,33.67325
193,251,6.75,-54.25,1,3069642200.0,1.817986,1.759639,0.953882,75.83971,4.593437,0.238916,11.90383,0.678295,0.699221,10.526314,2.436586,28.354124,2.436586,32.81707,33.07981,33.554493
193,252,6.75,-53.75,1,3069642200.0,1.859488,1.787165,0.974964,75.17553,4.610497,0.241123,12.237229,0.692826,0.713503,10.8309,2.435906,28.367786,2.435906,32.82047,33.095753,33.539703
193,253,6.75,-53.25,1,3069642200.0,2.139829,1.978389,1.097516,74.23768,4.633135,0.254045,13.332139,0.777108,0.796322,11.758709,2.430254,28.356098,2.430254,32.84873,33.082115,33.521183
193,254,6.75,-52.75,1,3069642200.0,2.08267,1.940244,1.076167,75.018486,4.638766,0.251197,13.264119,0.763102,0.782887,11.71813,2.431863,28.367294,2.431863,32.840683,33.095177,33.519905
193,255,6.75,-52.25,1,3069642200.0,2.117104,1.965995,1.085016,75.50449,4.676322,0.251668,13.292723,0.769041,0.78895,11.734734,2.431611,28.359879,2.431611,32.841946,33.086525,33.524822
193,256,6.75,-51.75,1,3069642200.0,1.840221,1.775734,0.974121,77.069824,4.718021,0.240692,12.466316,0.691865,0.713969,11.060482,2.43846,28.384628,2.43846,32.807697,33.115402,33.538445
193,257,6.75,-51.25,1,3069642200.0,1.561432,1.799135,0.810973,72.614204,4.861232,0.197316,10.474021,0.6624,0.788836,9.022784,2.909783,27.293493,2.909783,30.451084,31.84241,36.804337
193,258,6.75,-50.75,1,3069642200.0,0.729159,0.935906,0.403358,74.59597,4.950282,0.172215,8.623272,0.339444,0.396018,7.88781,3.0,30.0,3.0,30.0,35.0,35.0
194,219,7.25,-70.25,1,3066355000.0,0.998499,1.185146,0.522021,67.20612,4.579947,0.182911,8.88599,0.423945,0.504994,7.957051,2.920328,27.609829,2.920328,30.398363,32.211468,36.593452
194,223,7.25,-68.25,1,3066355000.0,1.451204,1.554859,0.68752,64.94797,4.535782,0.202861,9.74325,0.559352,0.667625,8.516273,2.909418,27.282536,2.909418,30.45291,31.829626,36.81164
194,224,7.25,-67.75,1,3066355000.0,1.13997,1.274227,0.557438,66.10119,4.535302,0.191525,8.803119,0.454892,0.54264,7.805586,2.914698,27.440931,2.914698,30.42651,32.01442,36.706043
194,225,7.25,-67.25,1,3066355000.0,1.453431,1.592257,0.699616,66.267456,4.524086,0.198646,9.583976,0.571294,0.681777,8.330905,2.908123,27.243702,2.908123,30.459385,31.784319,36.837536
194,226,7.25,-66.75,1,3066355000.0,1.698809,1.584099,0.829466,72.146645,4.482533,0.241051,11.082814,0.5942,0.623851,9.864763,2.453926,28.327564,2.453926,32.730366,33.04882,33.66333
194,227,7.25,-66.25,1,3066355000.0,1.857363,1.705725,0.899895,72.68818,4.521712,0.247243,11.589082,0.64042,0.667998,10.280664,2.447594,28.32362,2.447594,32.762028,33.044224,33.634953
194,228,7.25,-65.75,1,3066355000.0,1.633832,1.546378,0.802005,73.55759,4.551205,0.237092,10.887007,0.575869,0.607261,9.703876,2.457929,28.322819,2.457929,32.710358,33.04329,33.687294
194,229,7.25,-65.25,1,3066355000.0,1.546563,1.718569,0.752059,66.78588,4.640276,0.199028,9.907636,0.613181,0.731628,8.562827,2.906884,27.206524,2.906884,30.465578,31.740944,36.862312
